artist_name_ko_orig,artist_name_ko,platform,entity_id_raw,raw_name,n_works,median_krw,min_krw,max_krw,동명이인 메모,profile_url,cv_url,sample_artwork_url_1,sample_artwork_url_2,sample_artwork_url_3,sample_image_url_1,sample_image_url_2,sample_image_url_3
유수즈이,유수즈이_Z,artue,yoo-suzy-10,Yoo Suzy,1,9811800,9811800,9811800,유수지_A와 같은작가,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-10,,,,,
이상선,이상선_A,artsy,lee-sang-sun,LEE SANG SUN,55,2760000,828000,27600000,o,https://www.artsy.net/artist/lee-sang-sun,https://www.artsy.net/artist/lee-sang-sun/cv,https://www.artsy.net/artwork/lee-sang-sun-abstract-impression-135,https://www.artsy.net/artwork/lee-sang-sun-abstract-impression-121,https://www.artsy.net/artwork/lee-sang-sun-abstract-impression-128,https://d32dm0rphc51dk.cloudfront.net/T9hwo0eP0wPHzZTkM4tZMw/large.jpg,https://d32dm0rphc51dk.cloudfront.net/eZJI31UBDj73n8p8IR9DTg/large.jpg,https://d32dm0rphc51dk.cloudfront.net/NRXig0uwAKeV23YitwhpRQ/large.jpg
이상선,이상선_B,saatchi,1672169,sangsun lee,8,10688100,5048040,24812400,o,https://www.saatchiart.com/leesangsun,https://www.saatchiart.com/leesangsun,https://www.saatchiart.com/art/Painting-abstract-impression/1672169/8042030/view,https://www.saatchiart.com/art/Painting-Abstract-impression/1672169/8208127/view,https://www.saatchiart.com/art/Painting-abstract-impression/1672169/7975720/view,https://images.saatchiart.com/saatchi/1672169/art/8042030/7109090-HSC00002-7.jpg,https://images.saatchiart.com/saatchi/1672169/art/8208127/7273788-HSC00002-7.jpg,https://images.saatchiart.com/saatchi/1672169/art/7975720/7043143-HSC00002-7.jpg
이주연,이주연_A,saatchi,912279,jooyeon lee,28,1821600,538200,7245000,o,https://www.saatchiart.com/joolee,https://www.saatchiart.com/joolee,https://www.saatchiart.com/art/Painting-Grid-No-008-Controlled-and-Uncontrolled/912279/3451610/view,https://www.saatchiart.com/art/Painting-Grid-No-003-Controlled-and-Uncontrolled/912279/3451769/view,https://www.saatchiart.com/art/Painting-Grid-No-005-Controlled-and-Uncontrolled/912279/3451510/view,https://images.saatchiart.com/saatchi/912279/art/3642526/2712411-HSC00001-7.jpg,https://images.saatchiart.com/saatchi/912279/art/3642685/2712570-HSC00001-7.jpg,https://images.saatchiart.com/saatchi/912279/art/3642426/2712311-HSC00001-7.jpg
이주연,이주연_B,artsy,jooyeon-lee-1,Jooyeon Lee,16,23460000,4140000,27600000,o,https://www.artsy.net/artist/jooyeon-lee-1,https://www.artsy.net/artist/jooyeon-lee-1/cv,https://www.artsy.net/artwork/jooyeon-lee-mind-scape-250028,https://www.artsy.net/artwork/jooyeon-lee-mind-scape-250027,https://www.artsy.net/artwork/jooyeon-lee-mind-scape-250024-1,https://d32dm0rphc51dk.cloudfront.net/LRxR0ZW3dHi7P3wm0Rs7rA/large.jpg,https://d32dm0rphc51dk.cloudfront.net/y-rKDHo29qQMLntqrpqAdA/large.jpg,https://d32dm0rphc51dk.cloudfront.net/bLmVKp4i1jy8ZW237oPoWA/large.jpg
이준희,이준희_A,saatchi,2477237,jun hee lee,114,324300,241500,1319280,o,https://www.saatchiart.com/account/artist/2477237,https://www.saatchiart.com/account/artist/2477237,https://www.saatchiart.com/art/Painting-griffis-s-mind/2477237/13479487/view,https://www.saatchiart.com/art/Painting-mother-is-ailen/2477237/13479515/view,https://www.saatchiart.com/art/Painting-scarlet-yhohansen/2477237/12448985/view,https://images.saatchiart.com/saatchi/2477237/art/13479487/12541621-HHXBYDGP-7.jpg,https://images.saatchiart.com/saatchi/2477237/art/13479515/12541649-HVAKKULK-7.jpg,https://images.saatchiart.com/saatchi/2477237/art/12448985/11511175-JAPOHSXO-7.jpg
이준희,이준희_B,artsy,joonhee-lee,Joonhee Lee,7,5520000,414000,5520000,o,https://www.artsy.net/artist/joonhee-lee,https://www.artsy.net/artist/joonhee-lee/cv,https://www.artsy.net/artwork/joonhee-lee-a-burning-portrait-of-fuck-u,https://www.artsy.net/artwork/joonhee-lee-two-pinwheels,https://www.artsy.net/artwork/joonhee-lee-star-fall,https://d32dm0rphc51dk.cloudfront.net/j0vObJX6YBR1zcHyyQay1A/large.jpg,https://d32dm0rphc51dk.cloudfront.net/09wtEHlhiiLPxCwW3IsWlQ/large.jpg,https://d32dm0rphc51dk.cloudfront.net/Lmo2VUQ__wA8HDET3UySbw/large.jpg
이준희,이준희_C,saatchi,2819773,joon hee lee,1,1407600,1407600,1407600,o,https://www.saatchiart.com/account/artist/2819773,https://www.saatchiart.com/account/artist/2819773,https://www.saatchiart.com/art/Photography-Mist-of-Blossom/2819773/13640303/view,,,https://images.saatchiart.com/saatchi/2819773/art/13640303/12702389-DBPPZTFL-7.jpg,,
이지연,이지연_A,artsy,jiyeon-lee-ijiyeon,Jiyeon Lee 이지연,16,2070000,1242000,10350000,o,https://www.artsy.net/artist/jiyeon-lee-ijiyeon,https://www.artsy.net/artist/jiyeon-lee-ijiyeon/cv,https://www.artsy.net/artwork/jiyeon-lee-ijiyeon-waterlight-24,https://www.artsy.net/artwork/jiyeon-lee-ijiyeon-waterlight-34,https://www.artsy.net/artwork/jiyeon-lee-ijiyeon-waterlight-25,https://d32dm0rphc51dk.cloudfront.net/fw4UQAeT8r20q3mf2TkFZQ/large.jpg,https://d32dm0rphc51dk.cloudfront.net/i8oDQnqpijs7phf0M8JIWg/large.jpg,https://d32dm0rphc51dk.cloudfront.net/pyGKJ4ZswpMeZf9hVNLbnA/large.jpg
이지연,이지연_B,saatchi,852529,ji yeonlee,8,14531400,7286400,28814400,o,https://www.saatchiart.com/moienmoi,https://www.saatchiart.com/moienmoi,https://www.saatchiart.com/art/Drawing-2pm/852529/2818526/view,https://www.saatchiart.com/art/Drawing-april/852529/2818548/view,https://www.saatchiart.com/art/Drawing-four-seasons/852529/2818564/view,https://images.saatchiart.com/saatchi/852529/art/3009029/2078922-HSC00002-7.jpg,https://images.saatchiart.com/saatchi/852529/art/3009051/2078944-HSC00001-7.jpg,https://images.saatchiart.com/saatchi/852529/art/3009067/2078960-HSC00001-7.jpg
이진우,이진우_A,artsy,jin-woo-lee,Jin Woo Lee,6,20700000,20700000,151800000,o,https://www.artsy.net/artist/jin-woo-lee,https://www.artsy.net/artist/jin-woo-lee/cv,https://www.artsy.net/artwork/jin-woo-lee-untitled-p24-d0009,https://www.artsy.net/artwork/jin-woo-lee-untitled-p24-d0007,https://www.artsy.net/artwork/jin-woo-lee-untitled-p24-d0008,https://d32dm0rphc51dk.cloudfront.net/IE7w_TSbOJkba1t7pBvctA/large.jpg,https://d32dm0rphc51dk.cloudfront.net/os4W8NTmLqtDz3vFMWF8Qw/large.jpg,https://d32dm0rphc51dk.cloudfront.net/oi2DYMOrLO8CQEQ09FPd3A/large.jpg
이진우,이진우_B,saatchi,2755419,woojin lee,3,3436200,3146400,3436200,이우진 인데 작가 이름이 잘못 기입됨,https://www.saatchiart.com/simyulart,https://www.saatchiart.com/simyulart,https://www.saatchiart.com/art/Painting-Layers-stars/2755419/12766197/view,https://www.saatchiart.com/art/Painting-Layers-flower/2755419/12748185/view,https://www.saatchiart.com/art/Painting-Layers-sprout/2755419/12748193/view,https://images.saatchiart.com/saatchi/2755419/art/12766197/11828375-EZYGGHZM-7.jpg,https://images.saatchiart.com/saatchi/2755419/art/12748185/11810363-GALIGRAO-7.jpg,https://images.saatchiart.com/saatchi/2755419/art/12748193/11810371-IBHVHEKM-7.jpg
이효윤,이효윤_A,artsy,lee-hyo-youn,Lee Hyo Youn,121,3036000,1104000,35880000,o_이효연_A 인데 작가 이름 잘못 기입됨,https://www.artsy.net/artist/lee-hyo-youn,https://www.artsy.net/artist/lee-hyo-youn/cv,https://www.artsy.net/artwork/lee-hyo-youn-from-rubens,https://www.artsy.net/artwork/lee-hyo-youn-a-girl-in-red,https://www.artsy.net/artwork/lee-hyo-youn-geometrical-figure-landscape-2,https://d32dm0rphc51dk.cloudfront.net/7b3u1KCZsyxpQhv1zqucpA/large.jpg,https://d32dm0rphc51dk.cloudfront.net/lZUTRRGuvOSMjRjaCT7MLQ/large.jpg,https://d32dm0rphc51dk.cloudfront.net/5Fb-K3PGLgQ8YPpeB9zaYQ/large.jpg
이효윤,이효윤_B,artsy,hyoyoun-lee,Hyoyoun Lee,32,5520000,2208000,27600000,o_이효연_B 인데 작가 이름 잘못 기입됨,https://www.artsy.net/artist/hyoyoun-lee,https://www.artsy.net/artist/hyoyoun-lee/cv,https://www.artsy.net/artwork/hyoyoun-lee-mask-2,https://www.artsy.net/artwork/hyoyoun-lee-bookbook,https://www.artsy.net/artwork/hyoyoun-lee-a-girl-with-a-gun,https://d32dm0rphc51dk.cloudfront.net/CaFxpAZQw7ApHw7vJaWS1g/large.jpg,https://d32dm0rphc51dk.cloudfront.net/VHvhhA8sFSI8DLn76jqOwg/large.jpg,https://d32dm0rphc51dk.cloudfront.net/ODhUSNuwDNN_X-h7KJcGSA/large.jpg
이효윤,이효윤_C,saatchi,175807,hyoyoun lee,5,9287400,6058200,10080900,o_이효연_C 인데 작가 이름 잘못 기입됨,https://www.saatchiart.com/account/artist/175807,https://www.saatchiart.com/account/artist/175807,https://www.saatchiart.com/art/Painting-Differnt-similarity/175807/3769334/view,https://www.saatchiart.com/art/Painting-Old-eternity/175807/3144936/view,https://www.saatchiart.com/art/Painting-Mindscape-1/175807/2600558/view,https://images.saatchiart.com/saatchi/175807/art/3960464/3030319-DVOMINVV-7.jpg,https://images.saatchiart.com/saatchi/175807/art/3335738/2405625-ILVEWHHU-7.jpg,https://images.saatchiart.com/saatchi/175807/art/2790787/1860680-HSC00001-7.jpg
이희정,이희정_A,artsy,lee-heejung,Lee HeeJung,12,2846250,572700,5699400,o,https://www.artsy.net/artist/lee-heejung,https://www.artsy.net/artist/lee-heejung/cv,https://www.artsy.net/artwork/lee-heejung-the-one-who-crosses-over-15,https://www.artsy.net/artwork/lee-heejung-the-one-who-crosses-over-19,https://www.artsy.net/artwork/lee-heejung-the-one-who-crosses-over-9,https://d32dm0rphc51dk.cloudfront.net/f1iVa6hXJ1igCHrw7Y7zRw/large.jpg,https://d32dm0rphc51dk.cloudfront.net/AYPRvAW6-shPrKMEO1Jw8Q/large.jpg,https://d32dm0rphc51dk.cloudfront.net/t7I9OYkf-x_MfTKMGkJbbA/large.jpg
이희정,이희정_B,saatchi,1875822,hee jung lee,5,1338600,483000,2318400,이희정_A와 같은작가,https://www.saatchiart.com/account/artist/1875822,https://www.saatchiart.com/account/artist/1875822,https://www.saatchiart.com/art/Painting-the-sound-of-the-wind/1875822/11462691/view,https://www.saatchiart.com/art/Painting-silent/1875822/11303289/view,https://www.saatchiart.com/art/Painting-Flow/1875822/11972215/view,https://images.saatchiart.com/saatchi/1875822/art/11462691/10524945-LGUBASXX-7.jpg,https://images.saatchiart.com/saatchi/1875822/art/11303289/10365555-ACJHJSAB-7.jpg,https://images.saatchiart.com/saatchi/1875822/art/11972215/11034443-CMPXIBUA-7.jpg
정은하,정은하_A,artsy,eunha-jung-jeongeunha,EunHa Jung 정은하,28,10350000,1104000,55200000,o,https://www.artsy.net/artist/eunha-jung-jeongeunha,https://www.artsy.net/artist/eunha-jung-jeongeunha/cv,https://www.artsy.net/artwork/eunha-jung-jeongeunha-dreaming-bridge-porto-1,https://www.artsy.net/artwork/eunha-jung-jeongeunha-dreaming-bridge-porto-2,https://www.artsy.net/artwork/eunha-jung-jeongeunha-porto-a-time-to-love,https://d32dm0rphc51dk.cloudfront.net/9dXg7ZthKAjUE79YqTtEzA/large.jpg,https://d32dm0rphc51dk.cloudfront.net/l1L1z2sLH_C4HEPRdv8R8A/large.jpg,https://d32dm0rphc51dk.cloudfront.net/ZR-DPbD09hU--P7z7JDCpg/large.jpg
정은하,정은하_B,saatchi,979459,eunha chung,6,779700,614100,1145400,o,https://www.saatchiart.com/eunhachung,https://www.saatchiart.com/eunhachung,https://www.saatchiart.com/art/Photography-Hope-What-is-your-wish-Limited-Edition-1-of-30/979459/3601990/view,https://www.saatchiart.com/art/Photography-Sein-is-Time-Limited-Edition-1-of-10/979459/3536731/view,https://www.saatchiart.com/art/Photography-Sein-is-Time-Limited-Edition-1-of-10/979459/3537604/view,https://images.saatchiart.com/saatchi/979459/art/3792987/2862871-DZGNOQKN-7.jpg,https://images.saatchiart.com/saatchi/979459/art/3727711/2797595-HSC00001-7.jpg,https://images.saatchiart.com/saatchi/979459/art/3728584/2798468-HSC00001-7.jpg
채정완,채정완_A,saatchi,1777462,jungwan chae,43,2635800,745200,7907400,o,https://www.saatchiart.com/cjungwan,https://www.saatchiart.com/cjungwan,https://www.saatchiart.com/art/Painting-How-to-grieve/1777462/8500687/view,https://www.saatchiart.com/art/Painting-Praying-for-panties/1777462/8385100/view,https://www.saatchiart.com/art/Painting-Sharp-convergence/1777462/8500694/view,https://images.saatchiart.com/saatchi/1777462/art/8500687/7564806-HSC00001-7.jpg,https://images.saatchiart.com/saatchi/1777462/art/8385100/7449534-HSC00001-7.jpg,https://images.saatchiart.com/saatchi/1777462/art/8500694/7564813-HSC00001-7.jpg
채정완,채정완_B,artsy,chae-jungwan,Chae Jungwan,20,5520000,897000,10350000,채정완_A와 같은작가,https://www.artsy.net/artist/chae-jungwan,https://www.artsy.net/artist/chae-jungwan/cv,https://www.artsy.net/artwork/chae-jungwan-the-badge,https://www.artsy.net/artwork/chae-jungwan-sight-unseen,https://www.artsy.net/artwork/chae-jungwan-peek,https://d32dm0rphc51dk.cloudfront.net/ahKof3uilS7RHPl5LmMxDg/large.jpg,https://d32dm0rphc51dk.cloudfront.net/jzaLW9Z_KYj9CbIAeJwwnQ/large.jpg,https://d32dm0rphc51dk.cloudfront.net/N1reoxjecOz6Rs_Y2adAQQ/large.jpg
채정완,채정완_C,artsy,jungwan-chae,Jungwan Chae,7,1932000,993600,6624000,채정완_A와 같은작가,https://www.artsy.net/artist/jungwan-chae,https://www.artsy.net/artist/jungwan-chae/cv,https://www.artsy.net/artwork/jungwan-chae-where-is-the-middle,https://www.artsy.net/artwork/jungwan-chae-always-just-different,https://www.artsy.net/artwork/jungwan-chae-how-to-make-love,https://d32dm0rphc51dk.cloudfront.net/z491TZwa1RjnfRCp61GhXg/large.jpg,https://d32dm0rphc51dk.cloudfront.net/7srY5fJl_98ZayeNcQUhWw/large.jpg,https://d32dm0rphc51dk.cloudfront.net/9BX-zEbN0jPLbrQwF7yo4w/large.jpg
