split,_track6_row_id,artist_key,price_krw,ln_price_krw,width_cm,height_cm,depth_cm,area_cm2,log_area,aspect_ratio,has_depth,is_3d_candidate,medium_category,support_category,size_bucket,medium_support_bucket
train,4658,hyeryeon jung,4180020.0,15.245826589178488,80.0,80.0,2.5,6400.0,8.764053269347762,1.0,True,False,painting_material,paper,q4,painting_material__paper
train,4659,hyeryeon jung,5208120.0,15.465729504079746,90.0,90.0,2.5,8100.0,8.99961934066053,1.0,True,False,painting_material,paper,q4,painting_material__paper
train,4660,hyeryeon jung,328440.0,12.702109451822723,15.0,15.0,4.3,225.0,5.41610040220442,1.0,True,False,painting_material,paper,q1,painting_material__paper
train,4661,hyeryeon jung,328440.0,12.702109451822723,15.0,15.0,4.3,225.0,5.41610040220442,1.0,True,False,painting_material,paper,q1,painting_material__paper
train,4662,hyeryeon jung,5277120.0,15.478891052322542,117.0,91.0,2.5,10647.0,9.273033441314606,1.2857142857142858,True,False,painting_material,paper,q5,painting_material__paper
train,4663,hyeryeon jung,400200.0,12.89971970113177,15.0,15.0,4.3,225.0,5.41610040220442,1.0,True,False,painting_material,paper,q1,painting_material__paper
train,4664,hyeryeon jung,3397560.0,15.03856808489565,70.0,70.0,2.5,4900.0,8.496990484098719,1.0,True,False,painting_material,paper,q4,painting_material__paper
train,4665,hyeryeon jung,5208120.0,15.465729504079746,90.0,90.0,2.5,8100.0,8.99961934066053,1.0,True,False,painting_material,paper,q4,painting_material__paper
train,4666,hyeryeon jung,2965620.0,14.90259667479376,90.9,72.7,4.0,6608.43,8.796101385722906,1.250343878954608,True,False,painting_material,paper,q4,painting_material__paper
train,4667,hyeryeon jung,645840.0,13.378307074068896,42.0,21.0,5.0,882.0,6.782192056006791,2.0,True,False,painting_material,paper,q1,painting_material__paper
train,4668,hyeryeon jung,3629400.0,15.10457790332306,60.5,92.5,2.0,5596.25,8.629852009555176,1.5289256198347108,True,False,painting_material,paper,q4,painting_material__paper
train,4669,taehwa park,2194200.0,14.601328073365528,53.0,45.5,2.0,2411.5,7.788004239509027,1.164835164835165,True,False,acrylic,canvas,q2,acrylic__canvas
train,4670,hyeryeon jung,3629400.0,15.10457790332306,92.0,60.0,2.5,5520.0,8.616133139271142,1.5333333333333334,True,False,painting_material,paper,q4,painting_material__paper
train,4671,hyeryeon jung,6927600.0,15.751023990837025,124.0,91.0,4.0,11284.0,9.331141072121888,1.362637362637363,True,False,painting_material,paper,q5,painting_material__paper
train,4672,hyeryeon jung,558900.0,13.233725845257789,24.0,24.0,4.3,576.0,6.3561076606958915,1.0,True,False,painting_material,paper,q1,painting_material__paper
train,4673,hyeryeon jung,3629400.0,15.10457790332306,94.0,60.0,2.5,5640.0,8.637639344492104,1.5666666666666669,True,False,painting_material,paper,q4,painting_material__paper
train,4674,hyeryeon jung,3629400.0,15.10457790332306,94.0,60.0,2.5,5640.0,8.637639344492104,1.5666666666666669,True,False,painting_material,paper,q4,painting_material__paper
train,4675,hyeryeon jung,2827620.0,14.85494592639015,70.0,70.0,2.5,4900.0,8.496990484098719,1.0,True,False,painting_material,paper,q4,painting_material__paper
train,4676,hyeryeon jung,2827620.0,14.85494592639015,70.0,70.0,2.5,4900.0,8.496990484098719,1.0,True,False,painting_material,paper,q4,painting_material__paper
train,4677,hyeryeon jung,2827620.0,14.85494592639015,70.0,70.0,2.5,4900.0,8.496990484098719,1.0,True,False,painting_material,paper,q4,painting_material__paper
train,4678,hyeryeon jung,1468320.0,14.19962944805284,50.0,60.6,2.5,3030.0,8.016317898503415,1.212,True,False,painting_material,paper,q3,painting_material__paper
train,4679,hyeryeon jung,1468320.0,14.19962944805284,50.0,60.6,2.5,3030.0,8.016317898503415,1.212,True,False,painting_material,paper,q3,painting_material__paper
train,4680,hyeryeon jung,1468320.0,14.19962944805284,60.6,50.0,2.5,3030.0,8.016317898503415,1.212,True,False,painting_material,paper,q3,painting_material__paper
train,4681,hyeryeon jung,1454520.0,14.19018650725256,50.0,50.0,2.5,2500.0,7.824046010856292,1.0,True,False,painting_material,paper,q3,painting_material__paper
train,4682,hyeryeon jung,1454520.0,14.19018650725256,50.0,50.0,2.5,2500.0,7.824046010856292,1.0,True,False,painting_material,paper,q3,painting_material__paper
train,4683,hyeryeon jung,1454520.0,14.19018650725256,50.0,50.0,2.5,2500.0,7.824046010856292,1.0,True,False,painting_material,paper,q3,painting_material__paper
train,4684,hyeryeon jung,4864500.0,15.39747449339762,91.0,117.0,2.5,10647.0,9.273033441314606,1.2857142857142858,True,False,painting_material,paper,q5,painting_material__paper
train,4685,hyeryeon jung,4864500.0,15.39747449339762,91.0,117.0,2.5,10647.0,9.273033441314606,1.2857142857142858,True,False,painting_material,paper,q5,painting_material__paper
train,4686,hyeryeon jung,4864500.0,15.39747449339762,91.0,117.0,2.5,10647.0,9.273033441314606,1.2857142857142858,True,False,painting_material,paper,q5,painting_material__paper
train,4687,hyeryeon jung,4864500.0,15.39747449339762,117.0,91.0,2.5,10647.0,9.273033441314606,1.2857142857142858,True,False,painting_material,paper,q5,painting_material__paper
train,4688,hyeryeon jung,4864500.0,15.39747449339762,117.0,91.0,2.5,10647.0,9.273033441314606,1.2857142857142858,True,False,painting_material,paper,q5,painting_material__paper
train,4689,hyeryeon jung,4864500.0,15.39747449339762,91.0,117.0,2.5,10647.0,9.273033441314606,1.2857142857142858,True,False,painting_material,paper,q5,painting_material__paper
train,4690,hyeryeon jung,2869020.0,14.869481066009262,91.0,72.7,2.5,6615.7,8.797200891056324,1.2517193947730398,True,False,painting_material,paper,q4,painting_material__paper
train,4691,hyeryeon jung,1468320.0,14.19962944805284,60.6,50.0,2.5,3030.0,8.016317898503415,1.212,True,False,painting_material,paper,q3,painting_material__paper
train,4692,hyeryeon jung,2133480.0,14.573265007298618,72.7,60.6,2.5,4405.62,8.390636277614743,1.1996699669966997,True,False,painting_material,paper,q3,painting_material__paper
train,4693,hyeryeon jung,1468320.0,14.19962944805284,50.0,60.6,2.5,3030.0,8.016317898503415,1.212,True,False,painting_material,paper,q3,painting_material__paper
train,4694,hyeryeon jung,747960.0,13.525104779590896,30.0,30.0,2.5,900.0,6.802394763324311,1.0,True,False,painting_material,paper,q1,painting_material__paper
train,4695,hyeryeon jung,747960.0,13.525104779590896,30.0,30.0,2.5,900.0,6.802394763324311,1.0,True,False,painting_material,paper,q1,painting_material__paper
train,4696,hyeryeon jung,4864500.0,15.39747449339762,117.0,91.0,2.5,10647.0,9.273033441314606,1.2857142857142858,True,False,painting_material,paper,q5,painting_material__paper
train,4697,hyeryeon jung,2133480.0,14.573265007298618,72.7,60.6,2.5,4405.62,8.390636277614743,1.1996699669966997,True,False,painting_material,paper,q3,painting_material__paper
train,4698,hyeryeon jung,4864500.0,15.39747449339762,117.0,91.0,2.5,10647.0,9.273033441314606,1.2857142857142858,True,False,painting_material,paper,q5,painting_material__paper
train,4699,hyeryeon jung,2119680.0,14.566775691858869,60.0,60.0,2.5,3600.0,8.1886891244442,1.0,True,False,painting_material,paper,q3,painting_material__paper
train,4700,hyeryeon jung,2133480.0,14.573265007298618,72.7,60.6,2.5,4405.62,8.390636277614743,1.1996699669966997,True,False,painting_material,paper,q3,painting_material__paper
train,4701,hyeryeon jung,1454520.0,14.19018650725256,50.0,50.0,2.5,2500.0,7.824046010856292,1.0,True,False,painting_material,paper,q3,painting_material__paper
train,4702,hyeryeon jung,1454520.0,14.19018650725256,50.0,50.0,2.5,2500.0,7.824046010856292,1.0,True,False,painting_material,paper,q3,painting_material__paper
train,4703,hyeryeon jung,8219280.0,15.92199317195515,162.0,90.0,2.5,14580.0,9.587406005562649,1.8,True,False,painting_material,paper,q5,painting_material__paper
train,4704,hyeryeon jung,2119680.0,14.566775691858869,60.0,60.0,2.5,3600.0,8.1886891244442,1.0,True,False,painting_material,paper,q3,painting_material__paper
train,4705,hyeryeon jung,2119680.0,14.566775691858869,60.0,60.0,2.5,3600.0,8.1886891244442,1.0,True,False,painting_material,paper,q3,painting_material__paper
train,4706,hyeryeon jung,747960.0,13.525104779590896,30.0,30.0,2.5,900.0,6.802394763324311,1.0,True,False,painting_material,paper,q1,painting_material__paper
train,4707,hyeryeon jung,747960.0,13.525104779590896,30.0,30.0,2.5,900.0,6.802394763324311,1.0,True,False,painting_material,paper,q1,painting_material__paper
train,4708,hyeryeon jung,747960.0,13.525104779590896,30.0,30.0,2.5,900.0,6.802394763324311,1.0,True,False,painting_material,paper,q1,painting_material__paper
train,4709,hyeryeon jung,4864500.0,15.39747449339762,91.0,117.0,2.5,10647.0,9.273033441314606,1.2857142857142858,True,False,painting_material,paper,q5,painting_material__paper
train,4710,hyeryeon jung,4864500.0,15.39747449339762,91.0,117.0,2.5,10647.0,9.273033441314606,1.2857142857142858,True,False,painting_material,paper,q5,painting_material__paper
train,4711,hyeryeon jung,4864500.0,15.39747449339762,91.0,117.0,2.5,10647.0,9.273033441314606,1.2857142857142858,True,False,painting_material,paper,q5,painting_material__paper
train,4713,yeongok kim,2329440.0,14.661138453307151,52.83,44.96,3.99,2375.2368,7.77285241676166,1.175044483985765,True,False,mixed_media,canvas,q2,mixed_media__canvas
train,4714,joong hyun park,4067246.0,15.218476669905447,72.7,72.7,2.5,5285.29,8.572682769078947,1.0,True,False,oil,canvas,q4,oil__canvas
train,4715,joong hyun park,1690982.0,14.340819983235065,53.0,45.5,2.0,2411.5,7.788004239509027,1.164835164835165,True,False,oil,canvas,q2,oil__canvas
train,4716,hyeryeon jung,747960.0,13.525104779590896,30.0,30.0,2.5,900.0,6.802394763324311,1.0,True,False,painting_material,paper,q1,painting_material__paper
train,4717,joong hyun park,1313911.0,14.088518743617092,45.5,37.9,2.0,1724.45,7.452663438045286,1.200527704485488,True,False,oil,canvas,q2,oil__canvas
train,4718,hyunju kim,1197840.0,13.9960304928116,30.48,40.64,2.03,1238.7072,7.121823534088672,1.3333333333333333,True,False,oil,canvas,q2,oil__canvas
train,4719,hyeryeon jung,747960.0,13.525104779590896,30.0,30.0,2.5,900.0,6.802394763324311,1.0,True,False,painting_material,paper,q1,painting_material__paper
train,4720,hyeryeon jung,1029480.0,13.844564378355011,26.0,50.0,2.5,1300.0,7.170119543449628,1.9230769230769231,True,False,painting_material,paper,q2,painting_material__paper
train,4721,hyeryeon jung,747960.0,13.525104779590896,30.0,30.0,2.5,900.0,6.802394763324311,1.0,True,False,painting_material,paper,q1,painting_material__paper
train,4722,yeongok kim,5402700.0,15.502409386576154,90.68,72.64,3.99,6586.9952,8.792852559932367,1.2483480176211454,True,False,mixed_media,canvas,q4,mixed_media__canvas
train,4723,hyeryeon jung,270480.0,12.507953437381769,15.0,15.0,2.5,225.0,5.41610040220442,1.0,True,False,painting_material,paper,q1,painting_material__paper
train,4724,hyunju kim,1211640.0,14.007485371786368,30.48,40.64,2.03,1238.7072,7.121823534088672,1.3333333333333333,True,False,oil,canvas,q2,oil__canvas
train,4725,jineui heo,1959600.0,14.488250928746556,53.0,65.1,0.3,3450.2999999999997,8.146216462766645,1.228301886792453,True,False,mixed_media,canvas,q3,mixed_media__canvas
train,4726,mia kim,1393800.0,14.147544387986557,35.0,35.0,1.8,1225.0,7.110696122978827,1.0,True,False,acrylic,canvas,q1,acrylic__canvas
train,4727,hyeryeon jung,270480.0,12.507953437381769,15.0,15.0,2.5,225.0,5.41610040220442,1.0,True,False,painting_material,paper,q1,painting_material__paper
train,4728,hyeryeon jung,270480.0,12.507953437381769,15.0,15.0,2.5,225.0,5.41610040220442,1.0,True,False,painting_material,paper,q1,painting_material__paper
train,4729,myeonghyeon an,1758120.0,14.37975561428336,65.0,53.0,2.0,3445.0,8.144679183447758,1.2264150943396226,True,False,acrylic,canvas,q3,acrylic__canvas
train,4730,daesun choi,9901500.0,16.10819681877907,100.0,200.0,5.0,20000.0,9.903487552536127,2.0,True,False,other,paper,q5,other__paper
train,4731,myeonghyeon an,979800.0,13.795103748186612,45.0,37.8,2.0,1700.9999999999998,7.438971592395862,1.1904761904761905,True,False,mixed_media,canvas,q2,mixed_media__canvas
train,4732,myeonghyeon an,1744320.0,14.371875352858051,65.1,50.0,2.0,3254.9999999999995,8.08794755464267,1.3019999999999998,True,False,mixed_media,canvas,q3,mixed_media__canvas
train,4733,hyeryeon jung,560280.0,13.236191937752984,25.0,25.0,2.5,625.0,6.437751649736401,1.0,True,False,painting_material,paper,q1,painting_material__paper
train,4734,jy kim,3029100.0,14.923776103660522,80.0,80.0,2.7,6400.0,8.764053269347762,1.0,True,False,oil,canvas,q4,oil__canvas
train,4735,mia kim,1008780.0,13.824252237901028,30.0,30.0,1.8,900.0,6.802394763324311,1.0,True,False,acrylic,canvas,q1,acrylic__canvas
train,4736,yeongok kim,2300460.0,14.648619660902044,44.96,44.96,3.99,2021.4016,7.611546411170871,1.0,True,False,mixed_media,canvas,q2,mixed_media__canvas
train,4737,daesun choi,12854700.0,16.36922006118694,130.3,162.2,3.0,21134.66,9.958669625812112,1.244819646968534,True,False,mixed_media,paper,q5,mixed_media__paper
train,4738,mia kim,1132980.0,13.94036188760368,30.0,40.0,1.8,1200.0,7.090076835776092,1.3333333333333333,True,False,mixed_media,canvas,q1,mixed_media__canvas
train,4739,mia kim,3829500.0,15.158244804331783,72.7,50.5,0.1,3671.35,8.208314720820788,1.4396039603960396,True,False,acrylic,canvas,q3,acrylic__canvas
train,4740,chaeyoung noh,674820.0,13.422201267626122,22.0,22.0,6.0,484.0,6.182084906716632,1.0,True,False,acrylic,canvas,q1,acrylic__canvas
train,4742,joong hyun park,1722240.0,14.359136327080623,45.5,53.0,2.0,2411.5,7.788004239509027,1.164835164835165,True,False,oil,canvas,q2,oil__canvas
train,4743,eugene leem,6444600.0,15.678753128814192,119.9,80.0,3.0,9592.0,9.16868469670735,1.49875,True,False,oil,canvas,q5,oil__canvas
train,4745,hyunju kim,2049300.0,14.53300882938805,45.72,52.83,2.03,2415.3876,7.789615050102834,1.155511811023622,True,False,oil,canvas,q3,oil__canvas
train,4746,viann lee,2339100.0,14.6652767979658,53.1,45.7,1.8,2426.67,7.794275226148052,1.161925601750547,True,False,acrylic,canvas,q3,acrylic__canvas
train,4747,karis kim,10696380.0,16.18541592443276,72.7,60.6,0.1,4405.62,8.390636277614743,1.1996699669966997,True,False,mixed_media,canvas,q3,mixed_media__canvas
train,4748,karis kim,16629000.0,16.62665871707005,90.9,72.7,0.1,6608.43,8.796101385722906,1.250343878954608,True,False,mixed_media,canvas,q4,mixed_media__canvas
train,4749,eugene leem,818340.0,13.615033177148977,33.0,24.0,0.1,792.0,6.674561391814426,1.375,True,False,oil,canvas,q1,oil__canvas
train,4750,joong hyun park,2811046.0,14.849067214037948,60.6,70.7,0.1,4284.42,8.362740465977796,1.1666666666666667,True,False,oil,canvas,q3,oil__canvas
train,4751,joong hyun park,2815903.0,14.850793549644065,60.6,70.7,0.1,4284.42,8.362740465977796,1.1666666666666667,True,False,oil,canvas,q3,oil__canvas
train,4752,eunha jang,10603920.0,16.176734302039698,97.0,97.0,2.8,9409.0,9.149421957006766,1.0,True,False,acrylic,canvas,q4,acrylic__canvas
train,4753,eunha jang,10603920.0,16.176734302039698,97.0,97.0,2.5,9409.0,9.149421957006766,1.0,True,False,acrylic,canvas,q4,acrylic__canvas
train,4754,eunha jang,4785840.0,15.381172116051683,60.6,72.7,2.0,4405.62,8.390636277614743,1.1996699669966997,True,False,acrylic,canvas,q3,acrylic__canvas
train,4755,eunha jang,4785840.0,15.381172116051683,60.6,72.7,2.0,4405.62,8.390636277614743,1.1996699669966997,True,False,acrylic,canvas,q3,acrylic__canvas
train,4756,joong hyun park,2815903.0,14.850793549644065,60.6,70.7,0.1,4284.42,8.362740465977796,1.1666666666666667,True,False,oil,canvas,q3,oil__canvas
train,4757,joong hyun park,4855433.0,15.39560884213646,79.0,110.0,0.1,8690.0,9.069928218259438,1.3924050632911391,True,False,oil,canvas,q4,oil__canvas
train,4758,yeongok kim,3327180.0,15.017635656332422,60.45,60.45,3.99,3654.2025,8.203633154121603,1.0,True,False,mixed_media,canvas,q3,mixed_media__canvas
train,4759,soyeun park,7369200.0,15.81281971010549,91.0,73.0,4.5,6643.0,8.80131894766524,1.2465753424657535,True,False,mixed_media,paper,q4,mixed_media__paper
train,4760,joong hyun park,2811487.0,14.84922408283744,60.6,72.7,0.1,4405.62,8.390636277614743,1.1996699669966997,True,False,oil,canvas,q3,oil__canvas
train,4762,soyeun park,3063600.0,14.935101253017576,53.0,45.5,2.5,2411.5,7.788004239509027,1.164835164835165,True,False,mixed_media,paper,q2,mixed_media__paper
train,4763,soyeun park,6934500.0,15.752019511078528,91.0,73.0,2.5,6643.0,8.80131894766524,1.2465753424657535,True,False,mixed_media,paper,q4,mixed_media__paper
train,4764,daesun choi,2829000.0,14.855433850283704,61.0,73.0,0.1,4453.0,8.401333305321703,1.1967213114754098,True,False,sculpture_material,paper,q3,sculpture_material__paper
train,4765,joong hyun park,1179596.0,13.980682564937515,37.9,37.9,0.1,1436.41,7.269902224176762,1.0,True,False,oil,canvas,q2,oil__canvas
train,4768,yeongok kim,2336340.0,14.664096160284386,44.96,44.96,0.1,2021.4016,7.611546411170871,1.0,True,False,mixed_media,canvas,q2,mixed_media__canvas
train,4769,chaeyoung noh,2902140.0,14.88095895385395,73.0,60.0,2.5,4380.0,8.384804003370492,1.2166666666666666,True,False,acrylic,canvas,q3,acrylic__canvas
train,4770,daesun choi,1283400.0,14.065023364298552,37.9,45.5,0.1,1724.45,7.452663438045286,1.200527704485488,True,False,oil,paper,q2,oil__paper
train,4771,daesun choi,1498680.0,14.22009527864513,45.5,53.0,0.1,2411.5,7.788004239509027,1.164835164835165,True,False,oil,paper,q2,oil__paper
train,4772,daesun choi,1498680.0,14.22009527864513,45.5,53.0,0.1,2411.5,7.788004239509027,1.164835164835165,True,False,oil,paper,q2,oil__paper
train,4773,daesun choi,1498680.0,14.22009527864513,45.5,53.0,0.1,2411.5,7.788004239509027,1.164835164835165,True,False,oil,paper,q2,oil__paper
train,4776,joong hyun park,2144050.0,14.578207121796424,53.0,65.1,0.1,3450.2999999999997,8.146216462766645,1.228301886792453,True,False,oil,canvas,q3,oil__canvas
train,4777,daesun choi,7017300.0,15.763889086633911,91.0,116.8,0.1,10628.8,9.271322576910975,1.2835164835164834,True,False,mixed_media,paper,q5,mixed_media__paper
train,4778,eunmee kim,5961600.0,15.600849459389408,120.0,100.0,0.1,12000.0,9.392661928770137,1.2,True,False,mixed_media,unknown,q5,mixed_media__unknown
train,4779,eunmee kim,5961600.0,15.600849459389408,90.0,90.0,0.1,8100.0,8.99961934066053,1.0,True,False,gouache,unknown,q4,gouache__unknown
train,4780,eunmee kim,5961600.0,15.600849459389408,90.0,90.0,0.1,8100.0,8.99961934066053,1.0,True,False,gouache,unknown,q4,gouache__unknown
train,4781,eunmee kim,5961600.0,15.600849459389408,90.0,90.0,0.1,8100.0,8.99961934066053,1.0,True,False,gouache,unknown,q4,gouache__unknown
train,4782,eunmee kim,4512600.0,15.32238404204255,90.0,90.0,3.0,8100.0,8.99961934066053,1.0,True,False,acrylic,canvas,q4,acrylic__canvas
train,4783,eunmee kim,4512600.0,15.32238404204255,90.0,90.0,0.1,8100.0,8.99961934066053,1.0,True,False,acrylic,unknown,q4,acrylic__unknown
train,4784,eunmee kim,4512600.0,15.32238404204255,90.0,90.0,0.1,8100.0,8.99961934066053,1.0,True,False,acrylic,unknown,q4,acrylic__unknown
train,4785,soyeun park,25957800.0,17.071982700446327,260.0,161.3,3.0,41938.0,10.643947616146692,1.6119032858028517,True,False,mixed_media,paper,q5,mixed_media__paper
train,4786,daesun choi,3941280.0,15.187016101610723,72.7,90.9,0.1,6608.43,8.796101385722906,1.250343878954608,True,False,mixed_media,paper,q4,mixed_media__paper
train,4787,mia kim,4145520.0,15.237538791035275,65.1,90.9,2.5,5917.59,8.685684550397957,1.3963133640552998,True,False,oil,canvas,q4,oil__canvas
train,4788,joong hyun park,6929531.0,15.751302692108233,97.0,130.3,0.1,12639.1,9.444550462634185,1.343298969072165,True,False,oil,canvas,q5,oil__canvas
train,4789,yeongok kim,2322540.0,14.658171972342055,44.96,44.96,0.1,2021.4016,7.611546411170871,1.0,True,False,acrylic,canvas,q2,acrylic__canvas
train,4790,joong hyun park,4111682.0,15.229342748496313,72.7,72.7,0.1,5285.29,8.572682769078947,1.0,True,False,oil,canvas,q4,oil__canvas
train,4791,joong hyun park,4111682.0,15.229342748496313,72.7,72.7,0.1,5285.29,8.572682769078947,1.0,True,False,oil,canvas,q4,oil__canvas
train,4792,yeongok kim,17248620.0,16.663242698241472,162.05,91.95,3.99,14900.4975,9.609149880637888,1.7623708537248506,True,False,oil,canvas,q5,oil__canvas
train,4796,joong hyun park,2132127.0,14.57263063097404,53.0,65.1,0.1,3450.2999999999997,8.146216462766645,1.228301886792453,True,False,oil,canvas,q3,oil__canvas
train,4797,joong hyun park,1421882.0,14.167491904186257,37.9,45.5,0.1,1724.45,7.452663438045286,1.200527704485488,True,False,oil,canvas,q2,oil__canvas
train,4798,joong hyun park,1421882.0,14.167491904186257,37.9,45.5,0.1,1724.45,7.452663438045286,1.200527704485488,True,False,oil,canvas,q2,oil__canvas
train,4799,youngjin jun,5082540.0,15.441321694596317,90.9,72.7,5.0,6608.43,8.796101385722906,1.250343878954608,True,False,acrylic,canvas,q4,acrylic__canvas
train,4800,youngjin jun,12157800.0,16.313481497081476,145.5,112.1,3.5,16310.55,9.69956741668966,1.2979482604817127,True,False,acrylic,canvas,q5,acrylic__canvas
train,4801,youngjin jun,5082540.0,15.441321694596317,90.9,72.7,5.0,6608.43,8.796101385722906,1.250343878954608,True,False,acrylic,canvas,q4,acrylic__canvas
train,4802,youngjin jun,7590000.0,15.842342149371811,116.7,80.3,3.5,9371.01,9.145376160245226,1.4533001245330013,True,False,acrylic,canvas,q4,acrylic__canvas
train,4804,daesun choi,3941280.0,15.187016101610723,72.7,90.9,0.1,6608.43,8.796101385722906,1.250343878954608,True,False,mixed_media,paper,q4,mixed_media__paper
train,4805,daesun choi,2568180.0,14.758708034793502,60.6,72.7,0.1,4405.62,8.390636277614743,1.1996699669966997,True,False,acrylic,paper,q3,acrylic__paper
train,4806,daesun choi,1498680.0,14.22009527864513,45.5,53.0,0.1,2411.5,7.788004239509027,1.164835164835165,True,False,acrylic,paper,q2,acrylic__paper
train,4807,daesun choi,2829000.0,14.855433850283704,60.6,72.7,0.1,4405.62,8.390636277614743,1.1996699669966997,True,False,acrylic,paper,q3,acrylic__paper
train,4808,daesun choi,1498680.0,14.22009527864513,45.5,53.0,0.1,2411.5,7.788004239509027,1.164835164835165,True,False,acrylic,paper,q2,acrylic__paper
train,4809,daesun choi,1498680.0,14.22009527864513,45.5,53.0,0.1,2411.5,7.788004239509027,1.164835164835165,True,False,acrylic,paper,q2,acrylic__paper
train,4810,gwanhee lee,4429800.0,15.303864994275312,90.68,116.59,3.05,10572.381200000002,9.266000332584529,1.285730039700044,True,False,acrylic,canvas,q5,acrylic__canvas
train,4811,yeongok kim,2351520.0,14.67057248554051,44.96,52.83,2.03,2375.2368,7.77285241676166,1.175044483985765,True,False,oil,canvas,q2,oil__canvas
train,4812,chaeyoung noh,2235600.0,14.62002020637768,52.5,65.0,2.0,3412.5,8.135200439493214,1.238095238095238,True,False,acrylic,canvas,q3,acrylic__canvas
train,4813,gwanhee lee,8804400.0,15.990762154490088,181.86,116.59,3.05,21203.0574,9.961900667242968,1.559825027875461,True,False,acrylic,canvas,q5,acrylic__canvas
train,4814,sanghee ahn,386400.0,12.8646283813205,14.0,20.0,0.1,280.0,5.634789603169249,1.4285714285714286,True,False,acrylic,paper,q1,acrylic__paper
train,4815,sanghee ahn,459540.0,13.037981268131697,17.0,24.3,1.5,413.1,6.0236896944027185,1.4294117647058824,True,False,acrylic,canvas,q1,acrylic__canvas
train,4816,suhyang seo,1697400.0,14.344608226517714,53.0,45.5,2.0,2411.5,7.788004239509027,1.164835164835165,True,False,acrylic,canvas,q2,acrylic__canvas
train,4817,suhyang seo,2755860.0,14.829240111567064,72.7,53.0,2.0,3853.1,8.256633298091595,1.3716981132075472,True,False,acrylic,canvas,q3,acrylic__canvas
train,4819,seunghwan kim,1613220.0,14.29374273962332,71.0,24.2,0.1,1718.2,7.449032510203956,2.933884297520662,True,False,oil,panel,q2,oil__panel
train,4821,hye jeon kim,3877800.0,15.17077854047904,72.69,90.91,2.54,6608.247899999999,8.796073829630311,1.2506534598981978,True,False,oil,canvas,q4,oil__canvas
train,4822,yeongok kim,2340480.0,14.6658665945031,44.96,44.96,3.99,2021.4016,7.611546411170871,1.0,True,False,oil,canvas,q2,oil__canvas
train,4823,ari kwon,1614600.0,14.294597805943052,53.0,40.9,3.0,2167.7,7.681421976600878,1.2958435207823962,True,False,mixed_media,paper,q2,mixed_media__paper
train,4824,myungsoo yi,2626140.0,14.7810256454474,65.0,40.0,2.0,2600.0,7.863266724009573,1.625,True,False,acrylic,paper,q3,acrylic__paper
train,4825,yeongok kim,2339100.0,14.6652767979658,52.83,45.47,0.1,2402.1801,7.784131979013144,1.16186496591159,True,False,oil,canvas,q2,oil__canvas
train,4827,yeongok kim,2321160.0,14.657577618684144,44.96,44.96,0.1,2021.4016,7.611546411170871,1.0,True,False,oil,canvas,q2,oil__canvas
train,4828,dabin lee,1627020.0,14.302260678688622,60.6,72.7,0.1,4405.62,8.390636277614743,1.1996699669966997,True,False,oil,canvas,q3,oil__canvas
train,4829,dabin lee,1784340.0,14.394559156923108,65.1,80.3,2.0,5227.53,8.56169417016724,1.2334869431643627,True,False,oil,canvas,q4,oil__canvas
train,4830,mia kim,1718100.0,14.356729587050058,45.0,45.0,1.8,2025.0,7.613324979540639,1.0,True,False,mixed_media,canvas,q2,mixed_media__canvas
train,4831,youngseon you,2771040.0,14.83473325896287,73.0,61.0,0.1,4453.0,8.401333305321703,1.1967213114754098,True,False,oil,canvas,q3,oil__canvas
train,4832,yeongok kim,2339100.0,14.6652767979658,44.96,52.83,0.1,2375.2368,7.77285241676166,1.175044483985765,True,False,acrylic,canvas,q2,acrylic__canvas
train,4834,won jeong cho,4636800.0,15.3495350311085,72.7,91.0,0.1,6615.7,8.797200891056324,1.2517193947730398,True,False,acrylic,canvas,q4,acrylic__canvas
train,4835,won jeong cho,4636800.0,15.3495350311085,72.7,91.0,2.5,6615.7,8.797200891056324,1.2517193947730398,True,False,acrylic,canvas,q4,acrylic__canvas
train,4837,hyeryeon jung,2869020.0,14.869481066009262,72.7,91.0,2.5,6615.7,8.797200891056324,1.2517193947730398,True,False,painting_material,paper,q4,painting_material__paper
train,4839,eunha jang,10631520.0,16.17933373162921,116.8,91.0,2.8,10628.8,9.271322576910975,1.2835164835164834,True,False,acrylic,canvas,q5,acrylic__canvas
train,4840,hyunju kim,908040.0,13.719043709476567,30.48,30.48,2.03,929.0304,6.834141461636891,1.0,True,False,oil,canvas,q1,oil__canvas
train,4841,eunmee kim,1152300.0,13.957270503002103,40.0,30.0,3.0,1200.0,7.090076835776092,1.3333333333333333,True,False,mixed_media,canvas,q1,mixed_media__canvas
train,4842,eunmee kim,1166100.0,13.969175405508423,40.0,30.0,3.0,1200.0,7.090076835776092,1.3333333333333333,True,False,mixed_media,canvas,q1,mixed_media__canvas
train,4843,hanji park,6044400.0,15.61464278152174,99.82,80.26,1.78,8011.5532,8.988639928880234,1.243707949165213,True,False,acrylic,canvas,q4,acrylic__canvas
train,4844,eunmee kim,1311000.0,14.086300762745838,40.0,42.0,3.0,1680.0,7.426549072397305,1.05,True,False,acrylic,canvas,q2,acrylic__canvas
train,4845,eunmee kim,1324800.0,14.096772062613132,42.0,39.0,3.0,1638.0,7.401231264413015,1.0769230769230769,True,False,mixed_media,canvas,q2,mixed_media__canvas
