,,,,,,,,,,,,,
,idx,재료(지지체),도구(매체),건수,,idx,수집 재료,건수,난트 기준 재료(지지체),난트 기준 도구(매체),비고,비고2,비고3
,,,,,,4603,장지에 혼합,1,장지,혼합재료,,,
,,,,,,4604,"장지에 분채, 수묵",1,장지,수묵,,,
,,,,,,4605,"옥돌, 나무",1,목재,기타,분류 미매칭,,
,,,,,,4606,"캔버스에 자개, 아크릴",1,캔버스,"아크릴릭, 자개",,,
,,,,,,4607,"참죽나무, 패독",1,목재,기타,분류 미매칭,,
,,,,,,4608,합판에 아크릴,1,패널,아크릴릭,,,
,,,,,,4609,"광목에 석채, 아크릴, 수묵담채",1,캔버스,"아크릴릭, 채색",,,
,,,,,,4610,"비단에 먹, 종이에 먹, 종이에 수묵",1,종이,수묵,,,
,,,,,,4611,종이에 수묵담채. 비단에 수묵,1,종이,수묵,,,
,,,,,,4612,"캔버스에 금분, 아크릴",1,캔버스,"아크릴릭, 니금",,,
,,,,,,4613,"종이에 먹, 비단에 수묵담채",1,종이,수묵,,,
,,,,,,4614,아크릴 합성수지에 유채,1,아크릴 패널,유채,,,
,,,,,,4615,석판화 (사후),1,종이,석판,,,
,,,,,,4616,캔버스위 마운트한 한지에 채색,1,캔버스,채색,,,
,,,,,,4617,"종이에 수묵, 안료",1,종이,수묵,,,
,,,,,,4618,"종이에 수묵담채, 금니",1,종이,수묵,,,
,,,,,,4619,"비단에 수묵담채, 종이에 수묵담채",1,종이,수묵,,,
,,,,,,4620,비단에 금니 채색,1,비단,채색,,,
,,,,,,4621,"캔버스에 우레탄에나멜, 아크릴물감",1,캔버스,아크릴,,학습 제외,
,,,,,,4622,종이에 아크릴 잉크 펜,1,종이,"아크릴, 잉크, 펜",,,
,,,,,,4623,"종이에 수묵, 수묵담채",1,종이,수묵,,,
,,,,,,4624,"종이에 암채, 금니",1,종이,채색,,,
,,,,,,4625,채색목판화(사후),1,종이,"목판, 채색",,,
,,,,,,4626,종이 부조 판화,1,종이,릴리프,,,
,,,,,,4627,합판 캔버스에 유채,1,캔버스,유채,,,
,,,,,,4628,종이에 꼴라쥬,1,종이,기타,분류 미매칭,,
,,,,,,4629,종이에 오일 파스텔,1,종이,오일 파스텔,,,
,,,,,,4630,"종이에 먹, 수묵, 수묵담채",1,종이,수묵,,,
,,,,,,4631,"한지에 아크릴, 실크스크린",1,한지,"실크스크린, 아크릴릭",,,
,,,,,,4632,종이에 수묵담채·먹/,1,종이,수묵,,,
,,,,,,4633,"모시에 수묵담채, 먹",1,섬유,수묵담채,,,
,,,,,,4634,비단에 수묵담채·먹,1,비단,수묵,,,
,,,,,,4635,청자에 안료,1,기타,기타,분류 미매칭,학습 제외,
,,,,,,4636,종이에 수묵·먹,1,종이,수묵,,,
,,,,,,4637,비단에 인두,1,비단,기타,분류 미매칭,,
,,,,,,4638,나무보드에 유채,1,패널,유채,,,
,,,,,,4639,백자에 안료,1,없음,도자,,,
,,,,,,4640,"상아·돌에 조각, 종이에 먹 외",1,종이,수묵,,,
,,,,,,4641,종이에 수묵담채·종이에 먹,1,종이,수묵,,,
,,,,,,4642,종이에 먹·채색,1,종이,수묵,,,
,,,,,,4643,종이에 수묵석채,1,종이,수묵,,,
,,,,,,4644,"종이에 수묵, 비단에 먹",1,종이,수묵,,,
,,,,,,4645,비단에 수묵채색 외,1,비단,수묵,,,
,,,,,,4646,종이에 먹 외,1,종이,수묵,,,
,,,,,,4647,사진에 마커,1,종이,"디지털 프린트, 마커",,,
,,,,,,4648,금속재료,1,금속,기타,분류 미매칭,,
,,,,,,4649,"종이에 인두, 먹",1,종이,수묵,,,
,,,,,,4650,엮은 종이에 수묵담채,1,종이,수묵,,,
,,,,,,4651,"나무에 조각, 옻칠",1,목재,옻칠/래커,,,
,,,,,,4652,"종이에 크레용, 수채",1,종이,수채,,,
,,,,,,4653,종이상자,1,종이,기타,분류 미매칭,,
,,,,,,4654,종이에 먹칠 후 채색,1,종이,수묵,,,
,,,,,,4655,종이에 활자인쇄(임진자 壬辰字),1,종이,인쇄/복제,,학습 제외,
,,,,,,4656,종이에 활자인쇄,1,종이,인쇄/복제,,학습 제외,
,,,,,,4657,"종이에 목판인쇄 (묘향장판妙香藏板, 보현사普賢寺 간행)",1,종이,인쇄/복제,,학습 제외,
,,,,,,4658,종이에 쌍구전묵,1,종이,수묵,,,
,,,,,,4659,닥지에 석채,1,닥지,채색,,,
,,,,,,4660,종이에 먹·담채,1,종이,수묵,,,
,,,,,,4661,"대나무에 조각, 옻칠",1,목재,옻칠/래커,,,
,,,,,,4662,"나무에 조각, 금속장식",1,목재,기타,분류 미매칭,,
,,,,,,4663,도자에 청화·철화,1,없음,도자,,,
,,,,,,4664,"가죽에 금속, 혼합재료",1,금속,혼합재료,,,
,,,,,,4665,해시상회 海市商會,1,기타,기타,분류 미매칭,학습 제외,
,,,,,,4666,나무에 흑칠,1,목재,기타,분류 미매칭,,
,,,,,,4667,"종이에 먹, 목판인",1,종이,수묵,,,
,,,,,,4668,종이·비단에 먹,1,종이,수묵,,,
,,,,,,4669,1986년(병인),1,기타,기타,분류 미매칭,학습 제외,
,,,,,,4670,구연부 금수리,1,기타,기타,분류 미매칭,학습 제외,
,,,,,,4671,"종이에 수묵, 비단에 수묵담채, 비단에 먹",1,종이,수묵,,,
,,,,,,4672,모시에 채색,1,섬유,채색,,,
,,,,,,4673,"종이에 먹, 담채",1,종이,수묵,,,
,,,,,,4674,종이에 인쇄 (임진자 금속활자),1,종이,인쇄/복제,,학습 제외,
,,,,,,4675,"비단에 수묵, 먹",1,비단,수묵,,,
,,,,,,4676,금박지에 수묵,1,금속지,수묵,,,
,,,,,,4677,종이에 수묵담채/병풍,1,종이,수묵,,,
,,,,,,4678,비단에 수묵/족자,1,비단,수묵,,,
,,,,,,4679,종이에 수묵/가배접,1,종이,수묵,,,
,,,,,,4680,비단에 수묵/액자,1,비단,수묵,,,
,,,,,,4681,종이에 수묵/첩,1,종이,수묵,,,
,,,,,,4682,비단에 수묵담채/가배접,1,비단,수묵,,,
,,,,,,4683,종이에 수묵담채 첩,1,종이,수묵,,,
,,,,,,4684,비단에 먹/액자,1,비단,수묵,,,
,,,,,,4685,비단에 먹/족자,1,비단,수묵,,,
,,,,,,4686,"나무에 서각, 채색/편액",1,목재,채색,,,
,,,,,,4687,"대나무, 종이, 혼합재료",1,종이,혼합재료,,,
,,,,,,4688,종이에 날인/액자,1,종이,기타,분류 미매칭,,
,,,,,,4689,종이에 수묵담채액자,1,종이,수묵,,,
,,,,,,4690,종이에 탁본/ 책,1,종이,기타,분류 미매칭,,
,,,,,,4691,"종이에 먹, 종이에 수묵담채/ 첩",1,종이,수묵,,,
,,,,,,4692,"종이에 먹, 수묵담채/ 첩",1,종이,수묵,,,
,,,,,,4693,종이에 수묵채색/ 액자,1,종이,수묵,,,
,,,,,,4694,종이에 채색/ 액자,1,종이,채색,,,
,,,,,,4695,"종이에 수묵담채, 먹/ 부채",1,종이,수묵,,,
,,,,,,4696,비단에 수묵채색/ 병풍,1,비단,수묵,,,
,,,,,,4697,종이에 수묵/ 가리개,1,종이,수묵,,,
,,,,,,4698,종이에 탁본/액자,1,종이,기타,분류 미매칭,,
,,,,,,4699,종이에 먹/ 족자,1,종이,수묵,,,
,,,,,,4700,비단에 먹/ 족자,1,비단,수묵,,,
,,,,,,4701,종이에 먹/ 병풍,1,종이,수묵,,,
,,,,,,4702,종이에 먹/ 서축,1,종이,수묵,,,
,,,,,,4703,종이에 먹/ 액자,1,종이,수묵,,,
,,,,,,4704,종이에 수묵/ 가배접,1,종이,수묵,,,
,,,,,,4705,종이에 수묵석채/ 액자,1,종이,수묵,,,
,,,,,,4706,종이에 과슈/ 액자,1,종이,수채,,,
,,,,,,4707,"종이에 수묵, 먹/ 가배접",1,종이,수묵,,,
,,,,,,4708,"도자에 청화, 철화",1,없음,도자,,,
,,,,,,4709,"나무에 주칠, 혼합재료",1,목재,혼합재료,,,
,,,,,,4710,종이에 등사판인쇄,1,종이,인쇄/복제,,학습 제외,
,,,,,,4711,"종이에 수묵담채, 비단에 먹",1,종이,수묵,,,
,,,,,,4712,도자서,1,없음,도자,,,
,,,,,,4713,칠보화,1,기타,옻칠/래커,,학습 제외,
,,,,,,4714,종이에 수묵/,1,종이,수묵,,,
,,,,,,4715,"패널에 한지, 채색 (콜라주)",1,한지,채색,,,
,,,,,,4716,캔버스에 유채/ 액자,1,캔버스,유채,,,
,,,,,,4717,"종이에 수묵/ 부채, 액자",1,종이,수묵,,,
,,,,,,4718,비단에 수묵/ 가배접,1,비단,수묵,,,
,,,,,,4719,종이에 목판인쇄/ 책(선장),1,종이,인쇄/복제,,학습 제외,
,,,,,,4720,"종이에 수묵, 병풍",1,종이,수묵,,,
,,,,,,4721,비단에 수묵담채/ 첩,1,비단,수묵,,,
,,,,,,4722,이에 수묵담채/ 액자,1,기타,수묵,,학습 제외,
,,,,,,4723,"종이에 수채, 먹/ 부채",1,종이,수채,,,
,,,,,,4724,종이에 수묵담채/ 족자,1,종이,수묵,,,
,,,,,,4725,종이에 수채/ 액자,1,종이,수채,,,
,,,,,,4726,"종이에 수묵담채, 먹/ 액자",1,종이,수묵,,,
,,,,,,4727,"나무에 서각, 채색/ 편액",1,목재,채색,,,
,,,,,,4728,"돌에 조각, 나무에 조각",1,목재,기타,분류 미매칭,,
,,,,,,4729,"종이에 수묵, 종이에 먹",1,종이,수묵,,,
,,,,,,4730,"은에 조각, 혼합재료",1,기타,혼합재료,,학습 제외,
,,,,,,4731,"캔버스에 아크릴, 금",1,캔버스,"아크릴릭, 금",,,
,,,,,,4732,캔버스에 혼합 아크릴,1,캔버스,아크릴릭,,,
,,,,,,4733,캔버스에 실리콘,1,캔버스,기타,분류 미매칭,,
,,,,,,4734,"종이에 잉크, 수채, 색연필",1,종이,수채,,,
,,,,,,4735,"종이에 수채, 아크릴, 연필, 펜",1,종이,"아크릴릭, 수채, 연필, 펜",,,
,,,,,,4736,"캔버스에 아크릴, 목탄, 잉크",1,캔버스,"아크릴릭, 목탄, 잉크",,,
,,,,,,4737,"캔버스에 아크릴, 프로타주",1,캔버스,"아크릴릭, 프로타주",,,
,,,,,,4738,"종이에 디지털 프린트, 혼합재료",1,종이,"디지털 프린트, 혼합재료",,,
,,,,,,4739,"캔버스에 아크릴, 천",1,캔버스,아크릴릭,,,
,,,,,,4740,"캔버스에 아크릴, 스프레이 페인트, 나무",1,캔버스,아크릴,,학습 제외,
,,,,,,4741,"스크린프린트, 핸드페인팅",1,종이,실크스크린,,,
,,,,,,4742,패널에 나무,1,목재,기타,분류 미매칭,,
,,,,,,4743,"캔버스에 유채, 레진, 혼합재료",1,캔버스,유화,,학습 제외,
,,,,,,4744,"에칭, 핸드컬러링",1,종이,에칭,,,
,,,,,,4745,종이보드에 오일파스텔,1,보드,오일 파스텔,,,
,,,,,,4746,"캔버스에 합성폴리머 페인트, 실크스크린 잉크",1,캔버스,실크스크린,,,
,,,,,,4747,"종이에 울트라크롬 잉크 프린트, 동박",1,종이,기타,분류 미매칭,,
,,,,,,4748,"바느질한 천에 유채, 아크릴",1,캔버스,"유채, 아크릴, 자수",,,
,,,,,,4749,천 위 종이 콜라주에 유채,1,캔버스,"종이 콜라주, 유채",,,
,,,,,,4750,한지부조에 혼합재료 (edition 1/1),1,한지,혼합재료,,,
,,,,,,4751,"캔버스에 아크릴, 목탄, 콩테",1,캔버스,"아크릴릭, 목탄, 콘테",,,
,,,,,,4752,캔버스 위 패널에 아크릴,1,캔버스,아크릴릭,,,
,,,,,,4753,"목판에 조각, 잉크",1,기타,기타,분류 미매칭,학습 제외,
,,,,,,4754,종이에 시아노타이프,1,종이,기타,분류 미매칭,,
,,,,,,4755,"캔버스에 오일스틱, 스프레이 페인트, 목탄, 연필",1,캔버스,"오일스틱, 스프레이, 목탄, 연필",,,
,,,,,,4756,"캔버스에 유채, 아크릴, 오일 파스텔",1,캔버스,"유채, 아크릴릭, 오일 파스텔",,,
,,,,,,4757,"종이에 페인트, 혼합재료",1,종이,혼합재료,,,
,,,,,,4758,"스크린프린트, 금박",1,종이,실크스크린,,,
,,,,,,4759,리넨에 한지 혼합재료,1,캔버스,혼합재료,,,
,,,,,,4760,"캔버스 위 한지에 유채, 아크릴",1,"캔버스, 한지","유채, 아크릴릭",,,
,,,,,,4761,"캔버스에 스프레이 페인트, 아크릴, 색연필, 오일 파스텔",1,캔버스,"스프레이, 아크릴릭, 색연필, 오일 파스텔",,,
,,,,,,4762,피에조그래피,1,종이,지클레이 프린트,분류 미매칭,,
,,,,,,4763,"캔버스에 아크릴, 크레용",1,캔버스,"아크릴릭, 오일 파스텔",,,
,,,,,,4764,"캔버스 위 한지에 먹, 과슈, 아크릴",1,"캔버스, 한지","수묵, 과슈, 아크릴릭",,,
,,,,,,4765,"캔버스에 아크릴, 스프레이 페인트, 오일스틱, 목탄",1,캔버스,"아크릴릭, 스프레이, 오일스틱, 목탄",,,
,,,,,,4766,"유리, 탄소섬유, 폼, 플라스틱, 스테인리스 스틸",1,금속,조각,,,
,,,,,,4767,"종이에 유채, 흙",1,종이,"유채, 흙",,,
,,,,,,4768,"핸드메이드 뜨개질과 크로셰, 공업용 뜨개질, 패브릭",1,섬유,기타,분류 미매칭,학습 제외,
,,,,,,4769,"무라노 유리, LED 라이트, 황동",1,기타,기타,분류 미매칭,학습 제외,
,,,,,,4770,종이에 먼지,1,종이,기타,분류 미매칭,,
,,,,,,4771,"디지털 잉크젯 프린트, 아크릴 보드",1,종이,"디지털 프린트, 디아섹",,,
,,,,,,4772,C,1,기타,기타,분류 미매칭,학습 제외,
,,,,,,4773,포토폴리머 에칭,1,종이,에칭,,,
,,,,,,4774,"패널에 천, 아크릴, 종이 콜라주",1,캔버스,"아크릴릭, 종이 콜라주",,,
,,,,,,4775,청산정경 靑山情景,1,기타,기타,분류 미매칭,학습 제외,
,,,,,,4776,"주석에 금, 은, 동 입사",1,금속,기타,분류 미매칭,학습 제외,
,,,,,,4777,금박지에 새김,1,기타,기타,분류 미매칭,학습 제외,
,,,,,,4778,"패널에 아크릴, 콜라주, 혼합재료",1,패널,"아크릴릭, 콜라주, 혼합재료",,,
,,,,,,4779,"종이에 유채, 먹, 혼합재료",1,종이,"수묵, 유채, 혼합재료",,,
,,,,,,4780,카드보드에 니켈도금 황동 (unique),1,목재,기타,분류 미매칭,,
,,,,,,4781,닥종이에 아크릴,1,종이,아크릴릭,,,
,,,,,,4782,"한지에 수채, 크레용",1,한지,수채,,,
,,,,,,4783,"종이패널에 과슈, 오일스틱, 크레용",1,종이,"과슈, 오일스틱, 오일 파스텔",,,
,,,,,,4784,"콜로타이프, 포슈아르",1,종이,"콜로타이프, 포슈아르",분류 미매칭,,
,,,,,,4785,한지캐스팅 위 혼합재료,1,종이,혼합재료,,학습 제외,
,,,,,,4786,"패널에 디지털 프린트, 아크릴, 콜라주, 혼합재료",1,종이,"디지털 프린트, 아크릴릭, 콜라주, 혼합재료",,,
,,,,,,4787,나무보드에 채색,1,목재,채색,,,
,,,,,,4788,한지에 염색,1,한지,기타,분류 미매칭,,
,,,,,,4789,oil and sand on fabric,1,섬유,"유채, 모래",,,
,,,,,,4790,"캔버스에 디지털 프린트, 아크릴, 콜라주",1,캔버스,"디지털 프린트, 아크릴릭, 콜라주",,,
,,,,,,4791,"종이에 목탄, 파스텔",1,종이,"목탄, 파스텔",,,
,,,,,,4792,"황동 패널에 스크린프린트, 파티나 핸드페인팅, 혼합재료",1,종이,실크스크린,,,
,,,,,,4793,"한지에 수채, 잉크",1,한지,수채,,,
,,,,,,4794,"종이백자, 수금",1,종이,도자,,,
,,,,,,4795,아르쉬지에 과슈,1,종이,수채,,,
,,,,,,4796,캔버스에 파스텔,1,캔버스,파스텔,,,
,,,,,,4797,"캔버스에 과슈, 유채",1,캔버스,"과슈, 유채",,,
,,,,,,4798,"추자목, 괴목",1,기타,기타,분류 미매칭,학습 제외,
,,,,,,4799,"캔버스에 아크릴, 라이트 몰딩 페이스트, 소프트 겔 미디엄",1,캔버스,아크릴,,학습 제외,
,,,,,,4800,"캔버스에 아크릴, 유채, 콩테",1,캔버스,"아크릴릭, 유채, 콘테",,,
,,,,,,4801,"펠트에 오일파스텔, 혼합재료",1,섬유,"오일 파스텔, 혼합재료",,,
,,,,,,4802,나무패널에 혼합재료,1,목재,혼합재료,,,
,,,,,,4803,"캔버스에 유채, 파스텔",1,캔버스,"유채, 파스텔",,,
,,,,,,4804,"장지에 석채, 방해말, 먹",1,장지,수묵,,,
,,,,,,4805,"캔버스에 과슈, 수채",1,캔버스,수채,,,
,,,,,,4806,"비디오 설치, 1 TV 모니터, 1채널 비디오, 컬러, 유성; 1 USB, 1 USB 플레이어, 아크릴 플레이트에 채색",1,기타,아크릴,,학습 제외,
,,,,,,4807,코튼종이에 혼합재료,1,종이,혼합재료,,,
,,,,,,4808,Angry Face : In the Floating World,1,기타,기타,분류 미매칭,학습 제외,
,,,,,,4809,"브론즈, 실버 플레이트",1,없음,조각,,,
,,,,,,4810,포토 석판화,1,종이,석판,,,
,,,,,,4811,"캔버스에 디지털 프린트, 아크릴, 콜라주, 혼합재료",1,캔버스,"디지털 프린트, 아크릴릭, 콜라주, 혼합재료",,,
,,,,,,4812,"캔버스에 유채, 스프레이 페인트, 콜라주, 핀",1,캔버스,"유채, 스프레이, 콜라주, 기타",,,
,,,,,,4813,Harlequin resin beads on textile Artycapucines BB silver-color hardware,1,없음,조각,,,
,,,,,,4814,"신문지에 볼펜, 연필, 콜라주",1,인쇄물,"펜, 연필, 콜라주",,,
,,,,,,4815,순지에 동양안료,1,종이,기타,분류 미매칭,,
,,,,,,4816,"지클레이 프린트, 글리터",1,종이,"지클레이 프린트, 기타",,,
,,,,,,4817,나무 구조물에 비닐,1,목재,기타,분류 미매칭,,
,,,,,,4818,"패널에 모래, 유채, 혼합재료",1,패널,"모래, 유채, 혼합재료",,,
,,,,,,4819,"레진, 크리스탈, 코튼, 나무",1,없음,조각,,,
,,,,,,4820,"레진에 유채, 크리스탈 레진, 나무에 조각받침",1,목재,유화,,학습 제외,
,,,,,,4821,"레진에 유채, 나무에 조각",1,목재,유화,,학습 제외,
,,,,,,4822,"대나무, 오동나무",1,목재,기타,분류 미매칭,,
,,,,,,4823,"직조부조 / 안동삼실, 인견사, 면사",1,태피스트리,없음,분류 미매칭,,
,,,,,,4824,"자기, 실",1,없음,도자,,,
,,,,,,4825,"종이에 색연필, 콜라주, 혼합재료",1,종이,"색연필, 콜라주, 혼합재료",,,
,,,,,,4826,옻칠지에 동양안료,1,칠한지,채색,,,
,,,,,,4827,캔버스에 채색,1,캔버스,채색,,,
,,,,,,4828,"캔버스에 과슈, 템페라",1,캔버스,수채,,,
,,,,,,4829,"캔버스 위 장지에 과슈, 아크릴",1,"캔버스, 장지","과슈, 아크릴릭",,,
,,,,,,4830,"캔버스 위 장지에 과슈, 아크릴, 나무프레임",1,"캔버스, 장지","과슈, 아크릴릭",,,
,,,,,,4831,"알루미늄, 정전도장, 폴리우레탄 채색",1,금속,채색,,,
,,,,,,4832,"자수실, 월넛, 동, 은, 스프레이 페인트",1,기타,섬유,,학습 제외,
,,,,,,4833,"종이에 유채, 흑연, 콜라주",1,종이,"유채, 흑연, 콜라주",,,
,,,,,,4834,"캔버스에 아크릴, 금박",1,캔버스,"아크릴릭, 금박",,,
,,,,,,4835,중이에유채,1,종이,유채,,,
,,,,,,4836,패널에 폴리에스터,1,목재,기타,분류 미매칭,,
,,,,,,4837,"나무 패널 위 아르쉬지에 과슈, 혼합재료",1,목재,수채,,,
,,,,,,4838,"캔버스에 아크릴, 목탄, 스피커",1,캔버스,아크릴,,학습 제외,
,,,,,,4839,"천에 연필, 채색",1,캔버스,"연필, 채색",,,
,,,,,,4840,"동판화, 실크스크린",1,종이,"동판, 실크스크린",,,
,,,,,,4841,"유리, 금속",1,금속,기타,분류 미매칭,,
,,,,,,4842,"캔버스에 아크릴, 에나멜",1,캔버스,"아크릴릭, 에나멜",,,
,,,,,,4843,"리넨에 백토, 채색",1,캔버스,"백토, 채색",,,
,,,,,,4844,"캔버스에 은분, 흙, 천연안료, 수묵",1,캔버스,수묵,,,
,,,,,,4845,"폴리에스터 패브릭, 스테인리스 와이어",1,섬유,조각,,학습 제외,
,,,,,,4846,"채색된 돌, 스테인리스",1,스테인리스,채색,,학습 제외,
,,,,,,4847,알루미늄 패널에 C-프린트,1,알루미늄 패널,디지털 C-프린트,,,
,,,,,,4848,패널 위 나뭇잎에 유채,1,패널,"나뭇잎, 유채",,,
,,,,,,4849,"종이에 천 콜라주, 유채, 아크릴",1,종이,"천 콜라주, 유채, 아크릴릭",,,
,,,,,,4850,"나무 패널 위 아르쉬지에 과슈, 잉크 펜",1,목재,수채,,,
,,,,,,4851,한지에 피그먼트 프린트,1,한지,디지털 피그먼트 프린트,,,
,,,,,,4852,시바크롬 프린트,1,종이,사이바크롬,,,
,,,,,,4853,"종이에 유채, 마커",1,종이,"유채, 마커",,,
,,,,,,4854,"장지에 아크릴, 과슈",1,장지,"아크릴릭, 과슈",,,
,,,,,,4855,캔버스에 피그먼트 프린트,1,캔버스,디지털 피그먼트 프린트,,,
,,,,,,4856,"철에 분체도장, LED 조명",1,기타,기타,분류 미매칭,학습 제외,
