artist_name_ko,medium_category,support_category,has_depth,depth_cm,width_cm,height_cm,log_area,estimated_ho,orientation,price_krw_unified,ln_price_krw_unified
이다빈,oil,canvas,1,1.5,24.2,33.4,6.694908533145296,4.0,portrait,487140.0,13.096306835084548
이다빈,oil,canvas,1,2.0,25.0,25.0,6.437751649736401,3.12,square,459540.0,13.037981268131697
이다빈,oil,canvas,1,2.0,24.0,33.4,6.6866097303306,3.97,portrait,545100.0,13.208724543052371
이다빈,oil,canvas,1,2.0,15.8,22.7,5.882374864520278,1.0,portrait,459540.0,13.037981268131697
이다빈,oil,canvas,1,2.0,15.8,22.7,5.882374864520278,1.0,portrait,459540.0,13.037981268131697
이다빈,oil,canvas,1,2.0,15.8,22.7,5.882374864520278,1.0,portrait,488520.0,13.099135691285024
노채영,acrylic,canvas,1,2.5,65.0,91.0,8.685246776412487,27.49,portrait,4116540.0,15.230523562666
노채영,acrylic,canvas,1,2.5,65.0,91.0,8.685246776412487,27.49,portrait,4116540.0,15.230523562666
노채영,acrylic,canvas,1,2.5,65.0,91.0,8.685246776412487,27.49,portrait,4116540.0,15.230523562666
이다빈,oil,canvas,1,2.0,31.8,40.9,7.170596352834887,6.0,portrait,732780.0,13.50460079939319
김훈정,oil,canvas,1,1.91,64.77,53.34,8.147529051948695,15.02,landscape,2743440.0,14.82472316536777
박소연,ink,paper,1,2.5,51.0,59.0,8.009363076630045,11.93,portrait,3815700.0,15.154634692107686
장용선,other,metal,1,7.0,200.0,45.0,9.104979856318357,43.73,landscape,12813300.0,16.365994251938055
조원정,oil,canvas,1,2.0,53.0,45.5,7.788004239509027,10.0,landscape,2484000.0,14.725380722035506
박소연,ink,paper,1,2.5,53.0,45.5,7.788004239509027,10.0,landscape,7410600.0,15.81842196565416
박소연,ink,paper,1,2.5,53.0,45.5,7.788004239509027,10.0,landscape,3788100.0,15.14737513209488
박소연,ink,paper,1,2.5,116.8,91.0,9.271322576910975,50.0,landscape,9149400.0,16.02919886133116
안솝히에,acrylic,canvas,1,2.8,65.0,91.0,8.685246776412487,27.49,portrait,10281000.0,16.145808089524856
노채영,acrylic,canvas,1,2.5,73.0,53.0,8.260751354700513,17.19,landscape,2757240.0,14.82974073735975
노채영,acrylic,canvas,1,2.5,73.0,53.0,8.260751354700513,17.19,landscape,2757240.0,14.82974073735975
노채영,acrylic,canvas,1,2.5,73.0,53.0,8.260751354700513,17.19,landscape,2757240.0,14.82974073735975
노채영,acrylic,canvas,1,2.5,73.0,53.0,8.260751354700513,17.19,landscape,2757240.0,14.82974073735975
박중현,oil,canvas,1,3.0,60.6,70.7,8.362740465977796,19.37,portrait,2616480.0,14.777340460966215
박중현,oil,canvas,1,4.0,130.3,130.3,9.7396789682616,82.77,square,12570420.0,16.34685699289606
박중현,oil,canvas,1,4.0,130.3,130.3,9.7396789682616,82.77,square,12570420.0,16.34685699289606
조원정,acrylic,canvas,1,3.0,130.3,162.2,9.958669625812112,100.0,portrait,26772000.0,17.10286712320267
조원정,acrylic,canvas,1,3.0,112.0,162.2,9.807329012976409,87.69,portrait,26703000.0,17.100286476609178
노채영,acrylic,canvas,1,2.5,73.0,73.0,8.580918882296782,25.37,square,4088940.0,15.223796325724816
노채영,acrylic,canvas,1,2.5,41.0,53.0,7.683863980256429,9.31,portrait,1614600.0,14.294597805943052
노채영,acrylic,canvas,1,2.5,41.0,53.0,7.683863980256429,9.31,portrait,1614600.0,14.294597805943052
노채영,acrylic,canvas,1,1.5,41.0,53.0,7.683863980256429,9.31,portrait,1542840.0,14.249135431866296
노채영,acrylic,canvas,1,3.0,100.0,73.0,8.895629627136483,34.86,landscape,5361300.0,15.494717040953
노채영,acrylic,canvas,1,3.0,100.0,73.0,8.895629627136483,34.86,landscape,5361300.0,15.494717040953
노채영,acrylic,canvas,1,2.5,91.0,65.0,8.685246776412487,27.49,landscape,4116540.0,15.230523562666
한지현,other,paper,1,0.25,21.59,21.59,6.144460489053432,2.03,square,502320.0,13.126992645787992
한지현,other,paper,1,0.25,21.59,21.59,6.144460489053432,2.03,square,502320.0,13.126992645787992
한지현,other,paper,1,0.25,21.59,21.59,6.144460489053432,2.03,square,502320.0,13.126992645787992
한지현,other,paper,1,0.25,21.59,21.59,6.144460489053432,2.03,square,502320.0,13.126992645787992
한지현,other,paper,1,0.25,21.59,21.59,6.144460489053432,2.03,square,502320.0,13.126992645787992
한지현,other,paper,1,0.25,40.64,40.64,7.409505606540453,7.66,square,966000.0,13.780919113194654
김레이시,watercolor,paper,1,0.25,30.48,22.86,6.54645938918511,3.46,landscape,360180.0,12.794359185473944
김레이시,watercolor,paper,1,0.25,60.96,45.72,7.932753750305,11.21,landscape,1330320.0,14.100930072761797
박용호,other,panel,1,7.0,65.0,90.0,8.674196940225903,27.25,portrait,5067360.0,15.438330529891632
조원정,oil,canvas,1,3.0,90.9,72.7,8.796101385722906,30.0,landscape,4636800.0,15.3495350311085
조원정,oil,canvas,1,3.0,65.0,90.9,8.68414727107907,27.47,portrait,4623000.0,15.346554402970362
이다빈,oil,canvas,1,2.0,17.9,25.8,6.135175204774281,2.0,portrait,343620.0,12.747291674615958
이다빈,oil,canvas,1,2.0,17.9,25.8,6.135175204774281,2.0,portrait,343620.0,12.747291674615958
이다빈,oil,canvas,1,2.0,17.9,25.8,6.135175204774281,2.0,portrait,343620.0,12.747291674615958
이다빈,oil,canvas,1,2.0,17.9,25.8,6.135175204774281,2.0,portrait,343620.0,12.747291674615958
이다빈,oil,canvas,1,2.0,17.9,25.8,6.135175204774281,2.0,portrait,343620.0,12.747291674615958
이다빈,oil,canvas,1,2.0,17.9,25.8,6.135175204774281,2.0,portrait,343620.0,12.747291674615958
이다빈,oil,canvas,1,2.0,17.9,25.8,6.135175204774281,2.0,portrait,343620.0,12.747291674615958
이다빈,oil,canvas,1,2.0,17.9,25.8,6.135175204774281,2.0,portrait,343620.0,12.747291674615958
이다빈,oil,canvas,1,2.0,17.9,25.8,6.135175204774281,2.0,portrait,343620.0,12.747291674615958
김영옥,oil,canvas,1,2.29,52.83,45.97,7.795068220994361,10.06,landscape,2430180.0,14.703475886647457
노채영,acrylic,canvas,1,3.0,146.0,112.0,9.702105493003431,80.17,landscape,10998600.0,16.21327854993551
노채영,acrylic,canvas,1,2.5,73.0,53.0,8.260751354700513,17.19,landscape,2757240.0,14.82974073735975
노채영,acrylic,canvas,1,3.0,116.8,91.0,9.271322576910975,50.0,landscape,6893100.0,15.746031469233904
이다빈,oil,canvas,1,2.0,17.9,25.8,6.135175204774281,2.0,portrait,343620.0,12.747291674615958
이다빈,oil,canvas,1,2.0,25.8,17.9,6.135175204774281,2.0,landscape,343620.0,12.747291674615958
이다빈,oil,canvas,1,2.0,17.9,25.8,6.135175204774281,2.0,portrait,343620.0,12.747291674615958
이다빈,oil,canvas,1,2.0,17.9,25.8,6.135175204774281,2.0,portrait,343620.0,12.747291674615958
김영옥,oil,canvas,1,3.99,79.76,129.79,9.24493988535325,48.94,portrait,9741420.0,16.09189745554672
김영옥,oil,canvas,1,2.49,44.96,52.83,7.77285241676166,9.89,portrait,2428800.0,14.702907866183448
김레이시,watercolor,paper,1,0.25,60.96,45.72,7.932753750305,11.21,landscape,1330320.0,14.100930072761797
유창욱,other,paper,1,2.5,50.0,70.0,8.160518247477505,15.26,portrait,1439340.0,14.179695233152025
김카리스,acrylic,canvas,1,3.0,90.9,72.7,8.796101385722906,30.0,landscape,13151400.0,16.3920387747995
박용호,other,panel,1,7.0,90.0,65.0,8.674196940225903,27.25,landscape,5067360.0,15.438330529891632
김카리스,acrylic,canvas,1,3.0,72.7,90.9,8.796101385722906,30.0,portrait,11702400.0,16.2753045069372
박중현,oil,canvas,1,2.0,53.0,65.1,8.146216462766645,15.0,portrait,2016180.0,14.51671518990195
박중현,oil,canvas,1,2.0,60.6,70.7,8.362740465977796,19.37,portrait,2633040.0,14.783649630159482
김카리스,acrylic,canvas,1,3.0,90.9,72.7,8.796101385722906,30.0,landscape,11267700.0,16.237450783555815
김카리스,acrylic,canvas,1,3.0,72.7,90.9,8.796101385722906,30.0,portrait,16629000.0,16.62665871707005
김카리스,acrylic,canvas,1,3.0,72.7,90.9,8.796101385722906,30.0,portrait,39813000.0,17.499704050087495
김카리스,acrylic,canvas,1,3.0,90.9,72.7,8.796101385722906,30.0,landscape,13151400.0,16.3920387747995
김카리스,acrylic,canvas,1,3.0,72.7,90.9,8.796101385722906,30.0,portrait,13151400.0,16.3920387747995
김카리스,acrylic,canvas,1,3.0,90.9,72.7,8.796101385722906,30.0,landscape,25323000.0,17.047223631633965
김카리스,acrylic,canvas,1,3.0,90.9,72.7,8.796101385722906,30.0,landscape,39813000.0,17.499704050087495
김카리스,acrylic,canvas,1,3.0,72.7,90.9,8.796101385722906,30.0,portrait,13151400.0,16.3920387747995
김카리스,acrylic,canvas,1,3.0,90.9,72.7,8.796101385722906,30.0,landscape,13151400.0,16.3920387747995
김카리스,acrylic,canvas,1,3.0,90.9,72.7,8.796101385722906,30.0,landscape,11267700.0,16.237450783555815
유진나,oil,canvas,1,2.29,90.68,64.77,8.678179358834154,27.34,landscape,4087560.0,15.223458772978994
서수향,acrylic,canvas,1,2.0,72.7,53.0,8.256633298091595,17.11,landscape,2755860.0,14.829240111567064
김카리스,ink,paper,1,0.1,70.0,137.0,9.168476167877484,46.0,portrait,12958200.0,16.37723935035356
김카리스,ink,paper,1,0.1,70.0,137.0,9.168476167877484,46.0,portrait,16435800.0,16.614972440500598
홍지영,acrylic,paper,1,0.1,29.7,21.0,6.4356694835320765,3.11,landscape,1297200.0,14.0757186534153
홍지영,acrylic,paper,1,0.1,21.0,29.7,6.4356694835320765,3.11,portrait,1442100.0,14.181610942550162
한지현,other,paper,1,0.25,21.59,21.59,6.144460489053432,2.03,square,502320.0,13.126992645787992
한지현,other,other,1,0.25,21.59,21.59,6.144460489053432,2.03,square,502320.0,13.126992645787992
한지현,other,paper,1,0.25,21.59,21.59,6.144460489053432,2.03,square,502320.0,13.126992645787992
한지현,other,paper,1,0.25,38.1,38.1,7.280428564265311,6.71,square,807300.0,13.601450625383109
한지현,other,paper,1,0.25,76.2,95.25,8.88986647669941,34.57,portrait,1558020.0,14.258926342300912
한지현,other,paper,1,0.25,45.72,53.34,7.7992223576804784,10.09,portrait,950820.0,13.76508004916491
한지현,other,paper,1,0.25,45.72,53.34,7.7992223576804784,10.09,portrait,950820.0,13.76508004916491
한지현,other,paper,1,0.25,139.7,41.91,8.675021728199896,27.27,landscape,2689620.0,14.804910477658812
한지현,other,paper,1,0.25,139.7,41.91,8.675021728199896,27.27,landscape,2689620.0,14.804910477658812
유영선,oil,canvas,1,2.0,72.7,91.0,8.797200891056324,30.05,portrait,2463300.0,14.71701247236499
김미성,oil,paper,1,1.0,42.0,29.7,7.128816664092022,5.85,landscape,1428300.0,14.17199548385072
김카리스,acrylic,canvas,1,3.0,72.7,90.9,8.796101385722906,30.0,portrait,13151400.0,16.3920387747995
김카리스,acrylic,canvas,1,3.0,90.9,72.7,8.796101385722906,30.0,landscape,11267700.0,16.237450783555815
김카리스,acrylic,canvas,1,3.0,90.9,72.7,8.796101385722906,30.0,landscape,11267700.0,16.237450783555815
김카리스,acrylic,canvas,1,3.0,90.88,72.69,8.795743778469385,29.99,landscape,14455500.0,16.48658552294159
김카리스,acrylic,canvas,1,3.0,72.69,90.88,8.795743778469385,29.99,portrait,14455500.0,16.48658552294159
김카리스,ink,paper,1,0.1,70.0,135.0,9.153770020487787,45.46,portrait,14262300.0,16.47313025026712
김카리스,ink,paper,1,0.1,70.0,135.0,9.153770020487787,45.46,portrait,16435800.0,16.614972440500598
김카리스,acrylic,canvas,1,3.0,116.8,91.0,9.271322576910975,50.0,landscape,45788400.0,17.639541341895686
김카리스,acrylic,canvas,1,3.0,116.8,91.0,9.271322576910975,50.0,landscape,45788400.0,17.639541341895686
김훈정,oil,canvas,1,1.91,53.34,64.77,8.147529051948695,15.02,portrait,3612840.0,15.100004724621096
김하즈지은정,other,other,1,8.0,50.0,50.0,7.824046010856292,10.29,square,5130840.0,15.45077994643264
김하즈지은정,other,other,1,8.0,50.0,50.0,7.824046010856292,10.29,square,5130840.0,15.45077994643264
김하즈지은정,other,other,1,10.0,80.0,120.0,9.169518377455928,46.04,portrait,20879400.0,16.85427358493365
김현주,acrylic,panel,1,3.81,52.83,65.02,8.141774126051983,14.89,portrait,2670300.0,14.797701383615133
김레이시,oil,canvas,1,2.54,50.8,40.64,7.6326491578546625,8.99,landscape,1287540.0,14.068243978998597
한지현,other,paper,1,0.25,21.59,21.59,6.144460489053432,2.03,square,502320.0,13.126992645787992
한지현,other,paper,1,0.25,21.59,21.59,6.144460489053432,2.03,square,502320.0,13.126992645787992
한지현,other,paper,1,0.25,78.74,84.33,8.800888959102142,30.22,square,1471080.0,14.20150738287704
한지현,other,paper,1,0.25,78.74,84.33,8.800888959102142,30.22,square,1471080.0,14.20150738287704
한지현,other,paper,1,0.25,119.38,52.07,8.73490064991531,28.58,landscape,2703420.0,14.810028196095791
한지현,other,paper,1,0.25,78.74,88.39,8.847910126588449,32.47,portrait,1529040.0,14.24015064545848
한지현,other,paper,1,0.25,78.74,88.39,8.847910126588449,32.47,portrait,1529040.0,14.24015064545848
한지현,other,paper,1,0.25,78.74,88.39,8.847910126588449,32.47,portrait,1529040.0,14.24015064545848
한지현,other,paper,1,0.25,149.86,46.74,8.854301854046877,32.79,landscape,2878680.0,14.872842413711968
한지현,other,paper,1,0.25,149.86,46.74,8.854301854046877,32.79,landscape,2878680.0,14.872842413711968
봉숙파이크,acrylic,canvas,1,0.75,28.5,23.0,6.4853983032037545,3.26,landscape,372600.0,12.828260737149623
남주연,oil,canvas,1,1.8,53.0,45.0,7.776954403322442,9.92,landscape,1006020.0,13.82151251015991
남주연,oil,canvas,1,1.8,65.1,50.0,8.08794755464267,13.61,landscape,1642200.0,14.311547364256825
남주연,oil,canvas,1,2.8,100.0,65.1,8.781094735202615,29.64,landscape,4636800.0,15.3495350311085
남주연,oil,canvas,1,2.0,72.7,53.0,8.256633298091595,17.11,landscape,2670300.0,14.797701383615133
남주연,oil,canvas,1,2.0,60.6,50.0,8.016317898503415,12.0,landscape,1642200.0,14.311547364256825
남주연,oil,canvas,1,2.0,72.2,53.0,8.249731959450903,16.97,landscape,2670300.0,14.797701383615133
남주연,oil,canvas,1,2.0,72.7,60.0,8.380685946761574,19.77,landscape,2684100.0,14.802856034203796
김카리스,acrylic,canvas,1,3.0,91.0,116.8,9.271322576910975,50.0,portrait,39992400.0,17.504199994025925
김카리스,acrylic,canvas,1,3.0,91.0,116.8,9.271322576910975,50.0,portrait,39992400.0,17.504199994025925
김카리스,acrylic,canvas,1,1.5,116.8,91.0,9.271322576910975,50.0,landscape,19706400.0,16.796454014044826
김카리스,acrylic,canvas,1,3.0,116.8,91.0,9.271322576910975,50.0,landscape,19706400.0,16.796454014044826
김카리스,acrylic,canvas,1,3.0,91.0,116.8,9.271322576910975,50.0,portrait,39992400.0,17.504199994025925
김카리스,acrylic,canvas,1,3.0,116.8,91.0,9.271322576910975,50.0,landscape,39992400.0,17.504199994025925
권아이,watercolor,paper,1,3.0,22.7,15.8,5.882374864520278,1.0,landscape,364320.0,12.805787881297569
김카리스,acrylic,canvas,1,1.5,72.7,60.6,8.390636277614743,20.0,landscape,8725740.0,15.981787836209865
김카리스,acrylic,canvas,1,1.5,72.7,60.6,8.390636277614743,20.0,landscape,8725740.0,15.981787836209865
김카리스,acrylic,canvas,1,2.0,72.7,60.6,8.390636277614743,20.0,landscape,9595140.0,16.07676727825027
김현주,oil,canvas,1,3.81,35.56,27.94,6.90128076447452,5.12,landscape,1052940.0,13.867096809435708
이동욱,other,paper,1,0.1,109.0,82.0,9.098067129493398,43.49,landscape,2049300.0,14.53300882938805
남주연,oil,canvas,1,3.0,80.3,116.8,9.146232691346842,45.19,portrait,4692000.0,15.361369488755503
남주연,oil,canvas,1,3.0,91.0,116.8,9.271322576910975,50.0,portrait,4719600.0,15.367234608207902
노채영,acrylic,canvas,1,2.5,73.0,53.0,8.260751354700513,17.19,landscape,2829000.0,14.855433850283704
홍지영,oil,canvas,1,1.5,37.9,45.5,7.452663438045286,8.0,portrait,2007900.0,14.512599957756844
김정우,ink,panel,1,3.0,76.0,142.0,9.286560397887593,50.81,portrait,4209000.0,15.252735647752708
손아영,ink,paper,1,3.0,156.0,97.0,9.62456698575292,73.58,landscape,3450000.0,15.053884789007542
이동욱,other,paper,1,0.1,127.0,162.0,9.931783421690977,97.68,portrait,4540200.0,15.328481621910669
김카리스,ink,paper,1,0.1,45.0,70.0,8.055157731819678,12.86,portrait,11074500.0,16.220155726149468
김카리스,ink,paper,1,0.1,45.0,70.0,8.055157731819678,12.86,portrait,11074500.0,16.220155726149468
김카리스,ink,paper,1,0.1,45.0,70.0,8.055157731819678,12.86,portrait,10147140.0,16.132702450347473
김카리스,ink,paper,1,0.1,70.0,135.0,9.153770020487787,45.46,portrait,11074500.0,16.220155726149468
남주연,oil,canvas,1,3.0,112.1,162.2,9.808221471759428,87.76,portrait,11488500.0,16.256857092999894
남주연,oil,canvas,1,3.0,112.1,145.5,9.69956741668966,80.0,portrait,10708800.0,16.186576391328515
권아이,other,paper,1,3.0,22.7,15.8,5.882374864520278,1.0,landscape,378120.0,12.84296688453932
남주연,oil,canvas,1,3.0,130.3,130.3,9.7396789682616,82.77,square,11460900.0,16.254451800198645
남주연,oil,canvas,1,3.0,130.3,193.9,10.137182046379406,120.0,portrait,15276600.0,16.541832803853932
손아영,ink,paper,1,5.0,66.0,61.0,8.300528606199737,18.01,square,2028600.0,14.522856457924032
손아영,ink,paper,1,2.0,21.0,29.7,6.4356694835320765,3.11,portrait,1297200.0,14.0757186534153
손아영,ink,paper,1,2.0,21.0,29.7,6.4356694835320765,3.11,portrait,1297200.0,14.0757186534153
손아영,other,paper,1,2.0,21.0,29.7,6.4356694835320765,3.11,portrait,1587000.0,14.277355999508544
손아영,acrylic,paper,1,0.2,21.0,29.7,6.4356694835320765,3.11,portrait,1573200.0,14.26862231953979
손아영,ink,paper,1,0.2,17.0,25.0,6.052089168924417,1.64,portrait,1545600.0,14.250922742440393
김영옥,oil,canvas,1,1.78,44.96,52.83,7.77285241676166,9.89,portrait,2428800.0,14.702907866183448
손아영,ink,paper,1,2.0,35.0,130.0,8.422882511944996,20.88,portrait,1476600.0,14.205252705607204
남주연,acrylic,canvas,1,2.7,91.0,116.8,9.271322576910975,50.0,portrait,5444100.0,15.510043011431224
김철유,other,panel,1,3.81,88.9,58.42,8.555170439479454,24.79,landscape,11854200.0,16.28819279312955
최대선,acrylic,canvas,1,2.5,45.5,53.0,7.788004239509027,10.0,portrait,1498680.0,14.22009527864513
최대선,acrylic,canvas,1,3.0,72.7,90.9,8.796101385722906,30.0,portrait,3811560.0,15.153549112120489
최대선,acrylic,canvas,1,2.0,37.9,45.5,7.452663438045286,8.0,portrait,1283400.0,14.065023364298552
최대선,acrylic,canvas,1,3.0,90.9,72.7,8.796101385722906,30.0,landscape,3811560.0,15.153549112120489
최대선,acrylic,canvas,1,2.5,45.5,53.0,7.788004239509027,10.0,portrait,1498680.0,14.22009527864513
박길자,acrylic,canvas,1,1.8,40.4,31.5,7.148817330798692,5.92,landscape,5775300.0,15.569100761074829
김영옥,oil,canvas,1,3.81,60.45,60.45,8.203633154121604,16.07,square,3328560.0,15.018050335998328
한지현,other,paper,1,0.25,21.59,21.59,6.144460489053432,2.03,square,502320.0,13.126992645787992
최대선,other,canvas,1,2.0,53.0,45.5,7.788004239509027,10.0,landscape,1498680.0,14.22009527864513
유진나,acrylic,canvas,1,2.54,72.64,49.78,8.193129031232484,15.87,landscape,3033240.0,14.925141913114818
유진나,acrylic,canvas,1,1.78,65.02,49.78,8.082308211815205,13.48,landscape,2012040.0,14.514659690719856
조원정,oil,canvas,1,2.5,65.1,90.9,8.685684550397957,27.5,portrait,4623000.0,15.346554402970362
조원정,oil,canvas,1,3.0,91.0,91.0,9.0217190130337,40.97,square,6113400.0,15.625993641190432
조원정,oil,canvas,1,3.0,91.0,91.0,9.0217190130337,40.97,square,6113400.0,15.625993641190432
남주연,acrylic,canvas,1,1.6,37.5,37.5,7.24868186595273,6.5,square,963240.0,13.778057880913623
남주연,acrylic,canvas,1,2.0,65.1,53.0,8.146216462766645,15.0,landscape,1656000.0,14.319915613927344
남주연,acrylic,canvas,1,2.3,116.8,80.3,9.146232691346842,45.19,landscape,5416500.0,15.50496040836776
김카리스,acrylic,canvas,1,2.0,60.6,50.0,8.016317898503415,12.0,landscape,10064340.0,16.124509041135482
김카리스,acrylic,canvas,1,3.0,90.9,72.7,8.796101385722906,30.0,landscape,13151400.0,16.3920387747995
김카리스,acrylic,canvas,1,1.5,116.8,91.0,9.271322576910975,50.0,landscape,19706400.0,16.796454014044826
남주연,acrylic,canvas,1,3.0,162.1,112.1,9.807604758819744,87.71,landscape,12937500.0,16.375640628989864
유림성,acrylic,canvas,1,2.0,72.7,53.0,8.256633298091595,17.11,landscape,2482620.0,14.724825012101784
김영옥,oil,canvas,1,3.99,90.93,90.93,9.020179959475644,40.92,square,8300700.0,15.931850406560027
한지현,other,paper,1,0.25,40.64,50.8,7.6326491578546625,8.99,portrait,892860.0,13.702185072652153
한지현,other,paper,1,0.25,40.64,50.8,7.6326491578546625,8.99,portrait,892860.0,13.702185072652153
한지현,other,paper,1,0.25,40.64,50.8,7.6326491578546625,8.99,portrait,892860.0,13.702185072652153
한지현,other,paper,1,0.25,53.34,62.48,8.111533024285299,14.16,portrait,1109520.0,13.919438047330218
한지현,other,paper,1,0.25,53.34,62.48,8.111533024285299,14.16,portrait,1109520.0,13.919438047330218
남주연,oil,canvas,1,3.0,112.1,162.1,9.807604758819744,87.71,portrait,11488500.0,16.256857092999894
남주연,oil,canvas,1,2.6,116.8,80.3,9.146232691346842,45.19,landscape,5416500.0,15.50496040836776
남주연,oil,canvas,1,2.3,116.8,80.3,9.146232691346842,45.19,landscape,5561400.0,15.53136043309198
유진나,acrylic,canvas,1,3.0,116.3,79.8,9.135696563980382,44.81,landscape,10474200.0,16.164425648540927
김하즈지은정,other,canvas,1,2.0,22.0,27.3,6.39792915554923,3.0,portrait,1400700.0,14.15248266962714
유진나,oil,canvas,1,1.78,52.83,72.39,8.249147379481274,16.96,portrait,2771040.0,14.83473325896287
남주연,oil,canvas,1,2.5,72.7,90.0,8.78615105486974,29.76,portrait,3622500.0,15.102674953176974
남주연,oil,canvas,1,5.0,65.1,53.0,8.146216462766645,15.0,landscape,1856100.0,14.43398807018719
남주연,oil,canvas,1,1.5,45.5,45.5,7.63542465191381,9.01,square,993600.0,13.809089990161352
김훈정,oil,canvas,1,1.91,66.04,53.34,8.166947137805796,15.38,landscape,4119300.0,15.231193803977952
김미아,acrylic,canvas,1,4.0,25.0,25.0,6.437751649736401,3.12,square,892860.0,13.702185072652153
김카리스,acrylic,canvas,1,1.5,72.7,60.6,8.390636277614743,20.0,landscape,11115900.0,16.223887073762324
김카리스,acrylic,canvas,1,3.0,90.9,72.7,8.796101385722906,30.0,landscape,13151400.0,16.3920387747995
김카리스,acrylic,canvas,1,3.0,90.9,72.7,8.796101385722906,30.0,landscape,13151400.0,16.3920387747995
김카리스,acrylic,canvas,1,3.0,116.8,91.0,9.271322576910975,50.0,landscape,19706400.0,16.796454014044826
홍지영,oil,canvas,1,2.69,65.1,90.91,8.68579455534829,27.5,portrait,7521000.0,15.83320966580854
남주연,oil,canvas,1,3.0,112.2,162.1,9.808496421830226,87.78,portrait,11923200.0,16.293996639949352
남주연,acrylic,canvas,1,1.2,33.4,24.2,6.694908533145296,4.0,landscape,574080.0,13.260524038412514
남주연,acrylic,canvas,1,1.2,33.4,24.2,6.694908533145296,4.0,landscape,574080.0,13.260524038412514
김영옥,oil,canvas,1,4.1,73.7,73.7,8.600005598390583,25.74,square,8619480.0,15.969535315994277
홍지영,oil,canvas,1,2.7,65.1,90.9,8.685684550397957,27.5,portrait,7521000.0,15.83320966580854
김미애,watercolor,paper,1,0.1,91.0,117.0,9.273033441314606,50.09,portrait,10805400.0,16.195556567136098
조원정,oil,canvas,1,2.0,40.9,37.3,7.330123389698526,7.06,square,1863000.0,14.437698649583725
조원정,oil,canvas,1,2.5,116.8,91.0,9.271322576910975,50.0,landscape,7617600.0,15.845971917422393
조원정,oil,canvas,1,2.5,80.3,116.8,9.146232691346842,45.19,portrait,7590000.0,15.842342149371811
허민희,acrylic,panel,1,2.0,22.0,27.3,6.39792915554923,3.0,portrait,1039140.0,13.853904005951144
홍지영,oil,canvas,1,2.49,162.2,130.3,9.958669625812112,100.0,landscape,20976000.0,16.858889484985617
허민희,acrylic,panel,1,2.0,22.0,27.3,6.39792915554923,3.0,portrait,1039140.0,13.853904005951144
홍지영,oil,canvas,1,1.5,33.4,24.2,6.694908533145296,4.0,landscape,1414500.0,14.16228666972376
남주연,oil,canvas,1,1.6,50.0,50.0,7.824046010856292,10.29,square,1193700.0,13.992568285083127
남주연,pencil,paper,1,0.2,42.0,60.0,7.832014180505469,10.35,portrait,3788100.0,15.14737513209488
남주연,pencil,paper,1,0.2,50.0,65.1,8.08794755464267,13.61,portrait,3815700.0,15.154634692107686
김영옥,oil,canvas,1,1.8,53.3,45.7,7.798034629071957,10.08,landscape,2430180.0,14.703475886647457
안트,other,canvas,1,35.56,205.74,139.7,10.2661105019658,126.5,landscape,5278500.0,15.479152524411887
허민희,acrylic,panel,1,2.0,22.0,27.3,6.39792915554923,3.0,portrait,1039140.0,13.853904005951144
이다빈,other,paper,1,0.1,56.1,84.1,8.459142379507552,21.9,portrait,1573200.0,14.26862231953979
이다빈,other,paper,1,0.1,59.4,84.1,8.5163007933475,23.59,portrait,1573200.0,14.26862231953979
홍순용,acrylic,panel,1,4.0,30.0,30.0,6.802394763324311,4.65,square,978420.0,13.793694304683378
홍순용,acrylic,panel,1,4.0,30.0,30.0,6.802394763324311,4.65,square,978420.0,13.793694304683378
남주연,watercolor,paper,1,0.2,45.0,64.0,7.965545573129992,11.51,portrait,3222300.0,14.985605948254248
남주연,pencil,paper,1,0.2,53.0,68.0,8.189799618728228,15.8,portrait,4264200.0,15.26576514804304
레이산크하산,oil,canvas,1,1.0,28.0,24.5,6.530877627725885,3.41,landscape,1876800.0,14.445078756881347
노채영,acrylic,canvas,1,1.5,46.0,61.0,7.939515260662406,11.28,portrait,1773300.0,14.38835277548057
노채영,acrylic,canvas,1,2.0,73.0,100.0,8.895629627136483,34.86,portrait,5361300.0,15.494717040953
김미아,acrylic,canvas,1,1.5,30.0,30.0,6.802394763324311,4.65,square,834900.0,13.635067236182092
양지훈,acrylic,canvas,1,3.0,117.0,80.0,9.144200569471638,45.12,landscape,5561400.0,15.53136043309198
김현주,acrylic,panel,1,3.81,26.92,34.8,6.842486891556955,4.91,portrait,1052940.0,13.867096809435708
김미성,oil,canvas,1,1.0,28.0,40.0,7.02108396428914,5.48,portrait,1428300.0,14.17199548385072
허민희,acrylic,panel,1,2.0,22.0,27.3,6.39792915554923,3.0,portrait,1039140.0,13.853904005951144
김미아,acrylic,canvas,1,2.8,116.8,80.3,9.146232691346842,45.19,landscape,8184780.0,15.917786889989976
김카리스,acrylic,canvas,1,3.0,90.9,72.7,8.796101385722906,30.0,landscape,11267700.0,16.237450783555815
김카리스,acrylic,canvas,1,3.0,90.9,72.7,8.796101385722906,30.0,landscape,14455500.0,16.48658552294159
김카리스,acrylic,canvas,1,3.0,72.7,90.9,8.796101385722906,30.0,portrait,11267700.0,16.237450783555815
김카리스,acrylic,canvas,1,3.0,90.9,72.7,8.796101385722906,30.0,landscape,12702900.0,16.35734087181843
