width_cm,height_cm,depth_cm,area_cm2,log_area,aspect_ratio,has_depth,is_3d_candidate,medium_category,support_category,medium_support_bucket,is_extreme_aspect_ratio,is_training_candidate,_track6_row_id,collected_material_raw,nant_support,nant_tool,nant_material_note,nant_material_match_method,nant_material_idx
97.0,162.0,2.5,15714.0,9.662307313735766,1.6701030927835052,True,False,other,paper,other__paper,False,True,29535,Subi-an dye on paper,종이,기타,rule_based_material_parse,rule_material_parse,31.0
130.3,162.2,,21134.66,9.958669625812112,1.244819646968534,False,False,acrylic,canvas,acrylic__canvas,False,True,29536,"Acrylic filler, hanji, acrylic on canvas",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
83.0,65.0,3.0,5395.0,8.593227877692234,1.2769230769230768,True,False,acrylic,panel,acrylic__panel,False,True,29538,Acrylic on haardboard,목재,아크릴,rule_based_material_parse,rule_material_parse,45.0
116.8,182.0,8.0,21257.6,9.964469757470924,1.558219178082192,True,False,acrylic,canvas,acrylic__canvas,False,True,29539,"Wire, Acrylic on canvas",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
130.3,97.0,,12639.1,9.444550462634185,1.343298969072165,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29540,Mixed media on canvas,캔버스,혼합재료,,exact_reference,11.0
102.0,76.0,,7752.0,8.955706153570603,1.3421052631578947,False,False,mixed_media,panel,mixed_media__panel,False,True,29541,Mixed media on artboard,목재,혼합재료,rule_based_material_parse,rule_material_parse,51.0
45.5,33.4,2.0,1519.7,7.326268225939559,1.3622754491017963,True,False,acrylic,canvas,acrylic__canvas,False,True,29543,Acrylic on canvas,캔버스,아크릴,,exact_reference,2.0
110.0,74.0,,8140.0,9.004545458996587,1.4864864864864864,False,False,mixed_media,fabric,mixed_media__fabric,False,True,29544,Natural Synthetic Mineral Pigments on Silk,비단,기타,rule_based_material_parse,rule_material_parse,43.0
117.0,73.0,,8541.0,9.052633375946147,1.6027397260273972,False,False,mixed_media,unknown,mixed_media__unknown,False,True,29547,Mixed media,기타,혼합재료,,exact_reference,92.0
130.0,160.0,3.0,20800.0,9.94270826568941,1.2307692307692308,True,False,acrylic,paper,acrylic__paper,False,True,29548,Acrylic on Korean paper,종이,아크릴,,exact_reference,18.0
122.0,61.0,2.0,7442.0,8.914894908906568,2.0,True,False,acrylic,canvas,acrylic__canvas,False,True,29549,Acrylic on Canvas,캔버스,아크릴,,exact_reference,2.0
72.0,60.0,,4320.0,8.371010681238156,1.2,False,False,painting_material,paper,painting_material__paper,False,True,29550,"Jangji Paper, Natural Dyes, Pigments, Gold leaf, Bean Sap",종이,기타,rule_based_material_parse,rule_material_parse,31.0
116.8,80.3,3.0,9379.04,9.146232691346842,1.4545454545454546,True,False,mixed_media,unknown,mixed_media__unknown,False,True,29552,Mixed media on arches,기타,혼합재료,rule_based_material_parse,rule_material_parse,92.0
53.0,45.0,3.0,2385.0,7.776954403322442,1.1777777777777778,True,False,mixed_media,fabric,mixed_media__fabric,False,True,29553,Mixed media on unbleached cotton,캔버스,혼합재료,rule_based_material_parse,rule_material_parse,11.0
92.0,72.0,3.0,6624.0,8.798454696065095,1.2777777777777777,True,False,mixed_media,fabric,mixed_media__fabric,False,True,29554,Natural mineral pigments on silk,비단,기타,rule_based_material_parse,rule_material_parse,43.0
130.0,130.0,3.0,16900.0,9.735068900911164,1.0,True,False,mixed_media,paper,mixed_media__paper,False,True,29555,Colored metal leaf and Stone powder on Korean paper,종이,조각,rule_based_material_parse,rule_material_parse,28.0
89.5,53.0,,4743.5,8.464530538832932,1.6886792452830188,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29558,"Acrylic, oil on canvas",캔버스,유화,,exact_reference,1.0
130.0,60.0,3.0,7800.0,8.961879012677683,2.1666666666666665,True,False,mixed_media,fabric,mixed_media__fabric,False,True,29559,Natural mineral pigments on silk,비단,기타,rule_based_material_parse,rule_material_parse,43.0
160.0,130.0,,20800.0,9.94270826568941,1.2307692307692308,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29560,"Acrylic, Oil On Canvas",캔버스,유화,,exact_reference,1.0
120.0,120.0,,14400.0,9.574983485564092,1.0,False,False,other,canvas,other__canvas,False,True,29562,Polyethylene on canvas,캔버스,기타,분류 미매칭,exact_reference,16.0
26.5,39.0,,1033.5,6.940706379121823,1.471698113207547,False,False,mixed_media,unknown,mixed_media__unknown,False,True,29564,Mixed media on book cover,기타,혼합재료,rule_based_material_parse,rule_material_parse,92.0
18.0,18.0,,324.0,5.780743515792329,1.0,False,False,mixed_media,unknown,mixed_media__unknown,False,True,29565,Mixed media,기타,혼합재료,,exact_reference,92.0
97.0,130.0,,12610.0,9.442245428958966,1.3402061855670102,False,False,oil,canvas,oil__canvas,False,True,29566,Oil on Canvas,캔버스,유화,,exact_reference,1.0
190.9,521.2,,99497.08000000002,11.507883575982392,2.7302252488213727,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29567,Mixed media on canvas,캔버스,혼합재료,,exact_reference,11.0
40.0,40.0,,1600.0,7.377758908227872,1.0,False,False,sculpture_material,metal,sculpture_material__metal,False,True,29568,Scratched and painted on stainless steel,금속,조각,rule_based_material_parse,rule_material_parse,64.0
91.0,72.0,4.0,6552.0,8.787525625532906,1.2638888888888888,True,False,mixed_media,canvas,mixed_media__canvas,False,True,29569,Mixed media on canvas,캔버스,혼합재료,,exact_reference,11.0
90.0,90.0,5.0,8100.0,8.99961934066053,1.0,True,False,acrylic,canvas,acrylic__canvas,False,True,29570,Acrylic on canvas,캔버스,아크릴,,exact_reference,2.0
18.0,26.0,,468.0,6.148468295917647,1.4444444444444444,False,False,mixed_media,unknown,mixed_media__unknown,False,True,29571,Mixed media,기타,혼합재료,,exact_reference,92.0
73.0,50.0,,3650.0,8.202482446576537,1.46,False,False,mixed_media,wood,mixed_media__wood,False,True,29574,Mixed Media on Wood,목재,혼합재료,,exact_reference,51.0
170.0,132.0,,22440.0,10.018600359636633,1.2878787878787878,False,False,ink,paper,ink__paper,False,True,29576,"Ink, Natural Dye on Korean Jangji Paper",종이,수묵,rule_based_material_parse,rule_material_parse,20.0
110.0,57.7,,6347.0,8.75573753930647,1.9064124783362215,False,False,mixed_media,fabric,mixed_media__fabric,False,True,29577,Natural Synthetic Mineral Pigments on Silk,비단,기타,rule_based_material_parse,rule_material_parse,43.0
130.0,230.0,,29900.0,10.305613759378778,1.7692307692307692,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29580,Mixed media on canvas,캔버스,혼합재료,,exact_reference,11.0
72.7,90.9,,6608.43,8.796101385722906,1.250343878954608,False,False,acrylic,canvas,acrylic__canvas,False,True,29581,"Acrylic filler, hanji, acrylic on canvas",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
130.0,130.0,3.0,16900.0,9.735068900911164,1.0,True,False,mixed_media,canvas,mixed_media__canvas,False,True,29582,Mixed media on canvas,캔버스,혼합재료,,exact_reference,11.0
120.0,120.0,,14400.0,9.574983485564092,1.0,False,False,other,canvas,other__canvas,False,True,29584,Polyethylene on canvas,캔버스,기타,분류 미매칭,exact_reference,16.0
61.0,131.0,12.0,7991.0,8.986071187374463,2.1475409836065573,True,False,mixed_media,canvas,mixed_media__canvas,False,True,29585,"Mixed media on canvas, including sawdust texture",캔버스,혼합재료,rule_based_material_parse,rule_material_parse,11.0
89.4,130.3,,11648.820000000002,9.362960166310268,1.4574944071588367,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29586,Acrylic and oil on canvas,캔버스,유화,,exact_reference,1.0
60.0,80.0,3.0,4800.0,8.476371196895983,1.3333333333333333,True,False,mixed_media,fabric,mixed_media__fabric,False,True,29587,Natural mineral pigments on silk,비단,기타,rule_based_material_parse,rule_material_parse,43.0
90.9,72.7,,6608.43,8.796101385722906,1.250343878954608,False,False,mixed_media,unknown,mixed_media__unknown,False,True,29588,Mixed media,기타,혼합재료,,exact_reference,92.0
160.0,130.0,5.0,20800.0,9.94270826568941,1.2307692307692308,True,False,sculpture_material,paper,sculpture_material__paper,False,True,29593,"Wood, paper, drawing&mother of pearl",종이,기타,rule_based_material_parse,rule_material_parse,31.0
95.0,95.0,,9025.0,9.107753783201082,1.0,False,False,other,canvas,other__canvas,False,True,29594,Polyethylene on canvas,캔버스,기타,분류 미매칭,exact_reference,16.0
50.0,50.0,5.0,2500.0,7.824046010856292,1.0,True,False,mixed_media,unknown,mixed_media__unknown,False,True,29596,"Alcohol Ink, Acrylic",기타,아크릴,rule_based_material_parse,rule_material_parse,86.0
45.0,37.0,,1665.0,7.417580402414544,1.2162162162162162,False,False,mixed_media,paper,mixed_media__paper,False,True,29597,"Bunchae Pigment, Oil on Korean Jangji Paper",종이,유화,rule_based_material_parse,rule_material_parse,17.0
26.0,18.0,,468.0,6.148468295917647,1.4444444444444444,False,False,mixed_media,unknown,mixed_media__unknown,False,True,29598,Mixed media,기타,혼합재료,,exact_reference,92.0
42.0,59.0,,2478.0,7.815207062189088,1.4047619047619049,False,False,mixed_media,paper,mixed_media__paper,False,True,29599,Acrylic and Oil on Paper,종이,유화,rule_based_material_parse,rule_material_parse,17.0
60.0,60.0,,3600.0,8.1886891244442,1.0,False,False,mixed_media,unknown,mixed_media__unknown,False,True,29600,"Traditional Mineral Pigments, Animal Glue, Gold Leaf on Birch Plywood",목재,기타,rule_based_material_parse,rule_material_parse,54.0
53.0,45.5,3.0,2411.5,7.788004239509027,1.164835164835165,True,False,mixed_media,paper,mixed_media__paper,False,True,29601,"Gouache, colored pencil, airbrush, clay on paper",종이,도자,rule_based_material_parse,rule_material_parse,29.0
132.0,163.0,,21516.0,9.976552123393134,1.2348484848484849,False,False,mixed_media,paper,mixed_media__paper,False,True,29602,Hanji and mixed media,종이,혼합재료,rule_based_material_parse,rule_material_parse,27.0
74.0,107.0,,7918.0,8.976893927666076,1.445945945945946,False,False,mixed_media,paper,mixed_media__paper,False,True,29607,"Mixed media on Korean paper, ink cake, pigment",종이,혼합재료,rule_based_material_parse,rule_material_parse,27.0
26.0,18.0,15.0,468.0,6.148468295917647,1.4444444444444444,True,True,textile,unknown,textile__unknown,False,True,29608,"Thread, Metal",금속,조각,rule_based_material_parse,rule_material_parse,64.0
116.7,91.0,,10619.7,9.27046604580936,1.2824175824175823,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29609,"Collage and Acrylic, oil pastel, , acrylic pump marker, spray paint on canvas",캔버스,혼합재료,rule_based_material_parse,rule_material_parse,11.0
53.0,72.0,,3816.0,8.246958032568177,1.3584905660377358,False,False,painting_material,paper,painting_material__paper,False,True,29610,Oriental pigment on Korean paper,종이,기타,rule_based_material_parse,rule_material_parse,31.0
89.4,130.3,,11648.820000000002,9.362960166310268,1.4574944071588367,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29611,Acrylic and oil on canvas,캔버스,유화,,exact_reference,1.0
130.3,162.2,5.0,21134.66,9.958669625812112,1.244819646968534,True,False,acrylic,canvas,acrylic__canvas,False,True,29613,Acrylic on canvas,캔버스,아크릴,,exact_reference,2.0
98.0,132.0,,12936.0,9.467769401256945,1.346938775510204,False,False,mixed_media,paper,mixed_media__paper,False,True,29614,Hanji and mixed media,종이,혼합재료,rule_based_material_parse,rule_material_parse,27.0
60.5,60.5,,3660.25,8.205286730073592,1.0,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29615,Mixed media on canvas,캔버스,혼합재료,,exact_reference,11.0
116.8,72.7,,8491.36,9.0468044549336,1.6066024759284732,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29616,Mixed media on canvas,캔버스,혼합재료,,exact_reference,11.0
130.0,130.0,,16900.0,9.735068900911164,1.0,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29618,Hand-cut mirror PET film and mixed media on canvas,캔버스,혼합재료,rule_based_material_parse,rule_material_parse,11.0
95.0,95.0,,9025.0,9.107753783201082,1.0,False,False,other,canvas,other__canvas,False,True,29620,Polyethylene on canvas,캔버스,기타,분류 미매칭,exact_reference,16.0
38.0,38.0,5.0,1444.0,7.275172319452771,1.0,True,False,mixed_media,canvas,mixed_media__canvas,False,True,29622,Mixed media on canvas and acrylic board,캔버스,혼합재료,rule_based_material_parse,rule_material_parse,11.0
116.8,91.0,2.5,10628.8,9.271322576910975,1.2835164835164834,True,False,mixed_media,canvas,mixed_media__canvas,False,True,29624,Mixed media on canvas,캔버스,혼합재료,,exact_reference,11.0
130.0,97.0,3.0,12610.0,9.442245428958966,1.3402061855670102,True,False,mixed_media,fabric,mixed_media__fabric,False,True,29625,Painting on silk,비단,기타,rule_based_material_parse,rule_material_parse,43.0
72.3,60.7,3.0,4388.61,8.386767827230171,1.1911037891268532,True,False,acrylic,canvas,acrylic__canvas,False,True,29626,Acrylic on canvas,캔버스,아크릴,,exact_reference,2.0
116.8,91.0,,10628.8,9.271322576910975,1.2835164835164834,False,False,mixed_media,unknown,mixed_media__unknown,False,True,29628,Mixed Media,기타,혼합재료,,exact_reference,92.0
53.0,20.0,3.0,1060.0,6.966024187106113,2.65,True,False,mixed_media,canvas,mixed_media__canvas,False,True,29629,Mixed media on canvas,캔버스,혼합재료,,exact_reference,11.0
72.7,53.0,2025.0,3853.1,8.256633298091595,1.3716981132075472,True,True,mixed_media,canvas,mixed_media__canvas,False,True,29631,Mixed media on canvas,캔버스,혼합재료,,exact_reference,11.0
30.0,30.0,,900.0,6.802394763324311,1.0,False,False,mixed_media,paper,mixed_media__paper,False,True,29632,"Hanji, mixed media on panel",종이,혼합재료,rule_based_material_parse,rule_material_parse,27.0
45.5,53.0,,2411.5,7.788004239509027,1.164835164835165,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29633,Oil and mixed media on canvas,캔버스,유화,,exact_reference,1.0
60.6,72.7,5.0,4405.62,8.390636277614743,1.1996699669966997,True,False,mixed_media,fabric,mixed_media__fabric,False,True,29635,Conte and acrylic paint on cotton cloth,캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
90.9,72.7,3.0,6608.43,8.796101385722906,1.250343878954608,True,False,acrylic,canvas,acrylic__canvas,False,True,29636,Spray and Acrylic on Canvas,캔버스,아크릴,,exact_reference,2.0
38.0,38.0,5.0,1444.0,7.275172319452771,1.0,True,False,mixed_media,canvas,mixed_media__canvas,False,True,29639,Mixed media on canvas and acrylic board,캔버스,혼합재료,rule_based_material_parse,rule_material_parse,11.0
101.0,123.0,,12423.0,9.427304872213677,1.2178217821782178,False,False,painting_material,paper,painting_material__paper,False,True,29640,"Bunchae Pigment, Natural Dye on Korean Jangji Paper",종이,기타,rule_based_material_parse,rule_material_parse,31.0
122.0,91.5,,11163.0,9.320360017014732,1.3333333333333333,False,False,mixed_media,unknown,mixed_media__unknown,False,True,29645,Interactive Moving Image on Touch Screen & Mixed Media on Lenticular screen,기타,혼합재료,rule_based_material_parse,rule_material_parse,92.0
46.0,53.0,3.0,2438.0,7.798933310041217,1.1521739130434785,True,False,mixed_media,linen,mixed_media__linen,False,True,29647,"Ink, mineral pigment, quartz, and mixed media on linen",캔버스,혼합재료,rule_based_material_parse,rule_material_parse,11.0
40.0,30.0,,1200.0,7.090076835776092,1.3333333333333333,False,False,oil,paper,oil__paper,False,True,29648,"Oil on traditional paper, monotype",종이,유화,rule_based_material_parse,rule_material_parse,17.0
45.5,37.9,,1724.45,7.452663438045286,1.200527704485488,False,False,oil,linen,oil__linen,False,True,29650,Oil on linen,캔버스,유화,,exact_reference,1.0
37.0,25.0,30.0,925.0,6.829793737512425,1.48,True,True,sculpture_material,glass,sculpture_material__glass,False,True,29653,"Resin, Mother of Pearl, Glass Ball",없음,조각,rule_based_material_parse,rule_material_parse,82.0
27.0,38.0,,1026.0,6.933423025730715,1.4074074074074074,False,False,mixed_media,unknown,mixed_media__unknown,False,True,29654,Mixed media on book cover,기타,혼합재료,rule_based_material_parse,rule_material_parse,92.0
58.0,44.0,,2552.0,7.844632644464681,1.318181818181818,False,False,mixed_media,paper,mixed_media__paper,False,True,29657,Mixed materials on paper,종이,혼합재료,rule_based_material_parse,rule_material_parse,27.0
91.0,116.8,3.0,10628.8,9.271322576910975,1.2835164835164834,True,False,mixed_media,canvas,mixed_media__canvas,False,True,29662,Mixed Media on canvas,캔버스,혼합재료,,exact_reference,11.0
194.0,130.0,3.0,25220.0,10.135392609518911,1.4923076923076923,True,False,acrylic,paper,acrylic__paper,False,True,29663,Acrylic on Korean paper,종이,아크릴,,exact_reference,18.0
35.0,24.0,,840.0,6.733401891837359,1.4583333333333333,False,False,painting_material,unknown,painting_material__unknown,False,True,29664,"Lacquer, mother of pearl, egg shell",기타,옻칠/래커,rule_based_material_parse,rule_material_parse,93.0
20.0,20.0,5.0,400.0,5.991464547107982,1.0,True,False,mixed_media,unknown,mixed_media__unknown,False,True,29665,"Alcohol Ink, Acrylic",기타,아크릴,rule_based_material_parse,rule_material_parse,86.0
60.0,40.0,,2400.0,7.783224016336037,1.5,False,False,painting_material,unknown,painting_material__unknown,False,True,29666,"Lacquer, mother of pearl, egg shell",기타,옻칠/래커,rule_based_material_parse,rule_material_parse,93.0
90.0,90.0,,8100.0,8.99961934066053,1.0,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29667,Acrylic and oil on canvas,캔버스,유화,,exact_reference,1.0
94.0,97.5,,9165.0,9.123147160273806,1.0372340425531914,False,False,mixed_media,fabric,mixed_media__fabric,False,True,29669,Color on Calico Cotton,캔버스,채색,rule_based_material_parse,rule_material_parse,5.0
200.0,200.0,,40000.0,10.596634733096073,1.0,False,False,sculpture_material,glass,sculpture_material__glass,False,True,29670,Glass,없음,조각,rule_based_material_parse,rule_material_parse,82.0
160.0,130.0,,20800.0,9.94270826568941,1.2307692307692308,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29671,"Acrylic, Oil On Canvas",캔버스,유화,,exact_reference,1.0
112.1,145.5,,16310.55,9.69956741668966,1.2979482604817127,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29672,"Oil on canvas, Painted wooden stick",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
82.0,70.0,5.0,5740.0,8.655214489313613,1.1714285714285717,True,False,mixed_media,canvas,mixed_media__canvas,False,True,29673,Mixed media on canvas and acrylic board,캔버스,혼합재료,rule_based_material_parse,rule_material_parse,11.0
160.0,260.0,,41600.0,10.635855446249357,1.625,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29675,"Acrylic, Oil, Oilpen, On Canvas",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
192.9,112.2,2.5,21643.38,9.98245491300028,1.7192513368983957,True,False,other,unknown,other__unknown,False,True,29680,Subi Anryo in the Field,,,,unmatched,
116.0,91.0,,10556.0,9.264449697623215,1.2747252747252746,False,False,mixed_media,unknown,mixed_media__unknown,False,True,29681,Mixed Media on Pannel,기타,혼합재료,,exact_reference,92.0
160.0,130.0,5.0,20800.0,9.94270826568941,1.2307692307692308,True,False,sculpture_material,paper,sculpture_material__paper,False,True,29682,"Wood, paper, drawing&mother of pearl",종이,기타,rule_based_material_parse,rule_material_parse,31.0
53.0,42.5,,2252.5,7.719795989482493,1.2470588235294118,False,False,mixed_media,panel,mixed_media__panel,False,True,29683,Mixed media on panel,목재,혼합재료,,exact_reference,51.0
80.3,80.3,,6448.089999999999,8.771539241905431,1.0,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29685,Mixed media on canvas,캔버스,혼합재료,,exact_reference,11.0
145.0,90.0,4.0,13050.0,9.47654341275084,1.6111111111111112,True,False,sculpture_material,paper,sculpture_material__paper,False,True,29687,Silver leaf and Stone powder on Korean paper,종이,기타,rule_based_material_parse,rule_material_parse,31.0
70.0,70.0,3.0,4900.0,8.496990484098719,1.0,True,False,mixed_media,linen,mixed_media__linen,False,True,29690,"Ink, mineral pigment, quartz, and mixed media on linen",캔버스,혼합재료,rule_based_material_parse,rule_material_parse,11.0
18.0,18.0,,324.0,5.780743515792329,1.0,False,False,mixed_media,unknown,mixed_media__unknown,False,True,29691,Mixed media,기타,혼합재료,,exact_reference,92.0
90.9,72.7,,6608.43,8.796101385722906,1.250343878954608,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29692,Mixed media on canvas,캔버스,혼합재료,,exact_reference,11.0
60.0,80.0,,4800.0,8.476371196895983,1.3333333333333333,False,False,painting_material,unknown,painting_material__unknown,False,True,29695,"Lacquer, egg shell",기타,옻칠/래커,rule_based_material_parse,rule_material_parse,93.0
90.0,90.0,,8100.0,8.99961934066053,1.0,False,False,mixed_media,paper,mixed_media__paper,False,True,29696,"Jangji Paper, Natural Dyes, Pigments, Gold Powder, Silver Powder, Chinese Ink, Bean sap",종이,수묵,rule_based_material_parse,rule_material_parse,20.0
17.9,25.8,3.0,461.82,6.135175204774281,1.4413407821229052,True,False,mixed_media,paper,mixed_media__paper,False,True,29697,"Gouache, colored pencil, airbrush on paper",종이,수채,rule_based_material_parse,rule_material_parse,19.0
160.0,130.0,,20800.0,9.94270826568941,1.2307692307692308,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29700,"Acrylic, Oil, Oilpen, On Canvas",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
25.2,160.0,4.0,4032.0,8.302017809751204,6.34920634920635,True,False,acrylic,canvas,acrylic__canvas,False,True,29701,Acrylic on canvas,캔버스,아크릴,,exact_reference,2.0
100.0,100.0,,10000.0,9.210340371976184,1.0,False,False,sculpture_material,glass,sculpture_material__glass,False,True,29703,Glass,없음,조각,rule_based_material_parse,rule_material_parse,82.0
53.0,45.5,,2411.5,7.788004239509027,1.164835164835165,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29704,Acrylic and oil on canvas,캔버스,유화,,exact_reference,1.0
130.0,60.0,3.0,7800.0,8.961879012677683,2.1666666666666665,True,False,mixed_media,fabric,mixed_media__fabric,False,True,29705,Natural mineral pigments on silk,비단,기타,rule_based_material_parse,rule_material_parse,43.0
23.0,30.0,3.0,690.0,6.536691597591305,1.3043478260869563,True,False,mixed_media,paper,mixed_media__paper,False,True,29707,"Gouache, colored pencil, airbrush, clay on paper",종이,도자,rule_based_material_parse,rule_material_parse,29.0
25.8,17.9,,461.82,6.135175204774281,1.4413407821229052,False,False,acrylic,canvas,acrylic__canvas,False,True,29708,"Wire, Acrylic on canvas",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
91.0,116.7,4.0,10619.7,9.27046604580936,1.2824175824175823,True,False,acrylic,canvas,acrylic__canvas,False,True,29710,Acrylic on canvas,캔버스,아크릴,,exact_reference,2.0
160.0,260.0,,41600.0,10.635855446249357,1.625,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29711,"Acrylic, Oil On Canvas",캔버스,유화,,exact_reference,1.0
28.0,37.0,3.0,1036.0,6.943122422819428,1.3214285714285714,True,False,mixed_media,paper,mixed_media__paper,False,True,29712,"Gouache, colored pencil, airbrush, clay on paper",종이,도자,rule_based_material_parse,rule_material_parse,29.0
53.0,45.5,,2411.5,7.788004239509027,1.164835164835165,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29714,Mixed media on canvas,캔버스,혼합재료,,exact_reference,11.0
40.0,40.0,,1600.0,7.377758908227872,1.0,False,False,other,paper,other__paper,False,True,29716,Korea Paper Works,종이,기타,rule_based_material_parse,rule_material_parse,31.0
162.0,131.0,10.0,21222.0,9.962793658433537,1.236641221374046,True,False,acrylic,canvas,acrylic__canvas,False,True,29717,"Nacre, Acrylic on Canvas",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
90.9,72.7,3.0,6608.43,8.796101385722906,1.250343878954608,True,False,acrylic,canvas,acrylic__canvas,False,True,29718,Spray and Acrylic on Canvas,캔버스,아크릴,,exact_reference,2.0
50.0,50.0,4.0,2500.0,7.824046010856292,1.0,True,False,mixed_media,wood,mixed_media__wood,False,True,29719,Mixed media on wood,목재,혼합재료,,exact_reference,51.0
130.3,97.0,,12639.1,9.444550462634185,1.343298969072165,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29720,"Mixed media, oil on canvas",캔버스,혼합재료,rule_based_material_parse,rule_material_parse,11.0
46.5,46.5,7.5,2162.25,7.678904625186621,1.0,True,False,mixed_media,canvas,mixed_media__canvas,False,True,29722,"Mixed media on canvas, including sawdust texture",캔버스,혼합재료,rule_based_material_parse,rule_material_parse,11.0
72.7,60.6,,4405.62,8.390636277614743,1.1996699669966997,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29724,"Silkscreen, etching on Korean paper, collage on canvas",캔버스,혼합재료,rule_based_material_parse,rule_material_parse,11.0
60.0,60.0,,3600.0,8.1886891244442,1.0,False,False,mixed_media,metal,mixed_media__metal,False,True,29725,Ottchil(Korean Lacquer) and mother of Pearl on Steel Plate,금속,조각,rule_based_material_parse,rule_material_parse,64.0
40.0,30.0,,1200.0,7.090076835776092,1.3333333333333333,False,False,mixed_media,paper,mixed_media__paper,False,True,29726,"Oil on traditional paper, monotype, colorpencil",종이,유화,rule_based_material_parse,rule_material_parse,17.0
193.9,130.3,,25265.17,10.137182046379406,1.4881043745203375,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29728,Acrylic and oil on canvas,캔버스,유화,,exact_reference,1.0
72.0,108.0,,7776.0,8.958797346140274,1.5,False,False,mixed_media,unknown,mixed_media__unknown,False,True,29729,"Pigment Print, LED Monitor",종이,판화,rule_based_material_parse,rule_material_parse,23.0
40.0,30.0,,1200.0,7.090076835776092,1.3333333333333333,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29731,"Scraped acrylic debris, resin on canvas",캔버스,조각,rule_based_material_parse,rule_material_parse,12.0
15.8,22.7,3.0,358.66,5.882374864520278,1.4367088607594936,True,False,mixed_media,paper,mixed_media__paper,False,True,29733,"Gouache, colored pencil, airbrush on paper",종이,수채,rule_based_material_parse,rule_material_parse,19.0
116.8,91.0,2.5,10628.8,9.271322576910975,1.2835164835164834,True,False,mixed_media,canvas,mixed_media__canvas,False,True,29734,Mixed Media on canvas,캔버스,혼합재료,,exact_reference,11.0
112.0,162.0,3.0,18144.0,9.80609520652748,1.4464285714285714,True,False,acrylic,canvas,acrylic__canvas,False,True,29736,Acrylic on canvas,캔버스,아크릴,,exact_reference,2.0
42.0,59.0,,2478.0,7.815207062189088,1.4047619047619049,False,False,mixed_media,paper,mixed_media__paper,False,True,29737,Acrylic and Oil on Paper,종이,유화,rule_based_material_parse,rule_material_parse,17.0
30.0,30.0,,900.0,6.802394763324311,1.0,False,False,mixed_media,panel,mixed_media__panel,False,True,29738,Ottchil (Korean Lacquer) and mother of Pearl on Wood Panel,목재,옻칠/래커,rule_based_material_parse,rule_material_parse,52.0
90.9,72.7,,6608.43,8.796101385722906,1.250343878954608,False,False,mixed_media,panel,mixed_media__panel,False,True,29740,Mixed media on panel,목재,혼합재료,,exact_reference,51.0
40.0,40.0,,1600.0,7.377758908227872,1.0,False,False,sculpture_material,unknown,sculpture_material__unknown,False,True,29741,Painted wooden stick,목재,기타,rule_based_material_parse,rule_material_parse,54.0
20.0,20.0,5.0,400.0,5.991464547107982,1.0,True,False,mixed_media,unknown,mixed_media__unknown,False,True,29742,"Alcohol Ink, Acrylic",기타,아크릴,rule_based_material_parse,rule_material_parse,86.0
83.0,65.0,3.0,5395.0,8.593227877692234,1.2769230769230768,True,False,acrylic,panel,acrylic__panel,False,True,29743,Acrylic on haardboard,목재,아크릴,rule_based_material_parse,rule_material_parse,45.0
80.3,100.0,3.5,8030.0,8.990939806940807,1.2453300124533002,True,False,mixed_media,canvas,mixed_media__canvas,False,True,29745,Mixed media on canvas,캔버스,혼합재료,,exact_reference,11.0
