candidate_label,scenario_count,validation_avg_delta_MdAPE_vs_current_pp258,validation_avg_delta_MAPE_vs_current_pp258,validation_avg_delta_p95_vs_current_pp258,validation_avg_MdAPE_win_rate,validation_avg_MAPE_win_rate,validation_avg_p95_win_rate,validation_avg_all3_win_rate,validation_avg_stability_score,fixed_validation_MdAPE,fixed_validation_MAPE,fixed_validation_p95_APE,fixed_validation_RMSE_log,fixed_validation_delta_MdAPE_vs_current_pp258,fixed_validation_delta_MAPE_vs_current_pp258,fixed_validation_delta_p95_vs_current_pp258,fixed_test_MdAPE,fixed_test_MAPE,fixed_test_p95_APE,fixed_test_RMSE_log,fixed_test_delta_MdAPE_vs_current_pp258,fixed_test_delta_MAPE_vs_current_pp258,fixed_test_delta_p95_vs_current_pp258,validation_replacement_score,fixed_confirmation_score,is_reference_baseline,passes_validation_gate,passes_fixed_confirmation
min1_route_w650_risk_q80_altlower_gap005,6,-0.021732846003054456,-0.029041286879953207,-0.09179722961370619,0.9878205128205129,0.9967948717948718,0.9807692307692308,0.9666666666666667,-0.029041286879953207,0.10156770146068649,0.1782319312478965,0.5712913918014471,0.297721489858423,-0.02113961310402146,-0.02739662873174506,-0.0665967182926156,0.10705866019596119,0.2385960569727907,0.7791959634055454,0.37638897373637636,-0.03391774043056664,-0.031292138806355146,-0.02812874388590092,-0.02739662873174506,-0.031292138806355146,False,True,True
min1_route_w650_risk_q60_altlower_gap020,6,-0.020971018258949325,-0.029001862922856222,-0.09248516596590316,0.9852564102564103,0.9967948717948718,0.9807692307692308,0.9641025641025641,-0.029001862922856222,0.10181673880917225,0.1782674207562181,0.5712913918014471,0.29752761987839793,-0.020890575755535698,-0.027361139223423453,-0.0665967182926156,0.10705866019596119,0.2377296763514408,0.7791959634055454,0.37592053850521384,-0.03391774043056664,-0.03215851942770506,-0.02812874388590092,-0.027361139223423453,-0.03215851942770506,False,True,True
min1_route_w625_risk_q50_altlower_gap005,6,-0.020153848609998432,-0.029063873485799616,-0.09304679374335213,0.9846153846153847,0.9974358974358974,0.983974358974359,0.9673076923076923,-0.029063873485799616,0.10220447973690917,0.17826975162524378,0.5772661746139477,0.29807228794040214,-0.02050283482779877,-0.027358808354397773,-0.06062193548011496,0.10792057110835995,0.23700094881172556,0.7791959634055454,0.37542410899243134,-0.03305582951816788,-0.03288724696742029,-0.02812874388590092,-0.027358808354397773,-0.03288724696742029,False,True,True
min1_route_w650_risk_q50_altlower_gap010,6,-0.02048039568576085,-0.029024165182775567,-0.09373057123211376,0.9833333333333334,0.9967948717948718,0.9833333333333334,0.9653846153846154,-0.029024165182775567,0.10220447973690917,0.1782754724741059,0.5712913918014471,0.2977763431892359,-0.02050283482779877,-0.02735308750553564,-0.0665967182926156,0.10705866019596119,0.2377334110083777,0.7791959634055454,0.3758073269403533,-0.03391774043056664,-0.03215478477076816,-0.02812874388590092,-0.02735308750553564,-0.03215478477076816,False,True,True
min1_route_w625_risk_q70_altlower_gap010,6,-0.020853793590828448,-0.028983655125974336,-0.09170917110607422,0.983974358974359,0.9974358974358974,0.9814102564102565,0.9641025641025641,-0.028983655125974336,0.10181673880917225,0.1782876630901989,0.5772661746139477,0.2980138955775066,-0.020890575755535698,-0.027340896889442662,-0.06062193548011496,0.10705866019596119,0.23795889570505205,0.7791959634055454,0.37595497051472904,-0.03391774043056664,-0.03192930007409381,-0.02812874388590092,-0.027340896889442662,-0.03192930007409381,False,True,True
min1_route_w625_risk_q50_altlower_gap020,6,-0.020649583674708157,-0.029028136013909616,-0.09269199211810265,0.985897435897436,0.9974358974358974,0.9833333333333334,0.9673076923076923,-0.029028136013909616,0.10220447973690917,0.1782900049200175,0.5772661746139477,0.2981432280177482,-0.02050283482779877,-0.027338555059624042,-0.06062193548011496,0.10705866019596119,0.23695783300978598,0.7791959634055454,0.3752716453113138,-0.03391774043056664,-0.03293036276935987,-0.02812874388590092,-0.027338555059624042,-0.03293036276935987,False,True,True
min1_route_w625_risk_q70_altlower_gap005,6,-0.020592821587316696,-0.028969865473931006,-0.09171536853510331,0.985897435897436,0.9974358974358974,0.9814102564102565,0.9653846153846154,-0.028969865473931006,0.10220447973690917,0.17829366244574074,0.5772661746139477,0.2979833292805808,-0.02050283482779877,-0.02733489753390081,-0.06062193548011496,0.10705866019596119,0.23793617495962358,0.7791959634055454,0.37603310836870874,-0.03391774043056664,-0.03195202081952228,-0.02812874388590092,-0.02733489753390081,-0.03195202081952228,False,True,True
min1_route_w625_risk_q70_altlower_gap020,6,-0.021033991291145974,-0.028974111782779016,-0.09170917110607422,0.985897435897436,0.9974358974358974,0.9814102564102565,0.9653846153846154,-0.028974111782779016,0.10181673880917225,0.17829502896926186,0.5772661746139477,0.29805870073133095,-0.020890575755535698,-0.02733353101037969,-0.06062193548011496,0.10705866019596119,0.2379510167115214,0.7791959634055454,0.3759069103379963,-0.03391774043056664,-0.031937179067624444,-0.02812874388590092,-0.02733353101037969,-0.031937179067624444,False,True,True
min1_route_w650_risk_q80_altlower_gap020,6,-0.021724566160449876,-0.028963889152998298,-0.09113080692988783,0.9871794871794872,0.9967948717948718,0.9807692307692308,0.966025641025641,-0.028963889152998298,0.10156770146068649,0.17829621211398186,0.5712913918014471,0.297561769700929,-0.02113961310402146,-0.02733234786565969,-0.0665967182926156,0.10705866019596119,0.23869004295036095,0.7791959634055454,0.37652964867365085,-0.03391774043056664,-0.03119815282878491,-0.02812874388590092,-0.02733234786565969,-0.03119815282878491,False,True,True
min1_route_w650_risk_q50_altlower_gap005,6,-0.020434068073786987,-0.029005299419196783,-0.09393967605655999,0.9846153846153847,0.9967948717948718,0.9833333333333334,0.9666666666666667,-0.029005299419196783,0.10220447973690917,0.1782986246655499,0.5712913918014471,0.29777734189838884,-0.02050283482779877,-0.02732993531409164,-0.0665967182926156,0.10705866019596119,0.23777057171362123,0.7791959634055454,0.37584089663604975,-0.03391774043056664,-0.032117624065524625,-0.02812874388590092,-0.02732993531409164,-0.032117624065524625,False,True,True
min1_route_w675_risk_q60_altlower_gap005,6,-0.02085363704759284,-0.028953415628146528,-0.09330503385589568,0.9846153846153847,0.9967948717948718,0.9820512820512821,0.9647435897435898,-0.028953415628146528,0.10220447973690917,0.17830350065886394,0.5712913918014471,0.29747174284295685,-0.02050283482779877,-0.02732505932077761,-0.0665967182926156,0.10659775415481275,0.2384130485506206,0.7791959634055454,0.37628041737537277,-0.03437864647171508,-0.03147514722852526,-0.02812874388590092,-0.02732505932077761,-0.03147514722852526,False,True,True
min1_route_w650_risk_q70_altlower_gap010,6,-0.020823136613167318,-0.02895687446582577,-0.09314745162667902,0.9833333333333334,0.9967948717948718,0.9807692307692308,0.9628205128205128,-0.02895687446582577,0.10181673880917225,0.1783041777284978,0.5712913918014471,0.29773691773950695,-0.020890575755535698,-0.027324382251143753,-0.0665967182926156,0.10705866019596119,0.23843240924632256,0.7791959634055454,0.37625447514742016,-0.03391774043056664,-0.0314557865328233,-0.02812874388590092,-0.027324382251143753,-0.0314557865328233,False,True,True
min1_route_w650_risk_q70_altlower_gap005,6,-0.020867176094302057,-0.02892835311542145,-0.09315158864972152,0.9852564102564103,0.9967948717948718,0.9807692307692308,0.9641025641025641,-0.02892835311542145,0.10181673880917225,0.17832587412939457,0.5712913918014471,0.2977272840732066,-0.020890575755535698,-0.027302685850246977,-0.0665967182926156,0.10705866019596119,0.2384087476081938,0.7791959634055454,0.37625848077819934,-0.03391774043056664,-0.03147944817095205,-0.02812874388590092,-0.027302685850246977,-0.03147944817095205,False,True,True
min1_route_w650_risk_q70_altlower_gap020,6,-0.020954276500018673,-0.028926421062135874,-0.09248516596590316,0.9852564102564103,0.9967948717948718,0.9807692307692308,0.9641025641025641,-0.028926421062135874,0.10181673880917225,0.17832900842529453,0.5712913918014471,0.2975414936790011,-0.020890575755535698,-0.027299551554347018,-0.0665967182926156,0.10705866019596119,0.23847826535825653,0.7791959634055454,0.3763919537236862,-0.03391774043056664,-0.031409930420889326,-0.02812874388590092,-0.027299551554347018,-0.031409930420889326,False,True,True
min1_route_w675_risk_q80_altlower_gap005,6,-0.021720153008031668,-0.02891775894554982,-0.09207377286886309,0.9865384615384616,0.9967948717948718,0.9807692307692308,0.9653846153846154,-0.02891775894554982,0.10156770146068649,0.17833104306916278,0.5712913918014471,0.29751250314371935,-0.02113961310402146,-0.02729751691047877,-0.0665967182926156,0.10659775415481275,0.2389373258671051,0.7791959634055454,0.37662236163368873,-0.03437864647171508,-0.030950869912040768,-0.02812874388590092,-0.02729751691047877,-0.030950869912040768,False,True,True
min1_route_w850_high_plus_price,6,-0.026290893429472578,-0.02941223157932955,-0.09561604744270036,0.9980769230769231,0.9955128205128205,0.9762820512820513,0.9717948717948718,-0.02941223157932955,0.09615899622372805,0.17833490094763935,0.5684175971452119,0.29840614887718303,-0.0265483183409799,-0.027293659032002204,-0.06947051294885076,0.1056244418332164,0.24163219028944846,0.7740983466158026,0.380621607126126,-0.03535195879331143,-0.028256005489697394,-0.033226360675643773,-0.027293659032002204,-0.028256005489697394,False,True,True
min1_route_w675_risk_q60_altlower_gap010,6,-0.021157262862617862,-0.02891299432589128,-0.09275482302453526,0.9852564102564103,0.9967948717948718,0.9814102564102565,0.9647435897435898,-0.02891299432589128,0.10181673880917225,0.17833549885655597,0.5712913918014471,0.29740154646823513,-0.020890575755535698,-0.027293061123085577,-0.0665967182926156,0.10659775415481275,0.23850605568058045,0.7791959634055454,0.37638925581091687,-0.03437864647171508,-0.03138214009856541,-0.02812874388590092,-0.027293061123085577,-0.03138214009856541,False,True,True
min1_route_w675_risk_q50_altlower_gap005,6,-0.02085363704759284,-0.028920229195895365,-0.09330503385589568,0.9846153846153847,0.9967948717948718,0.9820512820512821,0.9647435897435898,-0.028920229195895365,0.10220447973690917,0.1783432071615312,0.5712913918014471,0.29752026776808127,-0.02050283482779877,-0.027285352818110342,-0.0665967182926156,0.10659775415481275,0.2384605344145139,0.7791959634055454,0.3763111411188464,-0.03437864647171508,-0.03142766136463196,-0.02812874388590092,-0.027285352818110342,-0.03142766136463196,False,True,True
min1_route_w650_risk_q50_altlower_gap020,6,-0.020971018258949325,-0.02893686563646131,-0.09248516596590316,0.9852564102564103,0.9967948717948718,0.9807692307692308,0.9641025641025641,-0.02893686563646131,0.10181673880917225,0.1783452838762694,0.5712913918014471,0.2975948825471639,-0.020890575755535698,-0.02728327610337214,-0.0665967182926156,0.10705866019596119,0.23782383213673372,0.7791959634055454,0.37598473063786125,-0.03391774043056664,-0.032064363642412136,-0.02812874388590092,-0.02728327610337214,-0.032064363642412136,False,True,True
min1_route_w675_risk_q80_altlower_gap010,6,-0.021723154397255643,-0.028894494270563596,-0.09177916471801202,0.9865384615384616,0.9967948717948718,0.9807692307692308,0.9653846153846154,-0.028894494270563596,0.10156770146068649,0.1783494877634476,0.5712913918014471,0.29742325052149315,-0.02113961310402146,-0.02727907221619394,-0.0665967182926156,0.10659775415481275,0.2389926485710126,0.7791959634055454,0.376701593634793,-0.03437864647171508,-0.030895547208133256,-0.02812874388590092,-0.02727907221619394,-0.030895547208133256,False,True,True
min1_route_w675_risk_q70_altlower_gap005,6,-0.021085333743048443,-0.02888643245310608,-0.09304943117538633,0.9846153846153847,0.9967948717948718,0.9814102564102565,0.9641025641025641,-0.02888643245310608,0.10181673880917225,0.1783575977777452,0.5712913918014471,0.29750312445491356,-0.020890575755535698,-0.027270962201896343,-0.0665967182926156,0.10659775415481275,0.23882316310592933,0.7791959634055454,0.3765404383074679,-0.03437864647171508,-0.03106503267321653,-0.02812874388590092,-0.027270962201896343,-0.03106503267321653,False,True,True
min1_route_w675_risk_q70_altlower_gap010,6,-0.02114052110368721,-0.0288749929326234,-0.09275482302453526,0.9852564102564103,0.9967948717948718,0.9814102564102565,0.9647435897435898,-0.0288749929326234,0.10181673880917225,0.1783665216496138,0.5712913918014471,0.2974092027162364,-0.020890575755535698,-0.027262038330027744,-0.0665967182926156,0.10659775415481275,0.2388852568958775,0.7791959634055454,0.37662679822971074,-0.03437864647171508,-0.031002938883268355,-0.02812874388590092,-0.027262038330027744,-0.031002938883268355,False,True,True
min1_route_w675_risk_q50_altlower_gap010,6,-0.021157262862617862,-0.02888029328560565,-0.09275482302453526,0.9852564102564103,0.9967948717948718,0.9814102564102565,0.9647435897435898,-0.02888029328560565,0.10181673880917225,0.17837467283551164,0.5712913918014471,0.29743418973414754,-0.020890575755535698,-0.027253887144129907,-0.0665967182926156,0.10659775415481275,0.23855354154447375,0.7791959634055454,0.3764199706708976,-0.03437864647171508,-0.031334654234672105,-0.02812874388590092,-0.027253887144129907,-0.031334654234672105,False,True,True
min1_huber_refit_partial,6,-0.021733536832464272,-0.028819683218815104,-0.09218761453727135,0.9865384615384616,0.9967948717948718,0.9807692307692308,0.9653846153846154,-0.028819683218815104,0.10156770146068649,0.17840703537366578,0.5712913918014471,0.29731766546475297,-0.02113961310402146,-0.027221524605975767,-0.0665967182926156,0.10659775415481275,0.23930208581696472,0.7791959634055454,0.3768836006592027,-0.03437864647171508,-0.03058610996218114,-0.02812874388590092,-0.027221524605975767,-0.03058610996218114,False,True,True
min1_route_w750_risk_q50_althigher_gap005,6,-0.021838625918434208,-0.02859222236821322,-0.08794893761488447,0.9916666666666667,0.9961538461538462,0.9762820512820513,0.9653846153846154,-0.02859222236821322,0.10181673880917225,0.1785400903280837,0.5772661746139477,0.2971602305405143,-0.020890575755535698,-0.02708846965155784,-0.06062193548011496,0.10654696791845651,0.24100706314997572,0.7791959634055454,0.3781012998274151,-0.03442943270807132,-0.028881132629170136,-0.02812874388590092,-0.02708846965155784,-0.028881132629170136,False,True,True
min1_route_w675_risk_q90_altlower_gap005,6,-0.02171390822410582,-0.028656849009171214,-0.09235400738612849,0.9865384615384616,0.9967948717948718,0.9807692307692308,0.9653846153846154,-0.028656849009171214,0.10156770146068649,0.17854161423165904,0.5712913918014471,0.29747268624933687,-0.02113961310402146,-0.02708694574798251,-0.0665967182926156,0.10659775415481275,0.2392224550066929,0.7791959634055454,0.376821081365689,-0.03437864647171508,-0.03066574077245296,-0.02812874388590092,-0.02708694574798251,-0.03066574077245296,False,True,True
min1_route_w750_risk_q50_althigher_gap020,6,-0.021438428810509873,-0.028598387776354192,-0.08864680034792576,0.9891025641025641,0.9961538461538462,0.976923076923077,0.9634615384615385,-0.028598387776354192,0.10181673880917225,0.17854910778210312,0.5772661746139477,0.29736774976975006,-0.020890575755535698,-0.027079452197538434,-0.06062193548011496,0.10659775415481275,0.2408725796701953,0.7791959634055454,0.3779468348832157,-0.03437864647171508,-0.029015616108950565,-0.02812874388590092,-0.027079452197538434,-0.029015616108950565,False,True,True
min1_route_w675_risk_q80_altgap_ge010,6,-0.021545122556555236,-0.02864032256231257,-0.09119335388750105,0.983974358974359,0.9967948717948718,0.9807692307692308,0.9634615384615385,-0.02864032256231257,0.10156770146068649,0.17855365566113343,0.5712913918014471,0.2974819562355752,-0.02113961310402146,-0.02707490431850812,-0.0665967182926156,0.10659775415481275,0.23942199442649734,0.7791959634055454,0.3769010528871387,-0.03437864647171508,-0.03046620135264852,-0.02812874388590092,-0.02707490431850812,-0.03046620135264852,False,True,True
min1_route_w750_risk_q70_althigher_gap020,6,-0.022102374461515337,-0.028609470245028457,-0.08864680034792576,0.9916666666666667,0.9961538461538462,0.976923076923077,0.966025641025641,-0.028609470245028457,0.10156770146068649,0.178565487769026,0.5772661746139477,0.29740740496925944,-0.02113961310402146,-0.027063072210615546,-0.06062193548011496,0.10659775415481275,0.2401486857267069,0.7791959634055454,0.3775221666914786,-0.03437864647171508,-0.029739510052438967,-0.02812874388590092,-0.027063072210615546,-0.029739510052438967,False,True,True
min1_route_w675_risk_q90_althigher_gap005,6,-0.02144623511374846,-0.02861039726428512,-0.09210583011682211,0.9826923076923078,0.9961538461538462,0.9807692307692308,0.9621794871794872,-0.02861039726428512,0.10156770146068649,0.1785748181752358,0.5712913918014471,0.2973235043405698,-0.02113961310402146,-0.027053741804405756,-0.0665967182926156,0.10659775415481275,0.23957165256056745,0.7791959634055454,0.3769488202166848,-0.03437864647171508,-0.030316543218578407,-0.02812874388590092,-0.027053741804405756,-0.030316543218578407,False,True,True
min1_route_w750_risk_q70_althigher_gap010,6,-0.022217246886326564,-0.028598432839665663,-0.08839311995373245,0.9923076923076923,0.9961538461538462,0.976923076923077,0.9666666666666667,-0.028598432839665663,0.10156770146068649,0.17857588898743185,0.5772661746139477,0.29720588580615404,-0.02113961310402146,-0.027052670992209704,-0.06062193548011496,0.10705866019596119,0.24033693452911534,0.7791959634055454,0.3776879361915901,-0.03391774043056664,-0.02955126125003052,-0.02812874388590092,-0.027052670992209704,-0.02955126125003052,False,True,True
min1_route_w750_risk_q70_althigher_gap005,6,-0.022196945733177598,-0.028595957708641692,-0.08838997583847939,0.992948717948718,0.9961538461538462,0.976923076923077,0.9673076923076923,-0.028595957708641692,0.10156770146068649,0.17858029473456613,0.5772661746139477,0.297201374594846,-0.02113961310402146,-0.02704826524507542,-0.06062193548011496,0.10705866019596119,0.24028697091959422,0.7791959634055454,0.37765517453807884,-0.03391774043056664,-0.029601224859551634,-0.02812874388590092,-0.02704826524507542,-0.029601224859551634,False,True,True
min1_route_w750_risk_q50_althigher_gap010,6,-0.021562073341192645,-0.028555245150226824,-0.08839311995373245,0.9903846153846154,0.9961538461538462,0.976923076923077,0.9647435897435898,-0.028555245150226824,0.10181673880917225,0.1785860373021604,0.5772661746139477,0.29715861228332574,-0.020890575755535698,-0.02704252267748114,-0.06062193548011496,0.10659775415481275,0.2411379655754459,0.7791959634055454,0.3781538880847658,-0.03437864647171508,-0.02875023020369996,-0.02812874388590092,-0.02704252267748114,-0.02875023020369996,False,True,True
min1_route_w750_risk_q80_althigher_gap020,6,-0.022093894360812414,-0.028565611389016702,-0.09220740031183078,0.9916666666666667,0.9961538461538462,0.9794871794871796,0.9685897435897436,-0.028565611389016702,0.10156770146068649,0.17860357756081616,0.5712913918014471,0.2973558722932742,-0.02113961310402146,-0.027024982418825394,-0.0665967182926156,0.10659775415481275,0.23985741332544788,0.7791959634055454,0.37729736686585674,-0.03437864647171508,-0.030030782453697974,-0.02812874388590092,-0.027024982418825394,-0.030030782453697974,False,True,True
min1_route_w775_risk_q50_althigher_gap010,6,-0.022813352275172862,-0.02848756705136825,-0.08670036534990594,0.992948717948718,0.9961538461538462,0.9705128205128205,0.9608974358974359,-0.02848756705136825,0.10085746233646532,0.17860996618563973,0.5772661746139477,0.29717871109199484,-0.021849852228242622,-0.027018593794001816,-0.06062193548011496,0.10573512980995432,0.24174063096158352,0.7814626507472144,0.37862161338328976,-0.03524127081657351,-0.028147564817562337,-0.025862056544231904,-0.027018593794001816,-0.028147564817562337,False,True,True
min1_route_w675_risk_q50_altgap_ge020,6,-0.02113562774451568,-0.02856876367211807,-0.09055637343749075,0.9852564102564103,0.9967948717948718,0.9807692307692308,0.9641025641025641,-0.02856876367211807,0.10181673880917225,0.17861250439527293,0.5712913918014471,0.29750470639841803,-0.020890575755535698,-0.02701605558436862,-0.0665967182926156,0.10659775415481275,0.23863540713905015,0.7791959634055454,0.37610862465784534,-0.03437864647171508,-0.0312527886400957,-0.02812874388590092,-0.02701605558436862,-0.0312527886400957,False,True,True
min1_route_w675_risk_q60_altgap_ge020,6,-0.02113562774451568,-0.02856876367211807,-0.09055637343749075,0.9852564102564103,0.9967948717948718,0.9807692307692308,0.9641025641025641,-0.02856876367211807,0.10181673880917225,0.17861250439527293,0.5712913918014471,0.29750470639841803,-0.020890575755535698,-0.02701605558436862,-0.0665967182926156,0.10659775415481275,0.23863897530622577,0.7791959634055454,0.37635365112381947,-0.03437864647171508,-0.031249220472920086,-0.02812874388590092,-0.02701605558436862,-0.031249220472920086,False,True,True
min1_route_w675_risk_q70_altgap_ge020,6,-0.02113562774451568,-0.02856876367211807,-0.09055637343749075,0.9852564102564103,0.9967948717948718,0.9807692307692308,0.9641025641025641,-0.02856876367211807,0.10181673880917225,0.17861250439527293,0.5712913918014471,0.29750470639841803,-0.020890575755535698,-0.02701605558436862,-0.0665967182926156,0.10659775415481275,0.2390561600702197,0.7791959634055454,0.37660435482698446,-0.03437864647171508,-0.030832035708926148,-0.02812874388590092,-0.02701605558436862,-0.030832035708926148,False,True,True
min1_route_w675_high_plus_price,6,-0.021448134341010377,-0.028482181439472367,-0.09051081949425281,0.9820512820512821,0.9967948717948718,0.9807692307692308,0.9628205128205128,-0.028482181439472367,0.09987785126687333,0.178612650160984,0.5716927478756915,0.29739091893764363,-0.022829463297834612,-0.027015909818657563,-0.06619536221837119,0.10792057110835995,0.2388882043385974,0.7792899285944661,0.3762331973269621,-0.03305582951816788,-0.030999991440548463,-0.028034778696980234,-0.027015909818657563,-0.030999991440548463,False,True,True
min1_route_w750_risk_q60_althigher_gap020,6,-0.021438428810509873,-0.028531750940417423,-0.08864680034792576,0.9891025641025641,0.9961538461538462,0.976923076923077,0.9634615384615385,-0.028531750940417423,0.10181673880917225,0.17862893465073768,0.5772661746139477,0.29742701469225336,-0.020890575755535698,-0.026999625328903876,-0.06062193548011496,0.10659775415481275,0.2409297747259291,0.7791959634055454,0.37797938518168356,-0.03437864647171508,-0.02895842105321675,-0.02812874388590092,-0.026999625328903876,-0.02895842105321675,False,True,True
min1_route_w675_very_high_price,6,-0.021163065483687068,-0.028548916229693123,-0.09231807625164103,0.9846153846153847,0.9967948717948718,0.9807692307692308,0.9634615384615385,-0.028548916229693123,0.10220447973690917,0.1786298756250008,0.5712913918014471,0.2973990534614289,-0.02050283482779877,-0.026998684354640756,-0.0665967182926156,0.10705866019596119,0.23865431033593093,0.7791959634055454,0.3764488792388081,-0.03391774043056664,-0.031233885443214926,-0.02812874388590092,-0.026998684354640756,-0.031233885443214926,False,True,True
min1_route_w750_risk_q80_althigher_gap010,6,-0.022102801860091722,-0.028530685885979092,-0.0919537199176375,0.9923076923076923,0.9961538461538462,0.9794871794871796,0.9692307692307692,-0.028530685885979092,0.10156770146068649,0.17863321187556377,0.5712913918014471,0.29716305796403697,-0.02113961310402146,-0.026995348104077777,-0.0665967182926156,0.10705866019596119,0.24006209141537266,0.7791959634055454,0.37744271824001274,-0.03391774043056664,-0.029826104363773198,-0.02812874388590092,-0.026995348104077777,-0.029826104363773198,False,True,True
min1_route_w675_risk_q90_altgap_ge010,6,-0.02153882318511279,-0.028536716181945282,-0.09210583011682211,0.983974358974359,0.9961538461538462,0.9807692307692308,0.9628205128205128,-0.028536716181945282,0.10156770146068649,0.17863652525060253,0.5712913918014471,0.2974380815275342,-0.02113961310402146,-0.02699203472903902,-0.0665967182926156,0.10659775415481275,0.23954533753531293,0.7791959634055454,0.3769592011448132,-0.03437864647171508,-0.030342858243832926,-0.02812874388590092,-0.02699203472903902,-0.030342858243832926,False,True,True
min1_route_w775_risk_q50_althigher_gap005,6,-0.023066554667696405,-0.02845268295515077,-0.08640871571323706,0.9942307692307693,0.9961538461538462,0.9692307692307692,0.9608974358974359,-0.02845268295515077,0.10085746233646532,0.17863934494117856,0.5772661746139477,0.2972327262973742,-0.021849852228242622,-0.026989215038462994,-0.06062193548011496,0.10631555453141896,0.24173881725425123,0.7814626507472144,0.3785131887024019,-0.034660846095108874,-0.02814937852489463,-0.025862056544231904,-0.026989215038462994,-0.02814937852489463,False,True,True
min1_route_w750_risk_q80_althigher_gap005,6,-0.022064725448476593,-0.028523465164304544,-0.09195057580238442,0.9923076923076923,0.9961538461538462,0.9794871794871796,0.9692307692307692,-0.028523465164304544,0.10156770146068649,0.17864169279954867,0.5712913918014471,0.29716563014276787,-0.02113961310402146,-0.026986867180092883,-0.0665967182926156,0.10705866019596119,0.2400632025618875,0.7791959634055454,0.37744940110523584,-0.03391774043056664,-0.029824993217258344,-0.02812874388590092,-0.026986867180092883,-0.029824993217258344,False,True,True
min1_route_w675_risk_q80_altgap_ge005,6,-0.021371742177212476,-0.02852776941922067,-0.09148796203835212,0.9814102564102565,0.9967948717948718,0.9807692307692308,0.9615384615384616,-0.02852776941922067,0.10156770146068649,0.17864672386623245,0.5712913918014471,0.29762753028875544,-0.02113961310402146,-0.026981836113409097,-0.0665967182926156,0.10659775415481275,0.23949212879167087,0.7791959634055454,0.3768940810973211,-0.03437864647171508,-0.03039606698747499,-0.02812874388590092,-0.026981836113409097,-0.03039606698747499,False,True,True
min1_route_w750_risk_q60_althigher_gap010,6,-0.021562073341192645,-0.028489305234996213,-0.08839311995373245,0.9903846153846154,0.9961538461538462,0.976923076923077,0.9647435897435898,-0.028489305234996213,0.10181673880917225,0.17866497061795655,0.5772661746139477,0.297238358541886,-0.020890575755535698,-0.026963589361684998,-0.06062193548011496,0.10659775415481275,0.24119516063117966,0.7791959634055454,0.37818642056227825,-0.03437864647171508,-0.0286930351479662,-0.02812874388590092,-0.026963589361684998,-0.0286930351479662,False,True,True
min1_route_w750_risk_q60_althigher_gap005,6,-0.021838625918434208,-0.028482341827806845,-0.08794893761488447,0.9916666666666667,0.9961538461538462,0.9762820512820513,0.9653846153846154,-0.028482341827806845,0.10181673880917225,0.17867180242843717,0.5772661746139477,0.29725495366305665,-0.020890575755535698,-0.026956757551204386,-0.06062193548011496,0.10654696791845651,0.24109152581676355,0.7791959634055454,0.3781337354796353,-0.03442943270807132,-0.02879666996238231,-0.02812874388590092,-0.026956757551204386,-0.02879666996238231,False,True,True
min1_route_w650_risk_q90_altlower_gap010,6,-0.021704880233183486,-0.028492464895385417,-0.09251886797752908,0.9865384615384616,0.9961538461538462,0.9807692307692308,0.9647435897435898,-0.028492464895385417,0.10156770146068649,0.17867734559248036,0.5712913918014471,0.29764900252072335,-0.02113961310402146,-0.026951214387161193,-0.0665967182926156,0.10659775415481275,0.23916219636963174,0.7791959634055454,0.37676751392203106,-0.03437864647171508,-0.03072599940951412,-0.02812874388590092,-0.026951214387161193,-0.03072599940951412,False,True,True
min1_route_w775_risk_q70_althigher_gap010,6,-0.02314914008904953,-0.02846194061394615,-0.08709508437776466,0.9942307692307693,0.9961538461538462,0.9705128205128205,0.9621794871794872,-0.02846194061394615,0.1006250857220497,0.17868321509985458,0.5772661746139477,0.29724841055590007,-0.022082228842658244,-0.026945344879786975,-0.06062193548011496,0.10705866019596119,0.24079728751686924,0.7814626507472144,0.37807930358512004,-0.03391774043056664,-0.029090908262276616,-0.025862056544231904,-0.026945344879786975,-0.029090908262276616,False,True,True
min1_route_w775_risk_q70_althigher_gap005,6,-0.023330634034247805,-0.02846607079048231,-0.08708883810276334,0.9942307692307693,0.9961538461538462,0.9705128205128205,0.9621794871794872,-0.02846607079048231,0.1006250857220497,0.17868359701633443,0.5772661746139477,0.29728148966132806,-0.022082228842658244,-0.026944962963307117,-0.06062193548011496,0.10705866019596119,0.2407934359647184,0.7814626507472144,0.37795681641141526,-0.03391774043056664,-0.029094759814427468,-0.025862056544231904,-0.026944962963307117,-0.029094759814427468,False,True,True
min1_route_w775_risk_q50_althigher_gap020,6,-0.022007444157948666,-0.028404722038355062,-0.08749511793993596,0.9910256410256411,0.9961538461538462,0.9705128205128205,0.958974358974359,-0.028404722038355062,0.10156770146068649,0.17868908912265788,0.5772661746139477,0.2972067185202941,-0.02113961310402146,-0.02693947085698367,-0.06062193548011496,0.10659775415481275,0.2418616173000007,0.7791959634055454,0.3786566389375776,-0.03437864647171508,-0.028026578479145164,-0.02812874388590092,-0.02693947085698367,-0.028026578479145164,False,True,True
