candidate_label,eval_split,n,MdAPE,MAPE,p95_APE,RMSE_log,delta_vs_current_pp258_MdAPE,delta_vs_current_pp258_MAPE,delta_vs_current_pp258_p95_APE,delta_vs_current_pp258_RMSE_log
min1_route_w625_risk_q90_altlower_gap010,test,607,0.10659775415481275,0.23913259627041625,0.7791959634055454,0.37675652145523525,-0.03437864647171508,-0.03075559950872961,-0.02812874388590092,-0.02069730809603515
min1_route_w675_spread_ge100,test,607,0.10792057110835995,0.23913936925159976,0.7792899285944661,0.37652477394006206,-0.03305582951816788,-0.030748826527546097,-0.028034778696980234,-0.020929055611208336
min1_route_w800_qwidth_ge140,test,607,0.10345108947495675,0.23914589465476754,0.7614173838278141,0.3783610494930617,-0.03752531115157108,-0.030742301124378313,-0.045907323463632244,-0.01909278005820869
min1_route_w625_risk_q60,test,607,0.109336009590081,0.23914731057370542,0.7794760841091758,0.3761504190855793,-0.031640391036446835,-0.030740885205440438,-0.02784862318227055,-0.02130341046569112
min1_route_w625_risk_q90_altlower_gap020,test,607,0.10659775415481275,0.23915772033436666,0.7791959634055454,0.3767618087231607,-0.03437864647171508,-0.030730475444779193,-0.02812874388590092,-0.020692020828109725
min1_route_w650_risk_q90_altlower_gap010,test,607,0.10659775415481275,0.23916219636963174,0.7791959634055454,0.37676751392203106,-0.03437864647171508,-0.03072599940951412,-0.02812874388590092,-0.020686315629239338
min1_route_w625_spread_ge100,test,607,0.10792057110835995,0.2391630012505658,0.7794760841091758,0.3759663114312881,-0.03305582951816788,-0.030725194528580052,-0.02784862318227055,-0.021487518119982285
min1_route_w850_risk_q70_altgap_ge005,test,607,0.103393186957145,0.23917579157682448,0.7740983466158026,0.37834125555765624,-0.03758321366938283,-0.03071240420232138,-0.033226360675643773,-0.019112573993614157
min1_route_w850_low_confidence,test,607,0.10345108947495675,0.23918445728688087,0.7740983466158026,0.3783459327654585,-0.03752531115157108,-0.030703738492264987,-0.033226360675643773,-0.019107896785811873
min1_route_w650_risk_q90_altlower_gap005,test,607,0.10659775415481275,0.23918660874652228,0.7791959634055454,0.3768044264826742,-0.03437864647171508,-0.030701587032623573,-0.02812874388590092,-0.020649403068596195
min1_route_w775_risk_q70_altgap_ge010,test,607,0.10659775415481275,0.23919821165042754,0.7509996280182155,0.37747983248982697,-0.03437864647171508,-0.030689984128718317,-0.05632507927323083,-0.019973997061443427
min1_route_w675_risk_q90_altlower_gap005,test,607,0.10659775415481275,0.2392224550066929,0.7791959634055454,0.376821081365689,-0.03437864647171508,-0.03066574077245296,-0.02812874388590092,-0.020632748185581418
min1_route_w775_qwidth_ge140,test,607,0.10386129904256679,0.23922610368818284,0.7530713667858295,0.37804265231723105,-0.037115101583961044,-0.030662092090963017,-0.05425334050561681,-0.019411177234039345
min1_route_w675_qwidth_ge120,test,607,0.10860460152296028,0.23922625426637267,0.7785989395852831,0.37636430196061554,-0.03237179910356755,-0.030661941512773183,-0.028725767706163197,-0.021089527590654855
min1_route_w750_risk_q70_altgap_ge020,test,607,0.10654696791845651,0.23924202649547469,0.7434159536351241,0.37716853267845174,-0.03442943270807132,-0.03064616928367117,-0.0639087536563222,-0.02028529687281866
min1_route_w850_risk_q70_altgap_ge010,test,607,0.103393186957145,0.23924940222218932,0.7740983466158026,0.37831356754200174,-0.03758321366938283,-0.030638793556956534,-0.033226360675643773,-0.01914026200926866
min1_route_w850_qwidth_ge140,test,607,0.10300157501389953,0.23927044116098503,0.7782541461510122,0.37915480429698273,-0.0379748256126283,-0.030617754618160825,-0.02907056114043416,-0.01829902525428767
min1_route_w750_risk_q70_altgap_ge010,test,607,0.10659775415481275,0.23927228774360265,0.7447183683820254,0.37725557003707116,-0.03437864647171508,-0.030615908035543205,-0.06260633890942091,-0.020198259514199235
min1_route_w675_risk_q50,test,607,0.10792057110835995,0.23927347357454068,0.7792899285944661,0.37640635922448157,-0.03305582951816788,-0.030614722204605177,-0.028034778696980234,-0.02104747032678883
min1_route_w775_risk_q70_altgap_ge020,test,607,0.10654696791845651,0.23928530170588544,0.7394162014152162,0.3774840854178619,-0.03442943270807132,-0.030602894073260417,-0.0679085058762301,-0.019969744133408518
min1_huber_refit_partial,test,607,0.10659775415481275,0.23930208581696472,0.7791959634055454,0.3768836006592027,-0.03437864647171508,-0.03058610996218114,-0.02812874388590092,-0.02057022889206772
min1_route_w650_qwidth_ge120,test,607,0.10928730207025894,0.23931634241483452,0.7780036050936997,0.37593976148650277,-0.03168909855626889,-0.03057185336431134,-0.02932110219774664,-0.021514068064767633
min1_route_w650_risk_q50_altgap_ge005,test,607,0.10792057110835995,0.23932631726968615,0.7791959634055454,0.3759661993816394,-0.03305582951816788,-0.03056187850945971,-0.02812874388590092,-0.02148763016963101
min1_route_w675_risk_q70_altgap_ge010,test,607,0.10659775415481275,0.23933671788450886,0.7791959634055454,0.3768383952762556,-0.03437864647171508,-0.030551477894636997,-0.02812874388590092,-0.020615434275014777
min1_route_w800_risk_q70_altgap_ge020,test,607,0.10573512980995432,0.2393610018744681,0.7586513952371932,0.37775452227925904,-0.03524127081657351,-0.030527193904677757,-0.04867331205425318,-0.019699307272011357
min1_route_w750_qwidth_ge140,test,607,0.10479851632472309,0.23937163006550854,0.7479400498199271,0.37769303156626555,-0.03617788430180474,-0.03051656571363731,-0.05938465747151922,-0.019760797985004852
min1_route_w675_qwidth_ge140,test,607,0.1081938752275394,0.23937905934569206,0.7785989395852831,0.3765686361261496,-0.03278252539898843,-0.030509136433453793,-0.028725767706163197,-0.020885193425120796
min1_route_w675_risk_q70_altgap_ge005,test,607,0.10659775415481275,0.2393812980763789,0.7791959634055454,0.37678718322978016,-0.03437864647171508,-0.03050689770276696,-0.02812874388590092,-0.020666646321490234
min1_route_w625_risk_q50_altgap_ge010,test,607,0.10813440602746102,0.23940457896520764,0.7791959634055454,0.37559224102789107,-0.03284199459906681,-0.030483616813938214,-0.02812874388590092,-0.021861588523379327
min1_route_w650_risk_q50,test,607,0.10792057110835995,0.2394154205895627,0.7793830079017572,0.37601795788730946,-0.03305582951816788,-0.030472775189583162,-0.027941699389689156,-0.021435871663960937
min1_route_w675_risk_q80_altgap_ge010,test,607,0.10659775415481275,0.23942199442649734,0.7791959634055454,0.3769010528871387,-0.03437864647171508,-0.03046620135264852,-0.02812874388590092,-0.02055277666413169
min1_route_w775_risk_q90_althigher_gap020,test,607,0.10659775415481275,0.23945682015889438,0.7791959634055454,0.3770553479355965,-0.03437864647171508,-0.030431375620251472,-0.02812874388590092,-0.020398481615673925
min1_route_w750_risk_q90_althigher_gap005,test,607,0.10705866019596119,0.23946733286261238,0.7791959634055454,0.3769965847036696,-0.03391774043056664,-0.03042086291653348,-0.02812874388590092,-0.02045724484760081
min1_route_w675_risk_q90_altgap_ge005,test,607,0.10659775415481275,0.23949202175029558,0.7791959634055454,0.3768863117420324,-0.03437864647171508,-0.03039617402885028,-0.02812874388590092,-0.02056751780923799
min1_route_w675_risk_q80_altgap_ge005,test,607,0.10659775415481275,0.23949212879167087,0.7791959634055454,0.3768940810973211,-0.03437864647171508,-0.03039606698747499,-0.02812874388590092,-0.02055974845394931
min1_route_w750_risk_q90_althigher_gap010,test,607,0.10705866019596119,0.23949291932975564,0.7791959634055454,0.37702688295720677,-0.03391774043056664,-0.03039527644939022,-0.02812874388590092,-0.020426946594063633
min1_route_w625_qwidth_ge120,test,607,0.11003548184253342,0.23950052461352045,0.7774101560898115,0.37557003394061433,-0.03094091878399441,-0.030387671165625407,-0.029914551201634887,-0.021883795610656065
min1_route_w675_low_confidence,test,607,0.10705866019596119,0.2395008872938567,0.7792899285944661,0.3768315262419142,-0.03391774043056664,-0.030387308485289144,-0.028034778696980234,-0.020622303309356216
min1_route_w650_risk_q70_altgap_ge020,test,607,0.10705866019596119,0.23950745533991932,0.7791959634055454,0.3769054754978885,-0.03391774043056664,-0.030380740439226533,-0.02812874388590092,-0.0205483540533819
min1_route_w675_risk_q70,test,607,0.10705866019596119,0.2395172371755945,0.7792899285944661,0.37684607606362097,-0.03391774043056664,-0.03037095860355135,-0.028034778696980234,-0.020607753487649427
min1_route_w850_risk_q70_altgap_ge020,test,607,0.103393186957145,0.2395388706372103,0.7740983466158026,0.378501962690328,-0.03758321366938283,-0.030349325141935557,-0.033226360675643773,-0.018951866860942412
min1_route_w675_risk_q90_altgap_ge010,test,607,0.10659775415481275,0.23954533753531293,0.7791959634055454,0.3769592011448132,-0.03437864647171508,-0.030342858243832926,-0.02812874388590092,-0.020494628406457216
min1_route_w675_risk_q90,test,607,0.10705866019596119,0.23955723295917572,0.7792899285944661,0.3769344279250312,-0.03391774043056664,-0.030330962819970136,-0.028034778696980234,-0.02051940162623922
min1_route_w675_risk_q80,test,607,0.10705866019596119,0.23956250162066892,0.7792899285944661,0.37691676127607493,-0.03391774043056664,-0.03032569415847694,-0.028034778696980234,-0.02053706827519547
min1_route_w675_qwidth_ge160,test,607,0.10705866019596119,0.2395633171871828,0.7792899285944661,0.37694865596293764,-0.03391774043056664,-0.03032487859196306,-0.028034778696980234,-0.02050517358833276
min1_route_w675_risk_q90_althigher_gap005,test,607,0.10659775415481275,0.23957165256056745,0.7791959634055454,0.3769488202166848,-0.03437864647171508,-0.030316543218578407,-0.02812874388590092,-0.0205050093345856
min1_route_w625_risk_q50_altgap_ge005,test,607,0.10925017283667386,0.23957895480975486,0.7791959634055454,0.37568512529379855,-0.03172622778985397,-0.030309240969391,-0.02812874388590092,-0.02176870425747185
min1_route_w775_risk_q90_althigher_gap010,test,607,0.10705866019596119,0.23958779949264716,0.7814626507472144,0.3771086561106281,-0.03391774043056664,-0.030300396286498693,-0.025862056544231904,-0.020345173440642295
min1_route_w775_risk_q90_althigher_gap005,test,607,0.10659775415481275,0.23959288760332828,0.7814626507472144,0.3770887037635154,-0.03437864647171508,-0.030295308175817576,-0.025862056544231904,-0.020365125787755012
min1_route_w650_risk_q70_altgap_ge010,test,607,0.10705866019596119,0.23961888905127068,0.7791959634055454,0.3767888285006887,-0.03391774043056664,-0.030269306727875173,-0.02812874388590092,-0.02066500105058172
min1_route_w650_qwidth_ge140,test,607,0.10925017283667386,0.23962631778958,0.7780036050936997,0.376333453289818,-0.03172622778985397,-0.030261877989565866,-0.02932110219774664,-0.02112037626145241
min1_route_w750_risk_q50,test,607,0.10479851632472309,0.23962689779240598,0.7447183683820254,0.37804762546058795,-0.03617788430180474,-0.030261297986739877,-0.06260633890942091,-0.019406204090682444
min1_route_w625_risk_q50,test,607,0.109336009590081,0.23965011122030108,0.7794760841091758,0.3756721485602831,-0.031640391036446835,-0.030238084558844774,-0.02784862318227055,-0.021781680990987318
min1_route_w800_risk_q90_althigher_gap010,test,607,0.10705866019596119,0.2396545789791401,0.7847419795553487,0.37714263268309056,-0.03391774043056664,-0.030233616800005747,-0.022582727736097596,-0.020311196868179837
min1_route_w750_qwidth_ge120,test,607,0.1049644954893312,0.23966181889220525,0.7479400498199271,0.3781188611759676,-0.036011905137196626,-0.030226376886940604,-0.05938465747151922,-0.019334968375302797
min1_route_w800_risk_q90_althigher_gap020,test,607,0.10705866019596119,0.23967360816959482,0.7847419795553487,0.37719725293108214,-0.03391774043056664,-0.030214587609551036,-0.022582727736097596,-0.02025657662018826
min1_route_w650_risk_q80_altgap_ge020,test,607,0.10705866019596119,0.23967477489137978,0.7791959634055454,0.37701834044336513,-0.03391774043056664,-0.030213420887766074,-0.02812874388590092,-0.02043548910790527
min1_route_w800_risk_q90_althigher_gap005,test,607,0.10705866019596119,0.23969448520593487,0.7847419795553487,0.3771669852540205,-0.03391774043056664,-0.03019371057321099,-0.022582727736097596,-0.020286844297249917
min1_route_w625_risk_q70_altgap_ge020,test,607,0.10705866019596119,0.23970241521633,0.7791959634055454,0.37670927192589254,-0.03391774043056664,-0.030185780562815845,-0.02812874388590092,-0.020744557625377857
min1_route_w650_risk_q90_altgap_ge010,test,607,0.10659775415481275,0.2397254839285019,0.7791959634055454,0.37689970146394247,-0.03437864647171508,-0.030162711850643953,-0.02812874388590092,-0.020554128087327928
min1_route_w750_risk_q50_altgap_ge005,test,607,0.10570259455244937,0.23973201587195211,0.7447183683820254,0.37808292084958545,-0.035273806074078456,-0.030156179907193742,-0.06260633890942091,-0.019370908701684952
min1_route_w775_risk_q50,test,607,0.10386129904256679,0.23973255198695892,0.7509996280182155,0.37858715250936564,-0.037115101583961044,-0.030155643792186937,-0.05632507927323083,-0.018866677041904756
min1_route_w675_risk_q60_althigher_gap010,test,607,0.10659775415481275,0.2397535468055961,0.7791959634055454,0.3770950536077948,-0.03437864647171508,-0.030134648973549755,-0.02812874388590092,-0.020358775943475627
min1_route_w675_risk_q70_althigher_gap010,test,607,0.10659775415481275,0.2397535468055961,0.7791959634055454,0.3770950536077948,-0.03437864647171508,-0.030134648973549755,-0.02812874388590092,-0.020358775943475627
min1_route_w675_spread_ge180,test,607,0.10705866019596119,0.23976396081492635,0.7792899285944661,0.37704324636166886,-0.03391774043056664,-0.03012423496421951,-0.028034778696980234,-0.02041058318960154
min1_route_w750_spread_ge100,test,607,0.10441858730758934,0.23976580459557678,0.7447183683820254,0.3777339764794292,-0.036557813318938495,-0.030122391183569075,-0.06260633890942091,-0.01971985307184121
min1_route_w675_gap_ge015,test,607,0.1081938752275394,0.23977248286911643,0.7785989395852831,0.37667599028980836,-0.03278252539898843,-0.03011571291002943,-0.028725767706163197,-0.02077783926146204
min1_route_w775_qwidth_ge120,test,607,0.10586534764936822,0.23977577006568693,0.7530713667858295,0.37869368100465683,-0.03511105297715961,-0.03011242571345893,-0.05425334050561681,-0.018760148546613564
min1_route_w675_risk_q50_althigher_gap010,test,607,0.10659775415481275,0.23978396588142395,0.7791959634055454,0.3768828700105787,-0.03437864647171508,-0.030104229897721907,-0.02812874388590092,-0.020570959540691713
min1_route_w650_risk_q90_altgap_ge020,test,607,0.10659775415481275,0.23980139041817852,0.7791959634055454,0.37704626674829794,-0.03437864647171508,-0.030086805360967334,-0.02812874388590092,-0.020407562802972457
min1_route_w650_risk_q70_altgap_ge005,test,607,0.10705866019596119,0.23981356710953597,0.7791959634055454,0.376815865712194,-0.03391774043056664,-0.030074628669609887,-0.02812874388590092,-0.0206379638390764
min1_route_w750_risk_q60,test,607,0.10479851632472309,0.2398157737585504,0.7447183683820254,0.37766623298046637,-0.03617788430180474,-0.030072422020595457,-0.06260633890942091,-0.019787596570804034
min1_route_w775_risk_q50_altgap_ge005,test,607,0.10345108947495675,0.23982312994359833,0.7509996280182155,0.37858646815232233,-0.03752531115157108,-0.030065065835547522,-0.05632507927323083,-0.018867361398948068
min1_route_w650_risk_q80_altgap_ge010,test,607,0.10705866019596119,0.23982457123977216,0.7791959634055454,0.37698705551213846,-0.03391774043056664,-0.030063624539373696,-0.02812874388590092,-0.02046677403913194
min1_route_w650_risk_q90_altgap_ge005,test,607,0.10705866019596119,0.23983773369184666,0.7791959634055454,0.37699540089347444,-0.03391774043056664,-0.030050462087299196,-0.02812874388590092,-0.020458428657795957
min1_route_w650_low_confidence,test,607,0.10705866019596119,0.23984874871732895,0.7793830079017572,0.3768492734233576,-0.03391774043056664,-0.03003944706181691,-0.027941699389689156,-0.020604556127912788
min1_route_w675_risk_q80_althigher_gap005,test,607,0.10659775415481275,0.2398568887415305,0.7791959634055454,0.3771551319145775,-0.03437864647171508,-0.030031307037615362,-0.02812874388590092,-0.020298697636692897
min1_route_w675_risk_q60_althigher_gap005,test,607,0.10705866019596119,0.23985737893160336,0.7791959634055454,0.37711496923410065,-0.03391774043056664,-0.030030816847542496,-0.02812874388590092,-0.02033886031716975
min1_route_w750_risk_q80_althigher_gap020,test,607,0.10659775415481275,0.23985741332544788,0.7791959634055454,0.37729736686585674,-0.03437864647171508,-0.030030782453697974,-0.02812874388590092,-0.020156462685413656
min1_route_w675_risk_q70_althigher_gap005,test,607,0.10659775415481275,0.2398602207874143,0.7791959634055454,0.3771301210607517,-0.03437864647171508,-0.030027974991731543,-0.02812874388590092,-0.020323708490518677
min1_route_w650_risk_q90_althigher_gap010,test,607,0.10659775415481275,0.23986537337583486,0.7791959634055454,0.37701574749931394,-0.03437864647171508,-0.030022822403311,-0.02812874388590092,-0.020438082051956463
min1_route_w650_risk_q70,test,607,0.10705866019596119,0.23988442818761754,0.7793830079017572,0.3768819942459423,-0.03391774043056664,-0.030003767591528313,-0.027941699389689156,-0.02057183530532808
min1_route_w750_risk_q60_altgap_ge005,test,607,0.10570259455244937,0.23988978797567764,0.7447183683820254,0.37769252506057427,-0.035273806074078456,-0.029998407803468213,-0.06260633890942091,-0.01976130449069613
min1_route_w650_risk_q90,test,607,0.10705866019596119,0.23989552209606266,0.7793830079017572,0.37700237769472933,-0.03391774043056664,-0.0299926736830832,-0.027941699389689156,-0.02045145185654107
min1_route_w675_spread_ge140,test,607,0.10705866019596119,0.2399028075585051,0.7792899285944661,0.37704753765523935,-0.03391774043056664,-0.029985388220640757,-0.028034778696980234,-0.020406291896031048
min1_route_w850_risk_q90_althigher_gap020,test,607,0.10705866019596119,0.23990709254042397,0.791362101574755,0.3773794671041084,-0.03391774043056664,-0.029981103238721885,-0.01596260571669139,-0.020074362447161986
min1_route_w750_risk_q50_altgap_ge020,test,607,0.10654696791845651,0.2399076445517154,0.7434159536351241,0.37803053701745004,-0.03442943270807132,-0.029980551227430458,-0.0639087536563222,-0.019423292533820358
min1_route_w850_risk_q90_althigher_gap010,test,607,0.10705866019596119,0.23991738059368314,0.791362101574755,0.37734332029815043,-0.03391774043056664,-0.029970815185462713,-0.01596260571669139,-0.020110509253119968
min1_route_w650_risk_q80_altgap_ge005,test,607,0.10705866019596119,0.23992167338112555,0.7791959634055454,0.3770207150331622,-0.03391774043056664,-0.029966522398020307,-0.02812874388590092,-0.020433114518108197
min1_route_w675_risk_q50_althigher_gap005,test,607,0.10705866019596119,0.23992740421845823,0.7791959634055454,0.37691034783649474,-0.03391774043056664,-0.029960791560687622,-0.02812874388590092,-0.020543481714775658
min1_route_w750_spread_ge060,test,607,0.10570259455244937,0.23993129959056914,0.7447183683820254,0.3778401169400478,-0.035273806074078456,-0.02995689618857672,-0.06260633890942091,-0.019613712611222578
min1_route_w775_spread_ge100,test,607,0.1033756004034203,0.2399332886869055,0.7509996280182155,0.3780940186430088,-0.037600800223107536,-0.029954907092240357,-0.05632507927323083,-0.01935981090826161
min1_route_w800_risk_q50,test,607,0.10330170558126321,0.2399389992644101,0.7586513952371932,0.379116386433644,-0.03767469504526462,-0.029949196514735765,-0.04867331205425318,-0.018337443117626417
min1_route_w850_risk_q90_althigher_gap005,test,607,0.10705866019596119,0.2399424938319803,0.791362101574755,0.37736060797226556,-0.03391774043056664,-0.02994570194716556,-0.01596260571669139,-0.02009322157900484
min1_route_w625_risk_q90_altgap_ge020,test,607,0.10659775415481275,0.23995082058089737,0.7791959634055454,0.3769274239099995,-0.03437864647171508,-0.02993737519824849,-0.02812874388590092,-0.020526405641270895
min1_route_w650_risk_q90_althigher_gap005,test,607,0.10705866019596119,0.23995321076228912,0.7791959634055454,0.37707453497119087,-0.03391774043056664,-0.029934985016856736,-0.02812874388590092,-0.020379294580079532
min1_route_w625_qwidth_ge140,test,607,0.10971117942273766,0.2399647782764435,0.7774101560898115,0.37613129101922144,-0.031265221203790175,-0.02992341750270236,-0.029914551201634887,-0.021322538532048962
min1_route_w775_risk_q60,test,607,0.10386129904256679,0.23996979685975947,0.7509996280182155,0.3779921175033766,-0.037115101583961044,-0.029918398919386385,-0.05632507927323083,-0.01946171204789382
min1_route_w650_risk_q80,test,607,0.10705866019596119,0.239971994944811,0.7793830079017572,0.37702029615791033,-0.03391774043056664,-0.029916200834334855,-0.027941699389689156,-0.02043353339336007
min1_route_w650_qwidth_ge160,test,607,0.10705866019596119,0.239978250942042,0.7793830079017572,0.37708730981878363,-0.03391774043056664,-0.029909944837103852,-0.027941699389689156,-0.020366519732486765
min1_route_w750_risk_q50_altgap_ge010,test,607,0.10573512980995432,0.23999140696200286,0.7447183683820254,0.3781444194738266,-0.03524127081657351,-0.029896788817143,-0.06260633890942091,-0.0193094100774438
min1_route_w800_risk_q50_altgap_ge005,test,607,0.10345108947495675,0.23999197571937314,0.7586513952371932,0.3790937126148182,-0.03752531115157108,-0.029896220059772716,-0.04867331205425318,-0.018360116936452175
min1_route_w800_qwidth_ge120,test,607,0.10498664344245205,0.2400001858461513,0.7614173838278141,0.37926095990431163,-0.03598975718407578,-0.029888009932994564,-0.045907323463632244,-0.018192869646958765
min1_route_w775_risk_q60_altgap_ge005,test,607,0.10345108947495675,0.24000279364878915,0.7509996280182155,0.37796612716846406,-0.03752531115157108,-0.029885402130356703,-0.05632507927323083,-0.019487702382806338
min1_route_w750_risk_q60_altgap_ge020,test,607,0.10654696791845651,0.2400231154946969,0.7434159536351241,0.3776261793383919,-0.03442943270807132,-0.029865080284448953,-0.0639087536563222,-0.019827650212878523
min1_route_w750_risk_q80_althigher_gap010,test,607,0.10705866019596119,0.24006209141537266,0.7791959634055454,0.37744271824001274,-0.03391774043056664,-0.029826104363773198,-0.02812874388590092,-0.020011111311257657
min1_route_w750_risk_q80_althigher_gap005,test,607,0.10705866019596119,0.2400632025618875,0.7791959634055454,0.37744940110523584,-0.03391774043056664,-0.029824993217258344,-0.02812874388590092,-0.02000442844603456
min1_route_w625_risk_q80_altgap_ge020,test,607,0.10705866019596119,0.24007743044806784,0.7791959634055454,0.377077283034393,-0.03391774043056664,-0.029810765331078015,-0.02812874388590092,-0.020376546516877425
min1_route_w775_risk_q50_altgap_ge010,test,607,0.10386129904256679,0.24008956088056094,0.7509996280182155,0.3787128194590389,-0.037115101583961044,-0.02979863489858492,-0.05632507927323083,-0.018741010092231503
min1_route_w625_risk_q90_althigher_gap020,test,607,0.10659775415481275,0.24009518606349547,0.7791959634055454,0.3770491623501188,-0.03437864647171508,-0.02979300971565038,-0.02812874388590092,-0.020404667201151583
min1_route_w750_risk_q60_altgap_ge010,test,607,0.10573512980995432,0.24011143947998345,0.7447183683820254,0.3777531295676533,-0.03524127081657351,-0.029776756299162405,-0.06260633890942091,-0.01970069998361712
min1_route_w800_risk_q50_altgap_ge010,test,607,0.10330170558126321,0.24011353480214007,0.7586513952371932,0.37916975072360526,-0.03767469504526462,-0.02977466097700579,-0.04867331205425318,-0.01828407882766514
min1_route_w625_risk_q70_altgap_ge010,test,607,0.10792057110835995,0.2401195050613543,0.7791959634055454,0.376861841789223,-0.03305582951816788,-0.029768690717791563,-0.02812874388590092,-0.020591987762047403
min1_route_w750_risk_q70_althigher_gap020,test,607,0.10659775415481275,0.2401486857267069,0.7791959634055454,0.3775221666914786,-0.03437864647171508,-0.029739510052438967,-0.02812874388590092,-0.01993166285979181
min1_route_w625_risk_q90_altgap_ge010,test,607,0.10705866019596119,0.2401590869420708,0.7791959634055454,0.37704982175386464,-0.03391774043056664,-0.029729108837075052,-0.02812874388590092,-0.020404007797405754
min1_route_w750_high_plus_price,test,607,0.1056244418332164,0.24016147093915324,0.7447183683820254,0.3782621090415399,-0.03535195879331143,-0.029726724839992613,-0.06260633890942091,-0.019191720509730503
min1_route_w775_risk_q50_altgap_ge020,test,607,0.10654696791845651,0.24018172433870058,0.7394162014152162,0.37870370205596926,-0.03442943270807132,-0.029706471440445276,-0.0679085058762301,-0.01875012749530114
min1_route_w775_spread_ge060,test,607,0.10631555453141896,0.2401875096795832,0.7509996280182155,0.378258945823481,-0.034660846095108874,-0.029700686099562668,-0.05632507927323083,-0.01919488372778938
min1_route_w800_spread_ge100,test,607,0.10300157501389953,0.2402062096503403,0.7586513952371932,0.37855032845739783,-0.0379748256126283,-0.029681986128805543,-0.04867331205425318,-0.018903501093872566
min1_route_w625_risk_q90_altgap_ge005,test,607,0.10705866019596119,0.2402207687910766,0.7791959634055454,0.37708983471499974,-0.03391774043056664,-0.029667426988069262,-0.02812874388590092,-0.02036399483627066
min1_route_w800_risk_q60,test,607,0.10330170558126321,0.24022194319438725,0.7586513952371932,0.3784112547357334,-0.03767469504526462,-0.029666252584758607,-0.04867331205425318,-0.019042574815537006
min1_route_w625_low_confidence,test,607,0.10792057110835995,0.2402257994712897,0.7794760841091758,0.3768891961809977,-0.03305582951816788,-0.029662396307856165,-0.02784862318227055,-0.0205646333702727
min1_route_w800_risk_q60_altgap_ge005,test,607,0.10345108947495675,0.240235175945723,0.7586513952371932,0.37836897426962446,-0.03752531115157108,-0.02965301983342286,-0.04867331205425318,-0.01908485528164594
min1_route_w625_risk_q70_altgap_ge005,test,607,0.10792057110835995,0.24024293805914668,0.7791959634055454,0.3769467855790359,-0.03305582951816788,-0.02964525771999918,-0.02812874388590092,-0.020507043972234518
min1_route_w625_risk_q90,test,607,0.10705866019596119,0.24025521001834282,0.7794760841091758,0.37708072933671105,-0.03391774043056664,-0.029632985760803032,-0.02784862318227055,-0.020373100214559348
min1_route_w625_risk_q70,test,607,0.10792057110835995,0.24028060735362247,0.7794760841091758,0.3769396794601479,-0.03305582951816788,-0.029607588425523385,-0.02784862318227055,-0.020514150091122507
min1_route_w775_risk_q60_altgap_ge010,test,607,0.10386129904256679,0.2402830202122622,0.7509996280182155,0.37810949590657494,-0.037115101583961044,-0.029605175566883662,-0.05632507927323083,-0.019344333644695455
min1_route_w750_risk_q70_althigher_gap005,test,607,0.10705866019596119,0.24028697091959422,0.7791959634055454,0.37765517453807884,-0.03391774043056664,-0.029601224859551634,-0.02812874388590092,-0.019798655013191557
min1_route_w775_risk_q80_althigher_gap020,test,607,0.10659775415481275,0.24029009833657802,0.7791959634055454,0.37763842513236434,-0.03437864647171508,-0.029598097442567833,-0.02812874388590092,-0.019815404418906057
min1_route_w650_spread_ge180,test,607,0.10705866019596119,0.24029753578613341,0.7793830079017572,0.37724800532190333,-0.03391774043056664,-0.02959065999301244,-0.027941699389689156,-0.020205824229367064
min1_route_w625_risk_q90_althigher_gap010,test,607,0.10705866019596119,0.24032857648861933,0.7791959634055454,0.37717680213848953,-0.03391774043056664,-0.02955961929052653,-0.02812874388590092,-0.020277027412780868
min1_route_w650_risk_q60_althigher_gap020,test,607,0.10659775415481275,0.24033127579862762,0.7791959634055454,0.37739645345207107,-0.03437864647171508,-0.029556919980518237,-0.02812874388590092,-0.02005737609919933
min1_route_w650_risk_q70_althigher_gap020,test,607,0.10659775415481275,0.24033127579862762,0.7791959634055454,0.37739645345207107,-0.03437864647171508,-0.029556919980518237,-0.02812874388590092,-0.02005737609919933
min1_route_w800_risk_q60_altgap_ge010,test,607,0.10330170558126321,0.24033425030651612,0.7586513952371932,0.37844748518976623,-0.03767469504526462,-0.02955394547262974,-0.04867331205425318,-0.01900634436150417
min1_route_w750_risk_q70_althigher_gap010,test,607,0.10705866019596119,0.24033693452911534,0.7791959634055454,0.3776879361915901,-0.03391774043056664,-0.02955126125003052,-0.02812874388590092,-0.01976589335968032
min1_route_w625_risk_q80_altgap_ge010,test,607,0.10705866019596119,0.24034073451080482,0.7791959634055454,0.3771378814819658,-0.03391774043056664,-0.02954746126834104,-0.02812874388590092,-0.02031594806930459
min1_route_w650_gap_ge015,test,607,0.10928730207025894,0.24035960288488034,0.7780036050936997,0.37653328329623814,-0.03168909855626889,-0.029528592894265515,-0.02932110219774664,-0.020920546255032257
min1_route_w775_risk_q60_altgap_ge020,test,607,0.10654696791845651,0.24036185742458951,0.7394162014152162,0.37809606037647525,-0.03442943270807132,-0.029526338354556342,-0.0679085058762301,-0.019357769174795147
min1_route_w650_risk_q50_althigher_gap020,test,607,0.10659775415481275,0.24039484398368455,0.7791959634055454,0.37697636803689,-0.03437864647171508,-0.02949335179546131,-0.02812874388590092,-0.020477461514380402
